PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2022-03-13,13:02:28.46,1,1,"Sullivan, Liam",1000096938,Left,GEO_BUL,"Shields, John",8899688,Left,LIP_BIS,Undefined,1,Top,0,0,0,Fastball,Four-Seam,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,91.27489,-3.249453,2.122922,2168.812871,159.196178,11:15,6.94889,-0.85766,5.37803,-14.31812,20.77627,-7.36449,2.70409,0.51971,81.5887,-6.01221,0.814834,0.426374,,,,,,,,,,,,4.37658,11.87701,0.67273,50,6.64791,-4.53239,-131.8379,-7.89216,7.53216,33.8213,-11.73352,GEO_BUL,LIP_BIS,UGeorgia,D1,SEC,20220313-UGeorgia-1,5d7cb4a0-a2ef-11ec-ba2a-e70340b389e0,88.40237,,,9.68619,,,,,,,972eda75-9cae-419e-914e-1fdf260571f9,2022-03-13,17:02:28.46,2022-03-13T13:02:28.4625588-04:00,2022-03-13T17:02:28.4625588Z,,v3,,,D1B-13 March 2022 13:00-lipscomb@georgia,"Collins, Corey",690970,Right,GEO_BUL,cf265776-2d6d-468e-9343-32d296ebe5fc,55.11538,-133.14372,16.91065,6.94387,-7.43913,-5.86676,0.85333,-4.8232,3.76608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
2,2022-03-13,13:02:40.71,1,2,"Sullivan, Liam",1000096938,Left,GEO_BUL,"Shields, John",8899688,Left,LIP_BIS,Undefined,1,Top,0,0,1,Fastball,Four-Seam,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,91.78027,-3.011634,2.065595,2209.553273,150.714163,11:00,6.91382,-0.95863,5.2765,-14.54946,20.2869,-10.60095,2.86827,0.09889,81.98362,-5.811889,0.185825,0.424803,,,,,,,,,,,,5.93693,11.50859,0.77779,50,6.62841,-4.26119,-132.57636,-7.40411,10.32959,34.26969,-12.15043,GEO_BUL,LIP_BIS,UGeorgia,D1,SEC,20220313-UGeorgia-1,64c22010-a2ef-11ec-ba2a-e70340b389e0,88.72922,,,9.79665,,,,,,,972eda75-9cae-419e-914e-1fdf260571f9,2022-03-13,17:02:40.71,2022-03-13T13:02:40.7110836-04:00,2022-03-13T17:02:40.7110836Z,,v3,,,D1B-13 March 2022 13:00-lipscomb@georgia,"Collins, Corey",690970,Right,GEO_BUL,5748c5f0-9d9a-4180-978b-6e93e623eb5d,55.21688,-133.91808,17.13485,6.90898,-6.9284,-6.07522,0.95254,-4.66562,5.1648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
3,2022-03-13,13:02:55.28,1,3,"Sullivan, Liam",1000096938,Left,GEO_BUL,"Shields, John",8899688,Left,LIP_BIS,Undefined,1,Top,0,0,2,Fastball,Four-Seam,InPlay,Undefined,GroundBall,Out,1,0,,91.98319,-3.716088,1.8413,2173.606137,150.824745,11:00,6.91818,-0.69287,5.39842,-15.36946,19.32725,-9.99567,2.14831,0.20026,81.94726,-6.666095,0.064163,0.423951,99.52464,-5.877495,20.69854,,,,,17.0892,,17.124132,0.106933,5.68693,11.44296,0.53595,50,6.5762,-3.79976,-132.80855,-9.0946,9.87538,35.79173,-12.30327,GEO_BUL,LIP_BIS,UGeorgia,D1,SEC,20220313-UGeorgia-1,6d818150-a2ef-11ec-ba2a-e70340b389e0,88.90759,2.00058,,10.03593,,,,2.11974,2.00058,-0.33767,972eda75-9cae-419e-914e-1fdf260571f9,2022-03-13,17:02:55.28,2022-03-13T13:02:55.2861876-04:00,2022-03-13T17:02:55.2861876Z,GroundBall,v3,,,D1B-13 March 2022 13:00-lipscomb@georgia,"Collins, Corey",690970,Right,GEO_BUL,91ec9a10-1db6-4c2a-9f63-769fcffbaed0,55.09738,-134.17526,17.89586,6.9145,-8.6248,-6.15164,0.68824,-4.17685,4.93769,0.077136,2.11991,135.80875,-27.19477,,,,,,,2.0011,-15.01167,-34.6651,,,,,,,-0.3376,51.31382,-10.30474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Low,,,
4,2022-03-13,13:03:32.61,2,1,"Sullivan, Liam",1000096938,Left,GEO_BUL,"Houghton, Maddux",1000026990,Right,LIP_BIS,Undefined,1,Top,1,0,0,Fastball,Four-Seam,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,91.13153,-3.928536,1.219766,2131.633079,149.752389,11:00,6.88058,-1.02527,5.32217,-16.59769,18.87757,-10.15508,1.80411,-0.72668,81.2022,-7.092048,-0.584202,0.428681,,,,,,,,,,,,5.47764,11.24367,0.92234,50,6.51317,-2.3127,-131.52159,-9.54641,9.33022,35.05575,-13.0224,GEO_BUL,LIP_BIS,UGeorgia,D1,SEC,20220313-UGeorgia-1,83b28140-a2ef-11ec-ba2a-e70340b389e0,87.92654,,,9.92933,,,,,,,972eda75-9cae-419e-914e-1fdf260571f9,2022-03-13,17:03:32.61,2022-03-13T13:03:32.6129332-04:00,2022-03-13T17:03:32.6129332Z,,v3,,,D1B-13 March 2022 13:00-lipscomb@georgia,"Collins, Corey",690970,Right,GEO_BUL,4dbe8fee-38a7-4945-b6db-0f70e6628536,55.17142,-132.89283,17.52788,6.87662,-9.03703,-6.5112,1.01994,-2.67766,4.66511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
5,2022-03-13,13:03:50.61,2,2,"Sullivan, Liam",1000096938,Left,GEO_BUL,"Houghton, Maddux",1000026990,Right,LIP_BIS,Undefined,1,Top,1,0,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,90.82833,-4.697212,2.916036,2174.064937,153.20113,11:00,6.84318,-0.94546,5.32652,-16.55757,19.20564,-8.96111,1.04004,1.04646,81.12933,-7.844447,1.326702,0.430417,,,,,,,,,,,,5.49945,11.6754,0.68823,50,6.40576,-6.2437,-130.86544,-11.27856,9.29529,34.13699,-12.43998,GEO_BUL,LIP_BIS,UGeorgia,D1,SEC,20220313-UGeorgia-1,8e763e00-a2ef-11ec-ba2a-e70340b389e0,87.57187,,,9.69899,,,,,,,972eda75-9cae-419e-914e-1fdf260571f9,2022-03-13,17:03:50.61,2022-03-13T13:03:50.6160308-04:00,2022-03-13T17:03:50.6160308Z,,v3,,,D1B-13 March 2022 13:00-lipscomb@georgia,"Collins, Corey",690970,Right,GEO_BUL,743952aa-b847-4510-8644-dc5aaa82c0d7,55.16846,-132.20679,17.0685,6.83933,-10.78975,-6.21999,0.94073,-6.60894,4.64764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
6,2022-03-13,13:04:03.39,2,3,"Sullivan, Liam",1000096938,Left,GEO_BUL,"Houghton, Maddux",1000026990,Right,LIP_BIS,Undefined,1,Top,1,1,1,ChangeUp,Changeup,InPlay,Undefined,GroundBall,Out,1,0,,84.50742,-2.637973,2.503719,1958.631325,142.541522,10:45,6.74119,-1.01163,5.71177,-23.30257,17.09513,-11.87583,2.33758,0.33278,75.73065,-7.044862,0.380265,0.457456,46.15779,-85.845154,81.845783,,,,,3.83494,,-2.228006,0.038858,6.94044,10.06627,0.80957,50,6.50606,-4.85674,-122.22825,-6.33365,10.24684,29.49538,-17.31223,GEO_BUL,LIP_BIS,UGeorgia,D1,SEC,20220313-UGeorgia-1,9614ed00-a2ef-11ec-ba2a-e70340b389e0,82.39568,2.64748,,8.77677,,,,3.80476,2.64748,-0.33947,972eda75-9cae-419e-914e-1fdf260571f9,2022-03-13,17:04:03.39,2022-03-13T13:04:03.3903796-04:00,2022-03-13T17:04:03.3903796Z,GroundBall,v3,,,D1B-13 March 2022 13:00-lipscomb@georgia,"Collins, Corey",690970,Right,GEO_BUL,3f7b23d9-91a7-4359-b645-d3bbfd8eda28,54.78545,-123.37764,14.74769,6.73973,-5.65902,-8.65612,1.00661,-5.25604,5.12342,180,3.80472,0.702,,,,,,,,2.65131,-68.13236,,,,,,,,-0.33974,4.89931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Low,,,
7,2022-03-13,13:04:34.46,3,1,"Sullivan, Liam",1000096938,Left,GEO_BUL,"Willhoite, Trace",1000080726,Right,LIP_BIS,Undefined,1,Top,2,0,0,Fastball,Four-Seam,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,91.48244,-2.9384,1.35055,2295.806204,145.404368,10:45,6.91103,-0.81517,5.32352,-10.51945,23.97828,-15.69296,3.27377,-0.8553,82.75042,-5.002054,-1.435243,0.422734,,,,,,,,,,,,8.20048,13.20784,0.70442,50,6.63777,-2.37243,-132.45571,-7.04711,14.43525,30.71059,-8.92434,GEO_BUL,LIP_BIS,UGeorgia,D1,SEC,20220313-UGeorgia-1,a892a8f0-a2ef-11ec-ba2a-e70340b389e0,89.16358,,,8.73202,,,,,,,972eda75-9cae-419e-914e-1fdf260571f9,2022-03-13,17:04:34.46,2022-03-13T13:04:34.4693428-04:00,2022-03-13T17:04:34.4693428Z,,v3,,,D1B-13 March 2022 13:00-lipscomb@georgia,"Collins, Corey",690970,Right,GEO_BUL,9179239c-9248-405d-8cdd-3d4f17ab0079,55.17358,-133.64985,15.3553,6.90504,-6.7001,-4.46217,0.80758,-2.93373,7.21763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
8,2022-03-13,13:04:48.24,3,2,"Sullivan, Liam",1000096938,Left,GEO_BUL,"Willhoite, Trace",1000080726,Right,LIP_BIS,Undefined,1,Top,2,0,1,Fastball,Four-Seam,FoulBall,Undefined,Undefined,Undefined,0,0,,92.75093,-3.240884,1.643191,2286.093602,143.886298,10:45,6.94268,-0.80452,5.46326,-12.75568,20.79422,-14.26926,2.84182,-0.45521,83.61543,-5.705429,-0.896697,0.416886,77.04263,53.288439,125.08476,4350.07262,,,,,,,,7.71741,11.86662,0.66996,50,6.6488,-3.18502,-134.22822,-7.96466,13.87885,32.92511,-10.83336,GEO_BUL,LIP_BIS,UGeorgia,D1,SEC,20220313-UGeorgia-1,b0d1ddb0-a2ef-11ec-ba2a-e70340b389e0,90.41434,37.30031,,9.1355,,,,1.28176,2.96513,0.67388,972eda75-9cae-419e-914e-1fdf260571f9,2022-03-13,17:04:48.24,2022-03-13T13:04:48.2447028-04:00,2022-03-13T17:04:48.2447028Z,,v3,,,D1B-13 March 2022 13:00-lipscomb@georgia,"Collins, Corey",690970,Right,GEO_BUL,a7ac7404-e6b1-408d-9b86-e0facc81be11,55.03491,-135.45762,16.46255,6.93864,-7.56015,-5.41668,0.79857,-3.70325,6.93942,,1.29791,-39.30212,-3.87954,,,,,,,2.9932,89.76641,-33.82011,,,,,,,0.67275,55.31139,-4.58954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,
9,2022-03-13,13:05:07.79,3,3,"Sullivan, Liam",1000096938,Left,GEO_BUL,"Willhoite, Trace",1000080726,Right,LIP_BIS,Undefined,1,Top,2,0,2,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,92.2878,-1.057225,1.047534,2339.369329,150.86765,11:00,6.89641,-0.9232,5.33594,-15.53123,18.44076,-9.59056,4.60997,-0.7395,83.05299,-4.02325,-0.65585,0.4195,,,,,,,,,,,,5.07599,9.88587,0.83551,50,6.79026,-1.9761,-133.67905,-2.95087,9.05839,32.5292,-14.53217,GEO_BUL,LIP_BIS,UGeorgia,D1,SEC,20220313-UGeorgia-1,bc671b40-a2ef-11ec-ba2a-e70340b389e0,89.8509,,,9.23481,,,,,,,972eda75-9cae-419e-914e-1fdf260571f9,2022-03-13,17:05:07.79,2022-03-13T13:05:07.7906612-04:00,2022-03-13T17:05:07.7906612Z,,v3,,,D1B-13 March 2022 13:00-lipscomb@georgia,"Collins, Corey",690970,Right,GEO_BUL,255054b2-a824-48db-a7db-44d0e9cd245f,55.15872,-134.92852,16.2646,6.89288,-2.39268,-7.26608,0.91809,-2.32404,4.5292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
10,2022-03-13,13:05:20.93,3,4,"Sullivan, Liam",1000096938,Left,GEO_BUL,"Willhoite, Trace",1000080726,Right,LIP_BIS,Undefined,1,Top,2,1,2,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,85.23267,-4.67777,2.221715,1985.145466,141.601538,10:45,6.82023,-0.86645,5.55788,-19.45273,20.26308,-14.88729,0.81556,-0.03021,77.18818,-8.341122,-0.433614,0.453579,,,,,,,,,,,,8.28878,12.18548,0.68476,50,6.40263,-4.15845,-123.13392,-10.65992,12.5501,27.60099,-13.72398,GEO_BUL,LIP_BIS,UGeorgia,D1,SEC,20220313-UGeorgia-1,c44ac280-a2ef-11ec-ba2a-e70340b389e0,83.10002,,,8.04449,,,,,,,972eda75-9cae-419e-914e-1fdf260571f9,2022-03-13,17:05:20.93,2022-03-13T13:05:20.9307316-04:00,2022-03-13T17:05:20.9307316Z,,v3,,,D1B-13 March 2022 13:00-lipscomb@georgia,"Collins, Corey",690970,Right,GEO_BUL,d5672ee9-bed0-4bd0-88ba-ccf0dbaa104e,54.94124,-124.23659,13.80049,6.81755,-10.11165,-6.86199,0.86091,-4.65983,6.27505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
