PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2022-05-19,18:32:24.42,1,1,"Crisp, Nolan",1000013098,Right,GEO_BUL,"Mann, Luke",1000017065,Left,MIZ_TIG,Undefined,1,Top,0,0,0,Other,Changeup,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,86.52961,0.181097,-3.076111,1861.742218,263.245588,2:45,5.00731,2.43272,5.70486,-34.72447,3.5391,17.96867,2.28259,1.06114,77.86738,-6.255103,0.135352,0.445209,,,,,,,,,,,,-10.10268,2.16134,-2.18585,50,5.00122,5.9619,-125.32687,-0.8223,-15.78232,29.5308,-28.79765,GEO_BUL,MIZ_TIG,UGeorgia,D1,SEC,20220519-UGeorgia-1,8f0b4dc0-d7c3-11ec-aa66-5f6972811a37,84.6623,,,8.66223,,,,,,,0dd41ec3-457d-4cc5-9ef8-5faf69500f81,2022-05-19,22:32:24.42,2022-05-19T18:32:24.4210000-04:00,2022-05-19T22:32:24.4210000Z,,v3,,,,"Gonzalez, Fernando",1000064202,Right,GEO_BUL,e153b81d-19ea-40af-b291-4ce8f1c6c71d,54.79341,-126.4513,14.7654,5.01166,0.27421,-14.39883,-2.4243,6.56284,-7.89116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.46845,2.169575,0.888422,1.281152,-0.15887,2.10695,-1.06617,0.22265,6.01877,0.43178,127.28226,3.10439,-3.81592,0.41655,109.67132,-8.29753,6.01526,11.0812,-10.42166,0.40574,-4.56286,0.98784,High,High,High,,,High,High,High
2,2022-05-19,18:33:08.16,1,2,"Crisp, Nolan",1000013098,Right,GEO_BUL,"Mann, Luke",1000017065,Left,MIZ_TIG,Undefined,1,Top,0,0,0,Fastball,Changeup,FoulBall,Undefined,Undefined,Undefined,0,0,,89.16926,0.297505,-3.785268,1817.474308,243.747588,2:00,5.07227,2.53475,5.80758,-26.69557,8.95997,15.66698,3.12492,0.31501,80.65974,-4.68953,-0.985206,0.429769,71.95067,37.465727,-164.721281,4162.017542,,,,,43.16806,,,-9.18591,4.82878,-2.23343,50,5.08091,7.88055,-129.18598,-0.23222,-15.37324,29.34664,-24.09275,GEO_BUL,MIZ_TIG,UGeorgia,D1,SEC,20220519-UGeorgia-1,a9180140-d7c3-11ec-aa66-5f6972811a37,87.70398,29.75484,,8.50952,,,,1.71824,3.16094,-0.34103,0dd41ec3-457d-4cc5-9ef8-5faf69500f81,2022-05-19,22:33:08.16,2022-05-19T18:33:08.1606780-04:00,2022-05-19T22:33:08.1606780Z,,v3,,,,"Gonzalez, Fernando",1000064202,Right,GEO_BUL,a8b74184-44b9-44b0-9442-9da09f88735c,54.69231,-130.24755,14.67332,5.07354,0.6393,-12.04638,-2.52855,8.43665,-7.68662,352.639394,1.71824,-80.79856,4.91053,-0.67184,0.07823,-0.0043,0.03448,-0.05651,0.0311,3.16094,64.19097,-31.20476,4.71891,-1.01123,0.21894,-0.13152,0.15179,-0.07984,-0.34103,-22.07173,-0.10727,2.19146,-0.7845,0.22688,-0.02928,-0.02583,0.01791,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,
3,2022-05-19,18:33:24.56,1,3,"Crisp, Nolan",1000013098,Right,GEO_BUL,"Mann, Luke",1000017065,Left,MIZ_TIG,Undefined,1,Top,0,0,1,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,81.0733,-1.336602,-3.613672,1518.789681,263.291614,2:45,4.87852,2.45108,5.66932,-40.48821,3.17669,13.42205,0.25557,0.19578,73.43437,-8.785667,-1.215608,0.475596,,,,,,,,,,,,-8.04871,2.46945,-2.15437,50,4.73989,6.8863,-117.35213,-4.07615,-11.03232,25.7458,-28.7892,GEO_BUL,MIZ_TIG,UGeorgia,D1,SEC,20220519-UGeorgia-1,b2e5c540-d7c3-11ec-aa66-5f6972811a37,79.25314,,,7.63892,,,,,,,0dd41ec3-457d-4cc5-9ef8-5faf69500f81,2022-05-19,22:33:24.56,2022-05-19T18:33:24.5630588-04:00,2022-05-19T22:33:24.5630588Z,,v3,,,,"Gonzalez, Fernando",1000064202,Right,GEO_BUL,3c45a837-5700-4b54-9e87-f0d4259803a4,54.83043,-118.40713,12.8729,4.88275,-2.89643,-14.3946,-2.44581,7.33838,-5.51616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
4,2022-05-19,18:33:37.93,1,4,"Crisp, Nolan",1000013098,Right,GEO_BUL,"Mann, Luke",1000017065,Left,MIZ_TIG,Undefined,1,Top,0,1,1,Slider,Curveball,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,79.32147,-0.410156,-3.377267,2009.105768,35.411167,7:15,5.09735,2.31534,5.47287,-48.74786,-2.6078,-3.06874,0.65052,-1.10455,71.76116,-9.306405,-3.923275,0.488889,,,,,,,,,,,,0.39791,-0.74083,-2.01602,50,5.028,6.89399,-114.77853,-2.47276,0.51913,25.61774,-33.14048,GEO_BUL,MIZ_TIG,UGeorgia,D1,SEC,20220519-UGeorgia-1,bae001c0-d7c3-11ec-aa66-5f6972811a37,77.09811,,,7.5603,,,,,,,0dd41ec3-457d-4cc5-9ef8-5faf69500f81,2022-05-19,22:33:37.93,2022-05-19T18:33:37.9376252-04:00,2022-05-19T22:33:37.9376252Z,,v3,,,,"Gonzalez, Fernando",1000064202,Right,GEO_BUL,7f953de7-f555-4839-b2b3-9136e209105e,55.0264,-115.89496,12.80887,5.10429,-1.02849,-16.57024,-2.31597,6.87137,0.25956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
5,2022-05-19,18:33:55.57,1,5,"Crisp, Nolan",1000013098,Right,GEO_BUL,"Mann, Luke",1000017065,Left,MIZ_TIG,Undefined,1,Top,0,1,2,Slider,Slider,InPlay,Undefined,FlyBall,HomeRun,0,1,,79.35144,0.680901,-2.204072,1959.024037,30.480164,7:00,4.98966,2.30302,5.42893,-44.87061,-0.29161,-0.8778,1.88866,0.16456,73.82541,-7.469137,-2.360243,0.480548,102.42177,33.833377,26.690283,3288.88771,96.22499,70.01088,53.29806,388.76837,368.76781,34.848819,5.808809,-0.08268,-0.01102,-2.1069,50,5.01829,4.47253,-115.3369,-0.15108,-0.11285,18.78388,-32.18912,GEO_BUL,MIZ_TIG,UGeorgia,D1,SEC,20220519-UGeorgia-1,c5692680-d7c3-11ec-aa66-5f6972811a37,78.4364,108.19965,,5.52602,,,,2.67713,1.99401,-0.28142,0dd41ec3-457d-4cc5-9ef8-5faf69500f81,2022-05-19,22:33:55.57,2022-05-19T18:33:55.5773564-04:00,2022-05-19T22:33:55.5773564Z,FlyBall,v3,,,,"Gonzalez, Fernando",1000064202,Right,GEO_BUL,0ee3c25f-fada-4757-af1a-090cac63b8b4,55.07429,-116.16036,9.39194,4.99399,1.26006,-16.09456,-2.30308,4.47748,-0.05643,206.790051,2.69066,111.24483,-25.85638,5.68091,-0.51043,-0.14672,0.05299,-0.00624,0.00026,1.98765,83.7322,-18.70483,1.09409,-0.13894,0.00402,0.00912,-0.00203,0.00012,-0.27808,55.97623,-4.19591,-0.59134,0.58981,-0.21606,0.0447,-0.00482,0.00021,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
6,2022-05-19,18:34:41.94,2,1,"Crisp, Nolan",1000013098,Right,GEO_BUL,"Austin, Trevor",1000056467,Right,MIZ_TIG,Undefined,1,Top,0,0,0,Fastball,Changeup,StrikeCalled,Undefined,Undefined,Undefined,0,0,,88.65719,-0.138474,-4.696015,1833.387763,267.263956,3:00,4.91482,2.43095,5.6668,-33.68955,1.94425,19.27517,1.97781,-0.35132,81.86396,-6.307401,-1.26287,0.429638,,,,,,,,,,,,-10.96131,1.33083,-2.04581,50,4.88157,9.73935,-128.56291,-1.54336,-18.55029,23.86871,-29.92185,GEO_BUL,MIZ_TIG,UGeorgia,D1,SEC,20220519-UGeorgia-1,e105c8d0-d7c3-11ec-aa66-5f6972811a37,87.73077,,,6.79323,,,,,,,0dd41ec3-457d-4cc5-9ef8-5faf69500f81,2022-05-19,22:34:41.94,2022-05-19T18:34:41.9464828-04:00,2022-05-19T22:34:41.9464828Z,,v3,,,,"Gonzalez, Fernando",1000064202,Right,GEO_BUL,7f0afaec-d699-4455-a4f8-0bf89e54d6ea,54.83635,-129.4577,11.93436,4.91841,-0.42164,-14.96092,-2.42396,10.43477,-9.27514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
7,2022-05-19,18:34:52.53,2,2,"Crisp, Nolan",1000013098,Right,GEO_BUL,"Austin, Trevor",1000056467,Right,MIZ_TIG,Undefined,1,Top,0,0,1,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,79.12282,0.088733,-3.233231,1934.755713,31.707,7:00,4.99559,2.25673,5.5445,-47.54636,-1.81445,-2.07567,1.11645,-0.94112,72.20546,-8.592653,-3.602968,0.486722,,,,,,,,,,,,0.05311,-0.50516,-1.97493,50,4.97176,6.55744,-114.64793,-1.41732,0.06995,23.27866,-32.83936,GEO_BUL,MIZ_TIG,UGeorgia,D1,SEC,20220519-UGeorgia-1,e75bf240-d7c3-11ec-aa66-5f6972811a37,77.44139,,,6.91736,,,,,,,0dd41ec3-457d-4cc5-9ef8-5faf69500f81,2022-05-19,22:34:52.53,2022-05-19T18:34:52.5375100-04:00,2022-05-19T22:34:52.5375100Z,,v3,,,,"Gonzalez, Fernando",1000064202,Right,GEO_BUL,6f360d03-81f8-4b53-8cae-73ce5db7eda1,54.95542,-115.64972,11.63933,5.00235,-0.00408,-16.41968,-2.25707,6.55443,0.03497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
8,2022-05-19,18:35:03.53,2,3,"Crisp, Nolan",1000013098,Right,GEO_BUL,"Austin, Trevor",1000056467,Right,MIZ_TIG,Undefined,1,Top,0,1,1,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,79.13135,-0.483895,-3.854948,1967.790422,38.221174,7:15,5.03044,2.26868,5.57782,-46.16093,-1.23413,-1.97173,0.73072,-1.50152,73.54452,-8.859003,-4.206001,0.482419,,,,,,,,,,,,0.02189,-0.17417,-1.93514,50,4.95799,7.81042,-114.81336,-2.50292,0.02945,19.69198,-32.40839,GEO_BUL,MIZ_TIG,UGeorgia,D1,SEC,20220519-UGeorgia-1,edea1ba0-d7c3-11ec-aa66-5f6972811a37,78.13221,,,5.58683,,,,,,,0dd41ec3-457d-4cc5-9ef8-5faf69500f81,2022-05-19,22:35:03.53,2022-05-19T18:35:03.5316860-04:00,2022-05-19T22:35:03.5316860Z,,v3,,,,"Gonzalez, Fernando",1000064202,Right,GEO_BUL,21543c3f-0d3b-4973-9bb3-706c397f65f5,54.92499,-115.65497,9.84599,5.03536,-1.11782,-16.2042,-2.26892,7.80917,0.01472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
9,2022-05-19,18:35:14.79,2,4,"Crisp, Nolan",1000013098,Right,GEO_BUL,"Austin, Trevor",1000056467,Right,MIZ_TIG,Undefined,1,Top,0,2,1,Fastball,Changeup,StrikeCalled,Undefined,Undefined,Undefined,0,0,,87.62698,-0.75798,-4.734197,1796.464742,253.628973,2:30,4.99564,2.29503,5.70866,-29.85037,6.74363,19.17611,1.79945,-0.52787,80.55617,-6.260299,-1.316731,0.435388,,,,,,,,,,,,-10.98816,3.96232,-1.90978,50,4.91331,9.70828,-126.98134,-2.72773,-18.05882,24.40113,-25.66202,GEO_BUL,MIZ_TIG,UGeorgia,D1,SEC,20220519-UGeorgia-1,f49ac120-d7c3-11ec-aa66-5f6972811a37,86.57208,,,7.07082,,,,,,,0dd41ec3-457d-4cc5-9ef8-5faf69500f81,2022-05-19,22:35:14.79,2022-05-19T18:35:14.7952252-04:00,2022-05-19T22:35:14.7952252Z,,v3,,,,"Gonzalez, Fernando",1000064202,Right,GEO_BUL,959c2d50-cc5d-42dd-9733-9db6c59920a8,54.79327,-127.89911,12.20056,4.99776,-1.76254,-12.83101,-2.2877,10.3875,-9.02941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
10,2022-05-19,18:35:28.02,2,5,"Crisp, Nolan",1000013098,Right,GEO_BUL,"Austin, Trevor",1000056467,Right,MIZ_TIG,Undefined,1,Top,0,2,2,Fastball,Changeup,FoulBall,Undefined,Undefined,Undefined,0,0,,87.84549,-1.098783,-3.844271,1765.337363,257.607927,2:30,5.01644,2.33667,5.6378,-31.2562,5.16508,18.54855,1.38423,0.29053,80.93574,-6.837856,-0.535863,0.434359,107.66462,-24.963212,-96.994984,,,,,4.39092,3.07024,-54.315658,0.024385,-10.51044,3.20063,-2.02198,50,4.90258,7.79453,-127.44506,-3.56007,-17.39766,24.61428,-26.87609,GEO_BUL,MIZ_TIG,UGeorgia,D1,SEC,20220519-UGeorgia-1,fc7f04a0-d7c3-11ec-aa66-5f6972811a37,86.77715,1.62666,,6.90975,,,,2.98685,1.62666,-0.09827,0dd41ec3-457d-4cc5-9ef8-5faf69500f81,2022-05-19,22:35:28.02,2022-05-19T18:35:28.0246396-04:00,2022-05-19T22:35:28.0246396Z,GroundBall,v3,,,,"Gonzalez, Fernando",1000064202,Right,GEO_BUL,e1654abd-b85c-4eee-beae-6814259dd1bf,54.86534,-128.3813,12.30714,5.01855,-2.53781,-13.43805,-2.33105,8.45628,-8.69883,,2.98691,-17.45063,,,,,,,,1.62691,-66.70686,,,,,,,,-0.09773,-142.22689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Low,,,
