PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2022-03-20,12:01:47.06,1,1,"Brown, Garrett",1000056488,Right,GEO_BUL,"Davis, Jess",1000026453,Right,MSU_BDG,Undefined,1,Top,0,0,0,Other,Four-Seam,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,88.72549,-4.359473,-2.267554,2065.285827,192.009119,12:30,7.22281,1.35191,4.93694,-15.65548,21.55659,4.31032,1.78656,-0.43323,80.78733,-7.296322,-1.508326,0.439049,,,,,,,,,,,,-2.79319,12.30831,-1.13511,50,6.78577,4.87349,-128.1754,-10.28773,-4.62565,27.61698,-11.79095,GEO_BUL,MSU_BDG,UGeorgia,D1,SEC,20220320-UGeorgia-1,0d3f68c0-a867-11ec-a554-6b1e5dfbe5bb,85.85012,,,7.93817,,,,,,,e7ad90cd-bdf5-429c-a87b-fe77c4811d4a,2022-03-20,16:01:47.06,2022-03-20T12:01:47.0630000-04:00,2022-03-20T16:01:47.0630000Z,,v3,,,D1B-20 March 2022 13:00-missst@georgia,"Gonzalez, Fernando",1000064202,Right,GEO_BUL,03b9b351-edfb-49bd-bbd2-906131ea26ba,55.56123,-129.36809,13.80849,7.21907,-9.77852,-5.89548,-1.3499,5.07325,-2.31283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.06706,2.259686,0.981146,1.27854,0.19798,1.6296,0.46514,-0.06906,6.06832,0.9252,127.2841,3.62168,0.50794,0.18269,111.58658,-9.49035,6.04986,10.90806,-10.01719,0.84697,-3.24976,2.32478,High,High,High,,,High,High,High
2,2022-03-20,12:02:31.79,1,2,"Brown, Garrett",1000056488,Right,GEO_BUL,"Davis, Jess",1000026453,Right,MSU_BDG,Undefined,1,Top,0,0,0,Fastball,Four-Seam,FoulBall,Undefined,Undefined,Undefined,0,0,,91.4923,-4.194045,-2.316952,1911.958886,190.636918,12:15,7.12256,1.4574,4.99138,-14.74485,20.07481,3.55032,1.9234,-0.43563,83.48239,-6.959238,-1.690967,0.424701,81.30245,-7.262883,74.612527,,,,,6.52704,,58.49146,0.044895,-2.43106,11.51276,-1.2373,50,6.70658,5.18368,-132.2667,-10.20485,-4.29658,28.82744,-11.82697,GEO_BUL,MSU_BDG,UGeorgia,D1,SEC,20220320-UGeorgia-1,27e32c20-a867-11ec-a554-6b1e5dfbe5bb,88.75044,0.6772,,8.00992,,,,2.00123,0.6772,0.44147,e7ad90cd-bdf5-429c-a87b-fe77c4811d4a,2022-03-20,16:02:31.79,2022-03-20T12:02:31.7901824-04:00,2022-03-20T16:02:31.7901824Z,GroundBall,v3,,,D1B-20 March 2022 13:00-missst@georgia,"Gonzalez, Fernando",1000064202,Right,GEO_BUL,34a52b07-88bb-4395-8cd5-fafb0b929a74,55.50824,-133.46182,14.41372,7.11949,-9.71453,-5.91348,-1.4559,5.3618,-2.14829,180,2.00109,31.40577,,,,,,,,0.67727,-15.08409,,,,,,,,0.44097,114.11536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Low,,,
3,2022-03-20,12:02:51.77,1,3,"Brown, Garrett",1000056488,Right,GEO_BUL,"Davis, Jess",1000026453,Right,MSU_BDG,Undefined,1,Top,0,0,1,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,85.38067,-1.225541,-1.817976,2066.403977,250.759355,2:15,7.01104,1.4094,5.10005,-31.88388,7.43733,17.88867,3.19844,1.18643,78.62072,-7.033335,1.348482,0.45132,,,,,,,,,,,,-9.35331,4.39662,-1.25228,50,6.87049,3.13665,-123.91174,-3.84276,-14.61422,23.61171,-25.30449,GEO_BUL,MSU_BDG,UGeorgia,D1,SEC,20220320-UGeorgia-1,33cd1960-a867-11ec-a554-6b1e5dfbe5bb,83.51594,,,6.75995,,,,,,,e7ad90cd-bdf5-429c-a87b-fe77c4811d4a,2022-03-20,16:02:51.77,2022-03-20T12:02:51.7783552-04:00,2022-03-20T16:02:51.7783552Z,,v3,,,D1B-20 March 2022 13:00-missst@georgia,"Gonzalez, Fernando",1000064202,Right,GEO_BUL,cfd87b00-5396-4ccb-beac-bf6685cebba9,55.40055,-124.93659,11.80586,7.01344,-2.74443,-12.65224,-1.40219,3.77097,-7.30711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
4,2022-03-20,12:03:08.79,1,4,"Brown, Garrett",1000056488,Right,GEO_BUL,"Davis, Jess",1000026453,Right,MSU_BDG,Undefined,1,Top,0,1,1,ChangeUp,Changeup,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,84.45379,-1.982657,-2.334415,1962.554422,253.362474,2:30,6.9769,1.37712,5.2079,-32.85163,7.67937,21.07552,2.37241,0.93682,77.02466,-7.990626,1.404449,0.458211,,,,,,,,,,,,-11.15741,4.85083,-1.17737,50,6.76889,4.0583,-122.35099,-5.42926,-16.79612,25.69657,-24.87175,GEO_BUL,MSU_BDG,UGeorgia,D1,SEC,20220320-UGeorgia-1,3e042680-a867-11ec-a554-6b1e5dfbe5bb,82.26009,,,7.42913,,,,,,,e7ad90cd-bdf5-429c-a87b-fe77c4811d4a,2022-03-20,16:03:08.79,2022-03-20T12:03:08.7970816-04:00,2022-03-20T16:03:08.7970816Z,,v3,,,D1B-20 March 2022 13:00-missst@georgia,"Gonzalez, Fernando",1000064202,Right,GEO_BUL,70e65e3f-8798-451c-92d7-c0d3f245e76c,55.29135,-123.4573,12.84828,6.97959,-4.35847,-12.43587,-1.36766,4.78142,-8.39806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
5,2022-03-20,12:03:27.61,1,5,"Brown, Garrett",1000056488,Right,GEO_BUL,"Davis, Jess",1000026453,Right,MSU_BDG,Undefined,1,Top,0,1,2,ChangeUp,Changeup,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,86.45534,-3.074749,-2.100469,2016.047388,267.011593,3:00,6.94355,1.4873,4.95825,-36.82951,2.78862,24.66253,0.96468,1.55711,78.12303,-9.742596,2.262045,0.453021,,,,,,,,,,,,-12.88379,2.8676,-1.30503,50,6.61536,3.44274,-124.95617,-8.15554,-19.94105,30.12687,-27.73572,GEO_BUL,MSU_BDG,UGeorgia,D1,SEC,20220320-UGeorgia-1,49315370-a867-11ec-a554-6b1e5dfbe5bb,83.20241,,,8.33231,,,,,,,e7ad90cd-bdf5-429c-a87b-fe77c4811d4a,2022-03-20,16:03:27.61,2022-03-20T12:03:27.6170000-04:00,2022-03-20T16:03:27.6170000Z,,v3,,,D1B-20 March 2022 13:00-missst@georgia,"Gonzalez, Fernando",1000064202,Right,GEO_BUL,c1cd0a63-3533-440d-a6bd-314d491b0880,55.54079,-126.28499,15.06344,6.9481,-6.9322,-13.86786,-1.47628,4.32228,-9.97053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.29848,,,0.829541,,,,4.49196,5.19846,6.34381,61.23347,7.12729,63.55066,4.63148,75.18712,-8.30316,5.2395,12.91483,-12.80106,6.3777,71.7006,-3.33084,High,High,High,,,High,High,High
6,2022-03-20,12:03:59.03,2,1,"Brown, Garrett",1000056488,Right,GEO_BUL,"James, Kamren",1000051867,Right,MSU_BDG,Undefined,1,Top,1,0,0,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,80.02693,-1.393148,-2.816335,2598.889601,89.045785,9:00,6.9484,1.62741,4.95691,-43.95065,1.05933,-13.66111,1.96773,-2.17408,74.40609,-9.267252,-5.224079,0.482865,,,,,,,,,,,,6.04544,1.28661,-1.34262,50,6.77698,6.27747,-116.06434,-4.43503,8.29649,20.48726,-30.40835,GEO_BUL,MSU_BDG,UGeorgia,D1,SEC,20220320-UGeorgia-1,5beb06f0-a867-11ec-a554-6b1e5dfbe5bb,78.05997,,,5.62084,,,,,,,e7ad90cd-bdf5-429c-a87b-fe77c4811d4a,2022-03-20,16:03:59.03,2022-03-20T12:03:59.0304256-04:00,2022-03-20T16:03:59.0304256Z,,v3,,,D1B-20 March 2022 13:00-missst@georgia,"Gonzalez, Fernando",1000064202,Right,GEO_BUL,990d2760-ec0e-42aa-99a4-09f2ef1e4c35,55.54479,-117.039,10.24363,6.95356,-2.98839,-15.20417,-1.63187,5.88277,4.14824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
7,2022-03-20,12:04:16.48,2,2,"Brown, Garrett",1000056488,Right,GEO_BUL,"James, Kamren",1000051867,Right,MSU_BDG,Undefined,1,Top,1,1,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,91.97403,-3.557599,-2.89557,2138.982736,196.950104,12:30,7.19326,1.43322,4.88845,-13.99894,20.46533,5.89331,2.65251,-0.81725,84.06737,-6.188007,-1.85943,0.422528,,,,,,,,,,,,-3.69599,11.40071,-1.15423,50,6.83247,6.43891,-133.00844,-8.7499,-6.63131,28.1155,-11.71904,GEO_BUL,MSU_BDG,UGeorgia,D1,SEC,20220320-UGeorgia-1,66581830-a867-11ec-a554-6b1e5dfbe5bb,89.20692,,,7.90665,,,,,,,e7ad90cd-bdf5-429c-a87b-fe77c4811d4a,2022-03-20,16:04:16.48,2022-03-20T12:04:16.4897792-04:00,2022-03-20T16:04:16.4897792Z,,v3,,,D1B-20 March 2022 13:00-missst@georgia,"Gonzalez, Fernando",1000064202,Right,GEO_BUL,00ddc629-4b0a-40a6-8ab3-ad1ed6096653,55.61016,-134.18908,14.05775,7.18957,-8.25779,-5.85952,-1.43046,6.71738,-3.31566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
8,2022-03-20,12:04:34.25,2,3,"Brown, Garrett",1000056488,Right,GEO_BUL,"James, Kamren",1000051867,Right,MSU_BDG,Undefined,1,Top,1,1,1,Fastball,Four-Seam,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,91.5731,-3.182838,-3.01947,2255.837609,201.17918,12:45,7.17353,1.26937,4.81828,-14.63611,20.4947,7.46008,2.93165,-0.97177,82.9911,-5.944902,-1.709691,0.426595,,,,,,,,,,,,-4.5537,11.3704,-0.97604,50,6.8451,6.60819,-132.31167,-7.85634,-8.01684,30.04458,-12.15642,GEO_BUL,MSU_BDG,UGeorgia,D1,SEC,20220320-UGeorgia-1,70d1ac90-a867-11ec-a554-6b1e5dfbe5bb,88.35653,,,8.582,,,,,,,e7ad90cd-bdf5-429c-a87b-fe77c4811d4a,2022-03-20,16:04:34.25,2022-03-20T12:04:34.2535680-04:00,2022-03-20T16:04:34.2535680Z,,v3,,,D1B-20 March 2022 13:00-missst@georgia,"Gonzalez, Fernando",1000064202,Right,GEO_BUL,274d2e42-56da-438f-94e2-5a77b249d0e3,55.67873,-133.59494,15.02229,7.16957,-7.33711,-6.07821,-1.2656,6.95061,-4.00842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
9,2022-03-20,12:04:55.98,2,4,"Brown, Garrett",1000056488,Right,GEO_BUL,"James, Kamren",1000051867,Right,MSU_BDG,Undefined,1,Top,1,1,2,Fastball,Four-Seam,StrikeCalled,Strikeout,Undefined,Undefined,0,0,,93.90126,-4.266327,-2.181218,2330.513495,204.953894,12:45,7.19527,1.19876,4.8885,-12.33583,20.94304,9.20615,2.12088,-0.09852,85.32668,-6.608459,-0.560871,0.415199,,,,,,,,,,,,-5.16418,11.89957,-0.9929,50,6.76632,4.70369,-135.66601,-10.52446,-9.57961,30.97552,-10.10021,GEO_BUL,MSU_BDG,UGeorgia,D1,SEC,20220320-UGeorgia-1,7dc84ee0-a867-11ec-a554-6b1e5dfbe5bb,90.78172,,,8.57457,,,,,,,e7ad90cd-bdf5-429c-a87b-fe77c4811d4a,2022-03-20,16:04:55.98,2022-03-20T12:04:55.9844864-04:00,2022-03-20T16:04:55.9844864Z,,v3,,,D1B-20 March 2022 13:00-missst@georgia,"Gonzalez, Fernando",1000064202,Right,GEO_BUL,fae04c65-c15d-4e56-9df1-e19b34fe1123,55.60946,-136.94079,15.48776,7.19089,-10.10879,-5.05011,-1.19459,5.09793,-4.78981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
10,2022-03-20,12:05:31.09,3,1,"Brown, Garrett",1000056488,Right,GEO_BUL,"Hancock, Luke",8898867,Left,MSU_BDG,Undefined,1,Top,2,0,0,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,85.94602,-4.294176,-2.738764,1876.814877,246.506594,2:15,7.14085,1.45337,4.80783,-29.96155,9.51548,19.06119,0.56337,0.44506,79.41146,-9.684289,0.618537,0.452214,,,,,,,,,,,,-10.19497,6.17737,-1.19836,50,6.6866,5.09329,-124.30581,-10.49648,-16.02875,23.79103,-22.46184,GEO_BUL,MSU_BDG,UGeorgia,D1,SEC,20220320-UGeorgia-1,92ca92d0-a867-11ec-a554-6b1e5dfbe5bb,83.35096,,,6.53455,,,,,,,e7ad90cd-bdf5-429c-a87b-fe77c4811d4a,2022-03-20,16:05:31.09,2022-03-20T12:05:31.0926848-04:00,2022-03-20T16:05:31.0926848Z,,v3,,,D1B-20 March 2022 13:00-missst@georgia,"Gonzalez, Fernando",1000064202,Right,GEO_BUL,765bce27-9dfd-48d8-98ad-ef27cdeb2c4c,55.69433,-125.39092,11.89552,7.14198,-9.472,-11.23092,-1.44734,5.82436,-8.01438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
