PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2022-04-16,16:01:38.71,1,1,"Sullivan, Liam",1000096938,Left,GEO_BUL,"Kaler, Kole",1000055221,Right,TEX_AGG,Undefined,1,Top,0,0,0,Other,Four-Seam,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,87.82977,-3.780653,2.23242,2363.577401,149.967817,11:00,7.16583,-0.94694,5.08512,-17.24233,20.26119,-10.99879,2.15751,0.24179,80.37795,-7.000883,0.288805,0.440765,,,,,,,,,,,,6.07508,11.47611,0.74462,50,6.7943,-4.4511,-127.08855,-8.96976,9.94579,25.80073,-13.386,GEO_BUL,TEX_AGG,UGeorgia,D1,SEC,20220416-UGeorgia-1,07fc2ba0-bdc0-11ec-b68b-a383117c6a9f,85.51588,,,7.45182,,,,,,,0c61c52a-8f0d-425f-a725-86c288fcbb80,2022-04-16,20:01:38.71,2022-04-16T16:01:38.7140000-04:00,2022-04-16T20:01:38.7140000Z,,v3,,,,"Gonzalez, Fernando",1000064202,Right,GEO_BUL,9246ca64-1ba8-483f-aacf-c329c47858eb,55.41376,-128.1829,12.90037,7.16272,-8.40199,-6.693,0.94236,-4.87296,4.97289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.28079,2.193652,0.888013,1.30564,-0.23028,1.95357,-0.24924,-0.88078,6.06099,1.19209,127.28184,2.52658,3.72989,-0.66326,110.508,-9.59446,6.0906,12.47701,-11.64775,1.1189,-1.07412,2.35777,High,High,High,,,High,High,High
2,2022-04-16,16:02:23.24,1,2,"Sullivan, Liam",1000096938,Left,GEO_BUL,"Kaler, Kole",1000055221,Right,TEX_AGG,Undefined,1,Top,0,0,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,91.61901,-4.683431,2.530121,2304.318497,158.616399,11:15,7.03888,-0.90193,5.75645,-12.76611,20.88119,-7.74595,1.6014,0.8093,83.9137,-7.12266,1.14519,0.41749,,,,,,,,,,,,4.65677,12.27741,0.69685,50,6.6417,-5.52107,-132.55843,-11.22492,8.29697,27.98158,-10.29948,GEO_BUL,TEX_AGG,UGeorgia,D1,SEC,20220416-UGeorgia-1,2276e330-bdc0-11ec-b68b-a383117c6a9f,90.28337,,,7.70531,,,,,,,0c61c52a-8f0d-425f-a725-86c288fcbb80,2022-04-16,20:02:23.24,2022-04-16T16:02:23.2476180-04:00,2022-04-16T20:02:23.2476180Z,,v3,,,,"Gonzalez, Fernando",1000064202,Right,GEO_BUL,48678ba5-cf8e-4ad8-989b-87851f30bbbf,54.74373,-133.55602,13.99079,7.03534,-10.85773,-5.14974,0.89896,-5.81687,4.14849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
3,2022-04-16,16:02:42.67,1,3,"Sullivan, Liam",1000096938,Left,GEO_BUL,"Kaler, Kole",1000055221,Right,TEX_AGG,Undefined,1,Top,0,0,1,Slider,Curveball,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,79.26307,-3.979118,1.458383,2308.75322,333.568632,5:00,6.67796,-1.19568,5.02384,-52.23849,-5.31512,3.47268,-1.43741,0.47022,72.71743,-13.284365,2.075519,0.493022,,,,,,,,,,,,-1.27913,-1.07677,1.05304,50,6.25375,-3.05363,-114.58572,-9.82847,-1.66799,24.96779,-33.57813,GEO_BUL,TEX_AGG,UGeorgia,D1,SEC,20220416-UGeorgia-1,2e06f0a0-bdc0-11ec-b68b-a383117c6a9f,76.45192,,,6.54564,,,,,,,0c61c52a-8f0d-425f-a725-86c288fcbb80,2022-04-16,20:02:42.67,2022-04-16T16:02:42.6727444-04:00,2022-04-16T20:02:42.6727444Z,,v3,,,,"Gonzalez, Fernando",1000064202,Right,GEO_BUL,aa02ae04-c6e1-4644-90d9-1e3f00abc623,55.47865,-115.77334,12.48389,6.68327,-8.23129,-16.78907,1.1964,-2.97429,-0.834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
4,2022-04-16,16:03:10.05,1,4,"Sullivan, Liam",1000096938,Left,GEO_BUL,"Kaler, Kole",1000055221,Right,TEX_AGG,Undefined,1,Top,0,0,2,Slider,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,79.26746,-1.830753,1.638002,2364.279161,332.159456,5:00,6.58142,-1.32641,5.29488,-52.52983,-6.84634,4.37843,0.48371,0.57683,73.24707,-11.279733,2.418239,0.486464,,,,,,,,,,,,-1.73823,-2.57303,1.17396,50,6.37586,-3.45949,-115.00233,-5.51506,-2.31521,22.41062,-35.60119,GEO_BUL,TEX_AGG,UGeorgia,D1,SEC,20220416-UGeorgia-1,3e62de00-bdc0-11ec-b68b-a383117c6a9f,77.48242,,,6.02039,,,,,,,0c61c52a-8f0d-425f-a725-86c288fcbb80,2022-04-16,20:03:10.05,2022-04-16T16:03:10.0538388-04:00,2022-04-16T20:03:10.0538388Z,,v3,,,,"Gonzalez, Fernando",1000064202,Right,GEO_BUL,fe96fdf9-e457-41dc-858f-c4884d5adc7b,55.20791,-116.01276,11.20531,6.58833,-3.9099,-17.8006,1.32759,-3.3551,-1.15761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
5,2022-04-16,16:03:35.58,1,5,"Sullivan, Liam",1000096938,Left,GEO_BUL,"Kaler, Kole",1000055221,Right,TEX_AGG,Undefined,1,Top,0,1,2,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,78.46395,-1.96898,0.836001,2442.924336,287.584218,3:30,6.6011,-1.04107,4.98962,-48.59129,-1.4387,9.31666,0.69169,0.52476,72.3797,-10.690143,2.486335,0.494224,,,,,,,,,,,,-4.41965,0.23811,0.95249,50,6.37152,-2.03458,-113.7816,-5.64584,-5.76556,21.83074,-31.86341,GEO_BUL,TEX_AGG,UGeorgia,D1,SEC,20220416-UGeorgia-1,4da481c0-bdc0-11ec-b68b-a383117c6a9f,76.26583,,,6.08426,,,,,,,0c61c52a-8f0d-425f-a725-86c288fcbb80,2022-04-16,20:03:35.58,2022-04-16T16:03:35.5844116-04:00,2022-04-16T20:03:35.5844116Z,,v3,,,,"Gonzalez, Fernando",1000064202,Right,GEO_BUL,57283fec-3fec-4999-8462-0168cbbf8e8f,55.51209,-114.83431,10.91537,6.60673,-4.10934,-15.93171,1.04389,-1.75655,-2.88278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
6,2022-04-16,16:03:59.85,1,6,"Sullivan, Liam",1000096938,Left,GEO_BUL,"Kaler, Kole",1000055221,Right,TEX_AGG,Undefined,1,Top,0,2,2,Fastball,Four-Seam,InPlay,Undefined,GroundBall,Out,1,0,,91.02189,-4.039369,2.290198,2450.52201,145.50781,10:45,6.87,-0.81868,5.58125,-15.45906,18.94954,-12.21851,1.80001,0.30311,83.00449,-6.964205,0.111121,0.422187,111.18665,-2.970957,-41.898933,,,,,,,,,6.89811,11.13552,0.63008,50,6.51214,-4.73296,-131.74626,-9.78918,12.07699,29.00352,-12.67835,GEO_BUL,TEX_AGG,UGeorgia,D1,SEC,20220416-UGeorgia-1,5c0bcb10-bdc0-11ec-b68b-a383117c6a9f,89.279,1.63858,,8.01741,,,,3.08604,1.63858,0.3275,0c61c52a-8f0d-425f-a725-86c288fcbb80,2022-04-16,20:03:59.85,2022-04-16T16:03:59.8518804-04:00,2022-04-16T20:03:59.8518804Z,,v3,,,,"Gonzalez, Fernando",1000064202,Right,GEO_BUL,3cdccd61-9d70-4646-a15a-00f90169cf7e,54.9192,-132.82479,14.50176,6.86739,-9.31772,-6.33917,0.81444,-5.18206,6.0385,180,3.08602,121.22103,,,,,,,,1.63858,-8.45238,,,,,,,,0.32752,-108.76133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Low,,,
7,2022-04-16,16:04:45.92,2,1,"Sullivan, Liam",1000096938,Left,GEO_BUL,"Rock, Dylan",1000026203,Right,TEX_AGG,Undefined,1,Top,1,0,0,ChangeUp,Four-Seam,FoulBall,Undefined,Undefined,Undefined,0,0,,83.49918,-2.792798,1.886741,2223.890281,146.252056,11:00,6.75115,-1.23592,5.86346,-20.60013,19.79564,-12.30682,2.43651,-0.50808,76.11398,-6.689531,-0.320795,0.457445,58.03935,61.547681,121.611968,4927.493872,,,,,,,,6.89115,11.37599,1.09033,50,6.51267,-3.50712,-121.06498,-6.48907,10.16852,24.90666,-15.38767,GEO_BUL,TEX_AGG,UGeorgia,D1,SEC,20220416-UGeorgia-1,7783a750-bdc0-11ec-b68b-a383117c6a9f,82.39768,35.12631,,7.3852,,,,2.56777,2.55862,0.46733,0c61c52a-8f0d-425f-a725-86c288fcbb80,2022-04-16,20:04:45.92,2022-04-16T16:04:45.9220500-04:00,2022-04-16T20:04:45.9220500Z,,v3,,,,"Gonzalez, Fernando",1000064202,Right,GEO_BUL,f23902de-eb5a-4f14-bd4e-3384420ebcf2,54.63623,-122.01507,12.45333,6.749,-5.9021,-7.69384,1.23151,-3.89501,5.08426,336.580825,2.56777,-21.25794,-4.11561,1.82534,0.22483,-2.1977,2.87746,-0.12517,-1.48462,2.55862,74.84234,-25.96069,2.87141,-0.33142,-0.54944,0.43812,0.82448,-1.01177,0.46733,34.53778,-3.86561,0.52793,-0.0585,0.06553,-0.24431,0.39857,-0.23351,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,
8,2022-04-16,16:05:13.75,2,2,"Sullivan, Liam",1000096938,Left,GEO_BUL,"Rock, Dylan",1000026203,Right,TEX_AGG,Undefined,1,Top,1,0,1,Fastball,,BallCalled,Undefined,Undefined,Undefined,0,0,,93.02801,-5.575864,2.565105,2415.689119,,,7.11245,-0.66063,5.35553,,,,1.25632,0.81198,83.49339,-7.068828,0.575851,0.41875,,,,,,,,,,,,6.45071,15.52335,0.43813,50,6.60465,-5.46846,-134.04059,-13.1974,11.53252,33.65913,-4.42159,GEO_BUL,TEX_AGG,UGeorgia,D1,SEC,20220416-UGeorgia-1,8819b780-bdc0-11ec-b68b-a383117c6a9f,90.01174,,,9.53462,,,,,,,0c61c52a-8f0d-425f-a725-86c288fcbb80,2022-04-16,20:05:13.75,2022-04-16T16:05:13.7579028-04:00,2022-04-16T20:05:13.7579028Z,,v3,,,,"Gonzalez, Fernando",1000064202,Right,GEO_BUL,a7187b0a-2584-49c6-b37a-901d5fd91bd9,55.14151,-135.32552,16.82957,7.10524,-13.02861,-2.21079,0.65529,-5.90871,5.76626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Low,Low,Low,,,,,
9,2022-04-16,16:05:29.71,2,3,"Sullivan, Liam",1000096938,Left,GEO_BUL,"Rock, Dylan",1000026203,Right,TEX_AGG,Undefined,1,Top,1,1,1,Slider,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,77.2159,-1.48059,1.130735,2432.289985,315.27598,4:30,6.56084,-1.19202,4.94483,-52.86034,-4.01406,5.55264,0.75603,0.33942,71.13998,-10.959197,2.113723,0.503022,,,,,,,,,,,,-2.43272,-1.14394,1.07735,50,6.37299,-2.43181,-111.96327,-4.77542,-3.0669,21.50833,-33.61618,GEO_BUL,TEX_AGG,UGeorgia,D1,SEC,20220416-UGeorgia-1,91a1e700-bdc0-11ec-b68b-a383117c6a9f,74.93195,,,6.07592,,,,,,,0c61c52a-8f0d-425f-a725-86c288fcbb80,2022-04-16,20:05:29.71,2022-04-16T16:05:29.7196052-04:00,2022-04-16T20:05:29.7196052Z,,v3,,,,"Gonzalez, Fernando",1000064202,Right,GEO_BUL,bc67ddb0-7d45-40c7-9a00-0eef1f1faba8,55.55677,-113.0257,10.75417,6.56787,-3.11492,-16.80809,1.19373,-2.28032,-1.53345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
10,2022-04-16,16:05:48.90,2,4,"Sullivan, Liam",1000096938,Left,GEO_BUL,"Rock, Dylan",1000026203,Right,TEX_AGG,Undefined,1,Top,1,2,1,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,76.88889,1.019422,1.100685,2442.178267,272.816698,3:00,6.68064,-1.16895,4.92933,-48.37172,1.30721,9.15812,3.61361,0.63483,69.70451,-7.769848,2.715992,0.507291,,,,,,,,,,,,-4.12725,0.90571,1.05392,50,6.74033,-2.52396,-111.33947,0.26651,-5.10955,22.55709,-31.05279,GEO_BUL,TEX_AGG,UGeorgia,D1,SEC,20220416-UGeorgia-1,9d10d7e0-bdc0-11ec-b68b-a383117c6a9f,74.30137,,,7.18438,,,,,,,0c61c52a-8f0d-425f-a725-86c288fcbb80,2022-04-16,20:05:48.90,2022-04-16T16:05:48.9021972-04:00,2022-04-16T20:05:48.9021972Z,,v3,,,,"Gonzalez, Fernando",1000064202,Right,GEO_BUL,75030133-f328-4b81-bf96-f5af04a20f1f,55.56735,-112.46174,11.27854,6.68864,1.81147,-15.52639,1.17317,-2.26975,-2.55478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
