PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2022-05-01,13:03:04.15,1,1,"Dutton, Samuel",1000047768,Right,LSU_TIG,"Anderson, Ben",1000025449,Left,GEO_BUL,Undefined,1,Top,0,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,92.39976,-4.245976,-1.408751,2392.656675,215.608777,1:15,5.79612,0.36327,5.33427,-13.50635,20.2471,13.66713,0.67822,0.18015,84.0926,-6.811182,1.018726,0.418148,,,,,,,,,,,,-7.28193,11.75036,-0.2463,50,5.40264,2.65045,-133.68198,-10.34329,-13.10875,30.22343,-11.02141,LSU_TIG,GEO_BUL,LSU,D1,SEC,20220501-LSU-1,f2ba5900-c978-11ec-aa51-7f562634b153,90.14129,,,8.30716,,,,,,,bb3a056f-cfbc-4ec7-a280-7d5e06199591,2022-05-01,18:03:04.15,2022-05-01T13:03:04.1581196-05:00,2022-05-01T18:03:04.1581196Z,,v3,,,,"Travinski, Hayden",1000036934,Right,LSU_TIG,fd029d47-9913-40a2-8e6d-03eb2311d93a,55.16716,-134.84513,15.11171,5.79254,-9.91913,-5.51071,-0.35801,3.15494,-6.55438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
2,2022-05-01,13:03:17.56,1,2,"Dutton, Samuel",1000047768,Right,LSU_TIG,"Anderson, Ben",1000025449,Left,GEO_BUL,Undefined,1,Top,0,1,0,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,83.94439,-0.863711,-0.567437,1621.31484,227.899877,1:30,5.68728,0.86925,5.626,-27.84694,12.37138,12.21737,2.5606,1.35782,76.53253,-6.043247,1.615682,0.45644,,,,,,,,,,,,-6.33398,6.92445,-0.82878,50,5.59598,0.69781,-121.8312,-2.74189,-9.47176,25.06668,-21.81932,LSU_TIG,GEO_BUL,LSU,D1,SEC,20220501-LSU-1,fabeceb0-c978-11ec-aa51-7f562634b153,82.57923,,,7.41186,,,,,,,bb3a056f-cfbc-4ec7-a280-7d5e06199591,2022-05-01,18:03:17.56,2022-05-01T13:03:17.5651468-05:00,2022-05-01T18:03:17.5651468Z,,v3,,,,"Travinski, Hayden",1000036934,Right,LSU_TIG,772357a8-b4b2-4064-8fb1-8b69b73c7662,54.87405,-122.82994,12.53334,5.68791,-1.87254,-10.90966,-0.86409,1.0752,-4.73588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
3,2022-05-01,13:03:32.09,1,3,"Dutton, Samuel",1000047768,Right,LSU_TIG,"Anderson, Ben",1000025449,Left,GEO_BUL,Undefined,1,Top,0,2,0,Fastball,Four-Seam,FoulBall,Undefined,Undefined,Undefined,0,0,,92.37937,-2.686531,-0.906905,2347.580113,195.77559,12:30,5.85449,0.39818,5.39948,-9.45056,24.33025,6.52989,2.54715,0.09238,83.37451,-4.565365,0.253882,0.418318,79.49581,68.782688,-100.236562,4666.763374,,,,,,,,-3.58744,13.45969,-0.32214,50,5.60891,1.817,-133.8132,-6.49777,-6.42507,32.17194,-8.06793,LSU_TIG,GEO_BUL,LSU,D1,SEC,20220501-LSU-1,035f3640-c979-11ec-aa51-7f562634b153,90.10479,42.95983,,9.00486,,,,2.58582,2.71429,-0.05127,bb3a056f-cfbc-4ec7-a280-7d5e06199591,2022-05-01,18:03:32.09,2022-05-01T13:03:32.0931468-05:00,2022-05-01T18:03:32.0931468Z,,v3,,,,"Travinski, Hayden",1000036934,Right,LSU_TIG,7687579c-811f-449c-b2e7-6c2de431fe5d,55.10141,-135.03413,16.08597,5.8497,-6.19159,-4.03396,-0.39573,2.06084,-3.21254,19.816915,2.59767,-7.88148,-8.13032,,,,,,,2.72618,108.30974,-28.31941,,,,,,,-0.05065,-41.54561,2.10114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,Low,,,
4,2022-05-01,13:03:49.18,1,4,"Dutton, Samuel",1000047768,Right,LSU_TIG,"Anderson, Ben",1000025449,Left,GEO_BUL,Undefined,1,Top,0,2,1,Fastball,Four-Seam,FoulBall,Undefined,Undefined,Undefined,0,0,,93.18463,-3.345942,-0.391052,2391.45483,203.157706,12:45,5.81489,0.49965,5.35798,-12.63009,20.77781,8.35626,1.62074,0.82925,83.92628,-5.78208,1.093901,0.416003,70.59718,30.759605,-138.543176,3131.450017,,,,,,,,-4.32532,11.86867,-0.47072,50,5.50542,0.52442,-134.83294,-8.2489,-7.8381,33.58926,-10.66627,LSU_TIG,GEO_BUL,LSU,D1,SEC,20220501-LSU-1,0d961c50-c979-11ec-aa51-7f562634b153,90.60626,26.13283,,9.25835,,,,1.86087,1.32356,-0.3988,bb3a056f-cfbc-4ec7-a280-7d5e06199591,2022-05-01,18:03:49.18,2022-05-01T13:03:49.1891852-05:00,2022-05-01T18:03:49.1891852Z,,v3,,,,"Travinski, Hayden",1000036934,Right,LSU_TIG,3a906e05-3130-439b-825f-06bc60112703,55.14156,-136.10777,16.79463,5.81081,-7.84408,-5.33313,-0.49627,0.8219,-3.91905,50.610082,1.86087,-66.68346,3.05646,0.65148,-0.55449,1.18597,-2.07694,1.95564,-0.72899,1.32356,52.95551,-25.50789,2.95137,-0.8995,1.0803,-1.79457,1.66869,-0.61405,-0.3988,-58.90725,11.2151,-2.17316,0.83728,-1.37584,2.41241,-2.25549,0.83164,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,
5,2022-05-01,13:04:06.08,1,5,"Dutton, Samuel",1000047768,Right,LSU_TIG,"Anderson, Ben",1000025449,Left,GEO_BUL,Undefined,1,Top,0,2,2,Fastball,Four-Seam,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,92.73764,-2.054238,0.002904,2399.22968,202.137136,12:45,5.90204,0.38788,5.31736,-11.88288,21.48009,8.28367,2.98294,1.08091,84.29177,-4.345178,1.473565,0.415723,,,,,,,,,,,,-4.12477,11.65835,-0.39427,50,5.70767,-0.404,-134.45699,-5.15633,-7.51932,30.29657,-10.92128,LSU_TIG,GEO_BUL,LSU,D1,SEC,20220501-LSU-1,19873580-c979-11ec-aa51-7f562634b153,90.66726,,,8.44587,,,,,,,bb3a056f-cfbc-4ec7-a280-7d5e06199591,2022-05-01,18:04:06.08,2022-05-01T13:04:06.0838028-05:00,2022-05-01T18:04:06.0838028Z,,v3,,,,"Travinski, Hayden",1000036934,Right,LSU_TIG,87bb8526-3e3b-4f3e-918d-4a98736d50d0,55.18211,-135.61962,15.14829,5.8975,-4.73723,-5.46064,-0.3843,-0.11545,-3.75966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
6,2022-05-01,13:04:35.41,2,1,"Dutton, Samuel",1000047768,Right,LSU_TIG,"Acton, Cory",1000013578,Left,GEO_BUL,Undefined,1,Top,1,0,0,Curveball,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,79.95377,-0.287752,0.664844,2496.637969,92.480885,9:00,5.73776,0.60073,4.89741,-43.79435,2.13228,-11.75394,1.81602,0.25013,72.60099,-8.234123,-1.409882,0.487757,,,,,,,,,,,,5.97985,1.64705,-0.65553,50,5.67315,-0.83542,-115.82948,-2.1927,8.01882,24.24796,-29.96538,LSU_TIG,GEO_BUL,LSU,D1,SEC,20220501-LSU-1,29243fb0-c979-11ec-aa51-7f562634b153,77.27703,,,7.35278,,,,,,,bb3a056f-cfbc-4ec7-a280-7d5e06199591,2022-05-01,18:04:35.41,2022-05-01T13:04:35.4126988-05:00,2022-05-01T18:04:35.4126988Z,,v3,,,,"Travinski, Hayden",1000036934,Right,LSU_TIG,978bd271-6bd7-4ec5-83f7-35e8815e4347,55.60235,-116.99641,12.12398,5.74397,-0.75062,-14.98269,-0.60604,-1.22133,4.00941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
7,2022-05-01,13:04:48.00,2,2,"Dutton, Samuel",1000047768,Right,LSU_TIG,"Acton, Cory",1000013578,Left,GEO_BUL,Undefined,1,Top,1,0,1,Curveball,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,78.58426,0.69272,1.854419,2655.813235,81.716572,8:45,5.79277,0.69546,4.39538,-48.94605,-0.93969,-17.1541,2.37562,1.0369,71.93966,-8.073488,-1.143676,0.498679,,,,,,,,,,,,8.79441,-0.1502,-0.87548,50,5.81845,-2.92201,-113.86192,-0.52836,11.51558,21.40759,-32.3707,LSU_TIG,GEO_BUL,LSU,D1,SEC,20220501-LSU-1,30a66600-c979-11ec-aa51-7f562634b153,75.58463,,,6.64459,,,,,,,bb3a056f-cfbc-4ec7-a280-7d5e06199591,2022-05-01,18:04:48.00,2022-05-01T13:04:48.0071820-05:00,2022-05-01T18:04:48.0071820Z,,v3,,,,"Travinski, Hayden",1000036934,Right,LSU_TIG,6a1a2902-5a10-450a-87bf-3c4332819980,56.10699,-115.00439,10.7038,5.80055,1.19918,-16.18535,-0.70314,-3.53656,5.75779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
8,2022-05-01,13:05:01.45,2,3,"Dutton, Samuel",1000047768,Right,LSU_TIG,"Acton, Cory",1000013578,Left,GEO_BUL,Undefined,1,Top,1,1,1,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,84.75174,-0.095451,-0.497755,1795.212532,230.228067,1:45,5.58503,0.81552,5.41966,-25.9599,13.80461,15.00784,3.33229,1.59988,77.12749,-4.928268,2.172476,0.453857,,,,,,,,,,,,-7.64682,7.3591,-0.78189,50,5.55882,0.41753,-122.97393,-1.06922,-11.65129,25.52322,-20.96116,LSU_TIG,GEO_BUL,LSU,D1,SEC,20220501-LSU-1,38a55d70-c979-11ec-aa51-7f562634b153,83.04911,,,7.62426,,,,,,,bb3a056f-cfbc-4ec7-a280-7d5e06199591,2022-05-01,18:05:01.45,2022-05-01T13:05:01.4508684-05:00,2022-05-01T18:05:01.4508684Z,,v3,,,,"Travinski, Hayden",1000036934,Right,LSU_TIG,e15cce45-aa2b-4212-87ef-c9ffa213b291,55.08012,-124.02383,12.76161,5.58507,-0.20698,-10.48058,-0.80893,0.89681,-5.82564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
9,2022-05-01,13:05:17.63,2,4,"Dutton, Samuel",1000047768,Right,LSU_TIG,"Acton, Cory",1000013578,Left,GEO_BUL,Undefined,1,Top,1,2,1,Fastball,Four-Seam,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,91.26426,-3.113978,-0.786201,2316.105583,197.513982,12:30,5.81296,0.36905,5.43953,-12.61737,21.61359,6.46544,1.84234,0.17157,83.30255,-5.531839,0.364327,0.421096,,,,,,,,,,,,-3.45481,12.05847,-0.304,50,5.52868,1.51524,-132.2723,-7.5496,-6.1176,28.34574,-10.82144,LSU_TIG,GEO_BUL,LSU,D1,SEC,20220501-LSU-1,4255d570-c979-11ec-aa51-7f562634b153,89.51036,,,7.96171,,,,,,,bb3a056f-cfbc-4ec7-a280-7d5e06199591,2022-05-01,18:05:17.63,2022-05-01T13:05:17.6371340-05:00,2022-05-01T18:05:17.6371340Z,,v3,,,,"Travinski, Hayden",1000036934,Right,LSU_TIG,1d0943ff-9194-4abf-afbb-217c1e084629,55.0603,-133.35231,14.17287,5.80847,-7.13729,-5.41072,-0.36617,1.74832,-3.0588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
10,2022-05-01,13:05:36.00,2,5,"Dutton, Samuel",1000047768,Right,LSU_TIG,"Acton, Cory",1000013578,Left,GEO_BUL,Undefined,1,Top,1,2,2,Fastball,Four-Seam,InPlay,Undefined,FlyBall,Out,1,0,,92.38414,-1.850414,-1.515592,2268.902632,201.997915,12:45,5.89762,0.44163,5.38954,-13.57316,19.6956,7.53957,3.03091,-0.35097,84.62045,-4.430105,-0.175635,0.415135,71.59614,45.932438,1.654251,4207.980923,109.89149,84.98759,-4.88135,225.90327,,-6.672984,4.8437,-4.22028,10.73414,-0.31177,50,5.72306,3.20339,-134.08213,-4.76065,-7.70981,28.0377,-12.56432,LSU_TIG,GEO_BUL,LSU,D1,SEC,20220501-LSU-1,4d3d46d0-c979-11ec-aa51-7f562634b153,90.79555,86.72073,,7.76369,,,,1.43282,3.04503,0.34966,bb3a056f-cfbc-4ec7-a280-7d5e06199591,2022-05-01,18:05:36.00,2022-05-01T13:05:36.0035468-05:00,2022-05-01T18:05:36.0035468Z,FlyBall,v3,,,,"Travinski, Hayden",1000036934,Right,LSU_TIG,6724b1e3-3329-4e4f-96e5-a28213242b06,55.11301,-135.14707,14.01885,5.89482,-4.28342,-6.28216,-0.43901,3.49623,-3.8549,165.601482,1.43509,72.94998,-14.33445,3.36713,-0.29669,-0.09904,0.03838,-0.00512,0.00025,3.04396,75.46779,-19.00177,1.21614,-0.18611,0.00077,0.01173,-0.00265,0.00018,0.35059,2.08791,-3.47192,0.63757,-0.00343,-0.0385,0.01062,-0.00121,5E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
