PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2022-03-19,14:02:05.78,1,1,"Wagner, Luke A.",691022,Left,GEO_BUL,"Davis, Jess",1000026453,Right,MSU_BDG,Undefined,1,Top,0,0,0,Other,Sinker,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,88.90786,-0.342704,4.235765,2222.952521,127.391895,10:15,5.96547,-2.20156,4.80292,-21.40875,16.11009,-19.2571,3.8558,0.21443,79.81847,-4.337145,0.860506,0.440855,,,,,,,,,,,,10.73056,8.39689,1.79661,50,5.91366,-8.56327,-128.39727,-1.54545,17.66638,30.00346,-18.34975,GEO_BUL,MSU_BDG,UGeorgia,D1,SEC,20220319-UGeorgia-1,b0d35230-a7ae-11ec-ad75-b3263e1f360b,85.49846,,,9.08939,,,,,,,d98d1a40-0d45-4648-88e6-886f52987bfd,2022-03-19,18:02:05.78,2022-03-19T14:02:05.7850000-04:00,2022-03-19T18:02:05.7850000Z,,v3,,,D1B-19 March 2022 14:00-missst@georgia,"Collins, Corey",690970,Right,GEO_BUL,98faa8f3-1c0d-46e3-8573-295cfd6da6ea,55.69367,-129.72093,15.00173,5.96398,-0.73592,-9.17488,2.19158,-9.34266,8.83319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.62423,1.94638,0.750848,1.195532,-1.54195,3.62469,-0.25412,-1.42261,6.79554,0.59367,127.28732,6.15041,2.49968,-1.10416,119.42954,-9.96307,6.75497,10.84499,-9.50393,0.5592,0.62535,0.82357,High,High,High,,,High,High,High
2,2022-03-19,14:02:46.65,1,2,"Wagner, Luke A.",691022,Left,GEO_BUL,"Davis, Jess",1000026453,Right,MSU_BDG,Undefined,1,Top,0,0,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,90.66988,-1.381876,3.412638,2270.909407,132.672879,10:30,5.86582,-2.15946,5.14422,-17.11721,18.10355,-18.33808,3.13572,-0.47066,82.27966,-4.606909,0.17333,0.427141,,,,,,,,,,,,10.04906,9.73674,1.85419,50,5.72358,-6.94715,-131.2609,-3.7443,17.45941,28.8607,-15.25728,GEO_BUL,MSU_BDG,UGeorgia,D1,SEC,20220319-UGeorgia-1,c92c8950-a7ae-11ec-ad75-b3263e1f360b,88.24364,,,8.39021,,,,,,,d98d1a40-0d45-4648-88e6-886f52987bfd,2022-03-19,18:02:46.65,2022-03-19T14:02:46.6546190-04:00,2022-03-19T18:02:46.6546190Z,,v3,,,D1B-19 March 2022 14:00-missst@georgia,"Collins, Corey",690970,Right,GEO_BUL,333d876a-760f-4cd6-b53c-78779669dc78,55.35403,-132.43288,14.43035,5.86305,-3.12474,-7.62864,2.15069,-7.65614,8.7297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
3,2022-03-19,14:03:02.00,1,3,"Wagner, Luke A.",691022,Left,GEO_BUL,"Davis, Jess",1000026453,Right,MSU_BDG,Undefined,1,Top,0,0,1,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,91.21931,-3.343277,4.082553,2318.107065,124.649959,10:15,5.83083,-2.12299,5.29782,-21.14513,13.50871,-17.85969,0.91828,0.22819,83.23024,-7.260007,0.919854,0.423689,,,,,,,,,,,,10.15075,8.06587,1.76489,50,5.51064,-8.59387,-131.87432,-8.48449,17.83378,28.65496,-18.00318,GEO_BUL,MSU_BDG,UGeorgia,D1,SEC,20220319-UGeorgia-1,d25fbb00-a7ae-11ec-ad75-b3263e1f360b,88.96259,,,7.98907,,,,,,,d98d1a40-0d45-4648-88e6-886f52987bfd,2022-03-19,18:03:02.00,2022-03-19T14:03:02.0057614-04:00,2022-03-19T18:03:02.0057614Z,,v3,,,D1B-19 March 2022 14:00-missst@georgia,"Collins, Corey",690970,Right,GEO_BUL,64a8a2d6-b891-405d-b777-c8cd0aacaf83,55.20288,-133.00004,14.32748,5.83007,-7.77722,-9.00159,2.11627,-9.29448,8.91689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
4,2022-03-19,14:03:16.75,1,4,"Wagner, Luke A.",691022,Left,GEO_BUL,"Davis, Jess",1000026453,Right,MSU_BDG,Undefined,1,Top,0,1,1,Slider,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,79.43011,0.447467,1.991002,2196.340339,243.677922,2:00,5.54329,-2.09103,4.80329,-43.27439,2.5804,2.50351,2.36134,0.00482,73.3739,-7.3526,2.431261,0.487376,,,,,,,,,,,,-0.71839,1.57532,1.89045,50,5.55032,-4.1129,-115.2478,-0.70123,-0.97326,19.95461,-30.03987,GEO_BUL,MSU_BDG,UGeorgia,D1,SEC,20220319-UGeorgia-1,db2a3fd0-a7ae-11ec-ad75-b3263e1f360b,77.33756,,,6.05622,,,,,,,d98d1a40-0d45-4648-88e6-886f52987bfd,2022-03-19,18:03:16.75,2022-03-19T14:03:16.7522318-04:00,2022-03-19T18:03:16.7522318Z,,v3,,,D1B-19 March 2022 14:00-missst@georgia,"Collins, Corey",690970,Right,GEO_BUL,1b582fd9-97c0-4a39-8225-1eff38e9e18b,55.69691,-116.23,9.9773,5.54845,0.77739,-15.01993,2.09172,-4.065,-0.48663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
5,2022-03-19,14:03:30.79,1,5,"Wagner, Luke A.",691022,Left,GEO_BUL,"Davis, Jess",1000026453,Right,MSU_BDG,Undefined,1,Top,0,1,2,Fastball,Four-Seam,InPlay,Undefined,GroundBall,Out,1,0,,90.93593,-2.588713,3.605004,2336.568592,130.09039,10:15,5.82666,-2.03736,5.25432,-19.7969,15.12339,-16.55202,1.73801,-0.02485,82.72214,-6.278769,0.674959,0.425315,90.79145,-16.557892,-18.20237,,,,,7.32699,,-13.790208,0.045325,9.34359,8.66548,1.71929,50,5.57447,-7.52266,-131.57284,-6.65818,16.30663,29.06721,-17.05087,GEO_BUL,MSU_BDG,UGeorgia,D1,SEC,20220319-UGeorgia-1,e3928060-a7ae-11ec-ad75-b3263e1f360b,88.62247,1.72244,,8.21379,,,,1.61233,1.72244,0.06318,d98d1a40-0d45-4648-88e6-886f52987bfd,2022-03-19,18:03:30.79,2022-03-19T14:03:30.7984910-04:00,2022-03-19T18:03:30.7984910Z,GroundBall,v3,,,D1B-19 March 2022 14:00-missst@georgia,"Collins, Corey",690970,Right,GEO_BUL,7fae6fd0-e3ea-488b-b495-0d3dcad0c9b6,55.24546,-132.72661,14.53361,5.82532,-5.98137,-8.52543,2.03073,-8.16992,8.15331,180,1.61109,121.42096,,,,,,,,1.72283,-38.00165,,,,,,,,0.06359,-39.92675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
6,2022-03-19,14:04:02.16,2,1,"Wagner, Luke A.",691022,Left,GEO_BUL,"James, Kamren",1000051867,Right,MSU_BDG,Undefined,1,Top,1,0,0,Slider,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,79.7672,0.306101,1.565761,2223.870646,251.983482,2:30,5.4982,-2.3072,4.84803,-42.04298,3.27996,6.06386,2.28452,-0.31918,73.77924,-7.278572,2.63337,0.484541,,,,,,,,,,,,-2.59288,1.94008,2.14705,50,5.49247,-3.42146,-115.79071,-0.92962,-3.54919,19.95502,-29.51842,GEO_BUL,MSU_BDG,UGeorgia,D1,SEC,20220319-UGeorgia-1,f637e890-a7ae-11ec-ad75-b3263e1f360b,77.79003,,,5.98796,,,,,,,d98d1a40-0d45-4648-88e6-886f52987bfd,2022-03-19,18:04:02.16,2022-03-19T14:04:02.1629454-04:00,2022-03-19T18:04:02.1629454Z,,v3,,,D1B-19 March 2022 14:00-missst@georgia,"Collins, Corey",690970,Right,GEO_BUL,f4c2a3dd-84ef-4de8-949a-d09f6c1cd457,55.65259,-116.76079,9.97751,5.50278,0.50538,-14.75921,2.30918,-3.24892,-1.77459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
7,2022-03-19,14:04:13.66,2,2,"Wagner, Luke A.",691022,Left,GEO_BUL,"James, Kamren",1000051867,Right,MSU_BDG,Undefined,1,Top,1,0,1,Fastball,Sinker,InPlay,Undefined,Popup,Out,1,0,,90.46278,-1.539255,3.72877,2293.563529,132.567427,10:30,5.90341,-2.10726,5.21532,-18.8097,16.6008,-16.72942,2.88514,0.00978,81.91724,-5.071182,0.771264,0.428289,91.52738,58.519447,-2.807039,4242.785739,,,,,,,,9.51666,9.11493,1.77572,50,5.74739,-7.75955,-130.90804,-4.17174,16.38559,29.64365,-16.48015,GEO_BUL,MSU_BDG,UGeorgia,D1,SEC,20220319-UGeorgia-1,fd1913f0-a7ae-11ec-ad75-b3263e1f360b,88.00694,152.37639,,8.54554,,,,1.84588,2.75332,0.018,d98d1a40-0d45-4648-88e6-886f52987bfd,2022-03-19,18:04:13.66,2022-03-19T14:04:13.6616974-04:00,2022-03-19T18:04:13.6616974Z,,v3,,,D1B-19 March 2022 14:00-missst@georgia,"Collins, Corey",690970,Right,GEO_BUL,6d426e3d-c805-4dce-9b83-f15dcc4bb38c,55.28447,-132.09927,14.82182,5.90173,-3.50949,-8.24008,2.10076,-8.418,8.1928,187.402384,1.84589,70.01696,-21.1173,6.56752,-1.64765,0.36453,-0.06553,0.0077,-0.00042,2.75332,114.48216,-25.25016,2.16,-0.12453,-0.06228,0.02693,-0.00578,0.00057,0.018,-3.43295,4.33104,-1.95708,0.61181,-0.15943,0.03345,-0.00472,0.00031,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,Low,,,
8,2022-03-19,14:04:52.04,3,1,"Wagner, Luke A.",691022,Left,GEO_BUL,"Hancock, Luke",8898867,Left,MSU_BDG,Undefined,1,Top,2,0,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,90.47349,-1.895026,3.537692,2293.131511,137.091529,10:30,5.88048,-1.79483,5.31059,-18.98635,16.28859,-13.99894,2.51548,0.36345,81.99661,-5.459405,1.057903,0.427469,,,,,,,,,,,,8.02808,9.06823,1.48396,50,5.69489,-7.43771,-130.91071,-4.98132,13.83368,29.4502,-16.54805,GEO_BUL,MSU_BDG,UGeorgia,D1,SEC,20220319-UGeorgia-1,14046330-a7af-11ec-ad75-b3263e1f360b,88.17582,,,8.47688,,,,,,,d98d1a40-0d45-4648-88e6-886f52987bfd,2022-03-19,18:04:52.04,2022-03-19T14:04:52.0470030-04:00,2022-03-19T18:04:52.0470030Z,,v3,,,D1B-19 March 2022 14:00-missst@georgia,"Collins, Corey",690970,Right,GEO_BUL,0272857e-e8e3-41d8-ab9b-88957d65e1cc,55.1871,-132.07246,14.7251,5.87851,-4.32852,-8.27403,1.78813,-7.98342,6.91684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
9,2022-03-19,14:05:03.43,3,2,"Wagner, Luke A.",691022,Left,GEO_BUL,"Hancock, Luke",8898867,Left,MSU_BDG,Undefined,1,Top,2,0,1,Fastball,Sinker,InPlay,Undefined,FlyBall,Out,1,0,,89.16526,-1.090558,3.642396,2131.158183,125.99425,10:15,5.8637,-1.86152,5.05442,-23.82415,12.6928,-15.78883,2.84763,0.26258,81.10288,-5.491516,0.858479,0.434929,87.62011,33.508058,-24.371107,5000.245358,95.41572,64.10676,-54.73425,324.2299,,-39.17057,4.632687,8.9178,6.96981,1.52774,50,5.74119,-7.48575,-129.08186,-3.34472,14.99125,27.78648,-20.4575,GEO_BUL,MSU_BDG,UGeorgia,D1,SEC,20220319-UGeorgia-1,1acb4fd0-a7af-11ec-ad75-b3263e1f360b,86.66336,77.75751,,8.06238,,,,1.42024,2.83208,-0.20935,d98d1a40-0d45-4648-88e6-886f52987bfd,2022-03-19,18:05:03.43,2022-03-19T14:05:03.4302990-04:00,2022-03-19T18:05:03.4302990Z,FlyBall,v3,,,D1B-19 March 2022 14:00-missst@georgia,"Collins, Corey",690970,Right,GEO_BUL,6523825e-6f39-45a9-95d7-86b5f6d99566,55.4455,-130.2488,13.89324,5.86361,-2.48557,-10.22875,1.85534,-8.11533,7.49562,146.037321,1.4216,97.57555,-23.93048,6.62341,-1.4518,0.2754,-0.04574,0.00549,-0.00031,2.83329,70.91201,-17.73912,-0.1417,0.6819,-0.3239,0.08333,-0.01108,0.00059,-0.20941,-44.21425,0.33426,-0.19029,0.05265,-0.00798,0.00025,9E-05,-1E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
10,2022-03-19,14:08:11.95,1,1,"Stinnett, Parker",1000096995,Right,MSU_BDG,"Anderson, Ben",1000025449,Left,GEO_BUL,Undefined,1,Bottom,0,0,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,89.59857,-1.950873,-1.712625,1952.145205,200.909383,12:45,6.28905,2.38718,5.64869,-22.29119,13.10784,4.54744,2.61026,1.16822,81.46344,-6.117006,-0.900124,0.42822,,,,,,,,,,,,-2.80618,7.58654,-2.24479,50,6.1095,3.6816,-129.89065,-5.17377,-4.76105,28.95993,-19.30249,GEO_BUL,MSU_BDG,UGeorgia,D1,SEC,20220319-UGeorgia-1,8b20f0f0-a7af-11ec-ad75-b3263e1f360b,88.02117,,,8.13513,,,,,,,d98d1a40-0d45-4648-88e6-886f52987bfd,2022-03-19,18:08:11.95,2022-03-19T14:08:11.9523342-04:00,2022-03-19T18:08:11.9523342Z,,v3,,,D1B-19 March 2022 14:00-missst@georgia,"Tanner, Logan",1000013138,Right,MSU_BDG,27e4ed70-6df4-478f-b391-f90157099fb1,54.84857,-130.96721,14.47996,6.28849,-4.45622,-9.65125,-2.38494,3.85859,-2.38053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
