PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2022-03-15,17:01:41.60,1,1,"Willis, Coleman",90000210235,Right,GEO_BUL,"Myers, Noah",1000121993,Left,USC_UPS,Undefined,1,Top,0,0,0,Other,Four-Seam,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,90.97655,-1.01266,-0.459007,2330.649194,191.648543,12:30,6.73534,1.43621,5.99664,-18.18135,15.30359,2.94398,4.2817,1.25618,83.40083,-4.450488,0.070525,0.416482,,,,,,,,,,,,-1.63032,8.44678,-1.40164,50,6.6455,0.93307,-132.21095,-2.89324,-2.89556,27.28596,-17.17217,GEO_BUL,USC_UPS,UGeorgia,D1,SEC,20220315-UGeorgia-1,1e6f7c10-a4a3-11ec-b053-c769fb49d9a9,90.502,,,7.57573,,,,,,,03f38013-a766-40aa-9a54-edda69abcb9f,2022-03-15,21:01:41.60,2022-03-15T17:01:41.6080000-04:00,2022-03-15T21:01:41.6080000Z,,v3,,,,"Collins, Corey",690970,Right,GEO_BUL,81d04959-939e-49ba-a1b3-db23543d3a8e,54.50205,-133.13685,13.64298,6.73379,-2.31054,-8.58609,-1.43497,1.03133,-1.44778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.47686,2.009228,0.78208,1.227148,-1.70708,4.03214,-1.26088,-1.23733,6.7084,-0.07641,127.28665,5.24522,1.18957,-0.92035,117.53533,-10.55981,6.70334,11.60798,-10.42555,-0.08742,0.72411,0.25516,High,High,High,,,High,High,High
2,2022-03-15,17:02:10.94,1,2,"Willis, Coleman",90000210235,Right,GEO_BUL,"Myers, Noah",1000121993,Left,USC_UPS,Undefined,1,Top,0,0,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,93.11451,-2.644134,-1.033564,2158.061102,200.002996,12:45,6.61418,1.06928,6.70162,-15.80536,15.36792,5.24398,2.87724,0.56112,85.46153,-5.673351,-0.077603,0.401849,,,,,,,,,,,,-3.03504,9.12024,-1.00236,50,6.43171,2.23326,-135.32707,-6.66087,-5.64282,28.81788,-15.21761,GEO_BUL,USC_UPS,UGeorgia,D1,SEC,20220315-UGeorgia-1,2fdc1620-a4a3-11ec-b053-c769fb49d9a9,93.79754,,,7.65299,,,,,,,03f38013-a766-40aa-9a54-edda69abcb9f,2022-03-15,21:02:10.94,2022-03-15T17:02:10.9494898-04:00,2022-03-15T21:02:10.9494898Z,,v3,,,,"Collins, Corey",690970,Right,GEO_BUL,fd238867-87f0-4b8f-8638-317fc7e507aa,53.79748,-136.13334,14.40894,6.61212,-6.23511,-7.6088,-1.06705,2.39113,-2.82141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
3,2022-03-15,17:02:23.34,1,3,"Willis, Coleman",90000210235,Right,GEO_BUL,"Myers, Noah",1000121993,Left,USC_UPS,Undefined,1,Top,0,0,1,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,80.51704,-1.010489,-1.079799,2603.399888,31.639311,7:00,6.6391,1.00337,5.79204,-56.02397,-12.48536,-8.55473,1.03017,-0.71412,74.16662,-11.183969,-2.61944,0.474907,,,,,,,,,,,,4.05603,-5.6926,-0.90927,50,6.52222,2.52997,-116.96584,-3.95895,5.56388,24.08361,-39.98291,GEO_BUL,USC_UPS,UGeorgia,D1,SEC,20220315-UGeorgia-1,374424c0-a4a3-11ec-b053-c769fb49d9a9,79.36803,,,6.35042,,,,,,,03f38013-a766-40aa-9a54-edda69abcb9f,2022-03-15,21:02:23.34,2022-03-15T17:02:23.3472114-04:00,2022-03-15T21:02:23.3472114Z,,v3,,,,"Collins, Corey",690970,Right,GEO_BUL,361ef693-1281-44cd-9cd0-3b1d9997e390,54.71135,-117.93193,12.0418,6.64886,-2.35507,-19.99145,-1.00629,2.30678,2.78194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
4,2022-03-15,17:02:35.39,1,4,"Willis, Coleman",90000210235,Right,GEO_BUL,"Myers, Noah",1000121993,Left,USC_UPS,Undefined,1,Top,0,1,1,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,92.13094,-1.985631,-2.163769,2402.567038,183.17323,12:00,6.47807,1.10061,6.42678,-17.43694,14.87457,0.76748,3.19784,-0.82524,84.22648,-5.308685,-2.024755,0.409119,,,,,,,,,,,,-1.00811,8.63827,-0.94674,50,6.32835,5.02301,-133.77722,-5.13084,-1.82476,29.17216,-16.53808,GEO_BUL,USC_UPS,UGeorgia,D1,SEC,20220315-UGeorgia-1,3e5fe820-a4a3-11ec-b053-c769fb49d9a9,92.13068,,,7.90447,,,,,,,03f38013-a766-40aa-9a54-edda69abcb9f,2022-03-15,21:02:35.39,2022-03-15T17:02:35.3908338-04:00,2022-03-15T21:02:35.3908338Z,,v3,,,,"Collins, Corey",690970,Right,GEO_BUL,1a462e26-f28b-4b14-9fbe-a7ea05005dc9,54.07164,-134.66218,14.58608,6.47639,-4.62915,-8.26904,-1.09995,5.07836,-0.91238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
5,2022-03-15,17:02:48.09,1,5,"Willis, Coleman",90000210235,Right,GEO_BUL,"Myers, Noah",1000121993,Left,USC_UPS,Undefined,1,Top,0,1,2,Curveball,Curveball,FoulBall,Undefined,Undefined,Undefined,0,0,,79.19944,-0.698776,-0.40209,2477.791238,55.046576,7:45,6.73395,1.12485,5.55052,-53.74656,-8.788,-14.46268,1.60205,-0.45611,73.50818,-10.420517,-2.991134,0.482589,,,,,,,,,,,,7.24217,-3.8902,-1.0802,50,6.6376,1.36219,-115.14318,-3.24164,9.73024,21.22228,-37.40073,GEO_BUL,USC_UPS,UGeorgia,D1,SEC,20220315-UGeorgia-1,46059c00-a4a3-11ec-b053-c769fb49d9a9,78.10458,,,5.69127,,,,,,,03f38013-a766-40aa-9a54-edda69abcb9f,2022-03-15,21:02:48.09,2022-03-15T17:02:48.0941682-04:00,2022-03-15T21:02:48.0941682Z,,v3,,,,"Collins, Corey",690970,Right,GEO_BUL,8b74a526-2276-4c30-ac0e-92a5835c2770,54.95367,-116.05261,10.61114,6.74217,-1.63893,-18.70036,-1.12964,0.94522,4.86512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
6,2022-03-15,17:03:03.67,1,6,"Willis, Coleman",90000210235,Right,GEO_BUL,"Myers, Noah",1000121993,Left,USC_UPS,Undefined,1,Top,0,1,2,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,93.42911,-2.696968,0.241651,2352.58091,201.297599,12:45,6.56324,1.13474,6.40252,-15.39154,15.66954,5.76611,2.79865,1.83747,86.45316,-5.617222,1.28688,0.401125,,,,,,,,,,,,-2.94764,9.12556,-1.1545,50,6.36246,-0.80855,-135.85259,-6.83454,-5.57238,26.53894,-14.92259,GEO_BUL,USC_UPS,UGeorgia,D1,SEC,20220315-UGeorgia-1,4f312c90-a4a3-11ec-b053-c769fb49d9a9,93.96682,,,6.97596,,,,,,,03f38013-a766-40aa-9a54-edda69abcb9f,2022-03-15,21:03:03.67,2022-03-15T17:03:03.6725874-04:00,2022-03-15T21:03:03.6725874Z,,v3,,,,"Collins, Corey",690970,Right,GEO_BUL,4057be03-75b8-4ea9-a475-ab4bd80f40ee,54.09793,-136.65078,13.26947,6.56127,-6.38573,-7.46129,-1.13271,-0.64096,-2.78619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
7,2022-03-15,17:03:15.76,1,7,"Willis, Coleman",90000210235,Right,GEO_BUL,"Myers, Noah",1000121993,Left,USC_UPS,Undefined,1,Top,0,2,2,Fastball,Four-Seam,InPlay,Undefined,GroundBall,Out,1,0,,92.35111,-4.158693,-1.000352,2391.841052,190.145478,12:15,6.41406,0.92424,6.91874,-15.07158,16.0856,2.72457,1.36404,0.2403,85.85095,-7.030598,-0.501546,0.401745,73.90099,-58.876852,-7.469578,,,,,1.54606,,-12.418896,0.014001,-1.69394,9.85193,-0.86242,50,6.1473,2.24467,-134.2092,-10.13293,-3.13461,25.08192,-13.94325,GEO_BUL,USC_UPS,UGeorgia,D1,SEC,20220315-UGeorgia-1,56814660-a4a3-11ec-b053-c769fb49d9a9,93.82181,1.30133,,6.50017,,,,0.73082,1.30133,-0.23035,03f38013-a766-40aa-9a54-edda69abcb9f,2022-03-15,21:03:15.76,2022-03-15T17:03:15.7693042-04:00,2022-03-15T21:03:15.7693042Z,GroundBall,v3,,,,"Collins, Corey",690970,Right,GEO_BUL,a2c0a544-7658-4747-ba1a-d34157b4c384,53.58295,-134.87714,12.54096,6.4122,-9.76161,-6.97162,-0.92331,2.32815,-1.5673,,0.73061,55.64408,,,,,,,,1.30169,-92.94678,,,,,,,,-0.23032,-7.29563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Low,,,
8,2022-03-15,17:03:45.14,2,1,"Willis, Coleman",90000210235,Right,GEO_BUL,"Buckner, Devin",1000079810,Right,USC_UPS,Undefined,1,Top,1,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,93.42961,-1.793516,-0.690658,2356.545399,194.746422,12:30,6.59277,0.98071,6.85677,-15.61505,14.96454,3.70567,3.65579,0.65984,86.13008,-4.791055,-0.01314,0.398004,,,,,,,,,,,,-2.13642,8.68201,-0.93779,50,6.47225,1.49602,-135.96894,-4.65303,-4.03136,27.58926,-15.79139,GEO_BUL,USC_UPS,UGeorgia,D1,SEC,20220315-UGeorgia-1,67edb960-a4a3-11ec-b053-c769fb49d9a9,94.70372,,,7.29952,,,,,,,03f38013-a766-40aa-9a54-edda69abcb9f,2022-03-15,21:03:45.14,2022-03-15T17:03:45.1417714-04:00,2022-03-15T21:03:45.1417714Z,,v3,,,,"Collins, Corey",690970,Right,GEO_BUL,f88b0d3c-6328-454b-865b-b6fcb4e27181,53.64299,-136.70614,13.79463,6.59095,-4.23108,-7.8957,-0.9792,1.60374,-2.01568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
9,2022-03-15,17:03:58.77,2,2,"Willis, Coleman",90000210235,Right,GEO_BUL,"Buckner, Devin",1000079810,Right,USC_UPS,Undefined,1,Top,1,1,0,Fastball,Four-Seam,InPlay,Undefined,LineDrive,Out,1,0,,92.64733,-2.740063,-0.869547,2304.80765,197.687673,12:30,6.51332,1.00603,6.95611,-15.8219,15.00458,4.51721,2.69939,0.59118,86.02037,-5.762898,-0.041991,0.399607,103.41531,6.582557,-32.560936,2322.190968,,,,115.36333,,-35.867388,0.846774,-2.64917,8.96819,-0.95361,50,6.33754,1.8885,-134.87331,-6.85791,-4.94635,25.58741,-15.42936,GEO_BUL,USC_UPS,UGeorgia,D1,SEC,20220315-UGeorgia-1,70134ba0-a4a3-11ec-b053-c769fb49d9a9,94.32371,5.67408,,6.62696,,,,2.4281,2.80245,-0.60502,03f38013-a766-40aa-9a54-edda69abcb9f,2022-03-15,21:03:58.77,2022-03-15T17:03:58.7732082-04:00,2022-03-15T21:03:58.7732082Z,LineDrive,v3,,,,"Collins, Corey",690970,Right,GEO_BUL,ac2beaa3-99d1-4abe-a796-56718b5fee58,53.54682,-135.54453,12.7937,6.51212,-6.45316,-7.71468,-1.00485,2.01825,-2.47318,,2.4281,126.99229,-26.33616,4.67234,-0.85276,-0.22188,0.60493,-0.51451,0.1712,2.80245,17.38722,-27.75385,4.69766,-1.04805,-0.01658,0.41513,-0.37899,0.12802,-0.60502,-81.09316,0.85849,2.28643,-0.72147,-0.06539,0.4549,-0.41382,0.14,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
10,2022-03-15,17:04:25.50,3,1,"Willis, Coleman",90000210235,Right,GEO_BUL,"Sullivan, Noah",1000074780,Right,USC_UPS,Undefined,1,Top,2,0,0,Fastball,Four-Seam,FoulBall,Undefined,Undefined,Undefined,0,0,,92.79805,-3.23281,-1.448611,2377.069703,214.084743,1:15,6.64188,1.19062,6.98764,-15.94784,14.83985,9.45682,2.36899,0.66107,86.01544,-6.280179,0.284746,0.399356,48.86395,28.918217,-79.602671,5231.821702,,,,102.06687,,-77.690091,2.043685,-5.45032,9.02044,-1.10452,50,6.43722,3.07753,-134.98764,-8.0279,-10.17339,26.18682,-15.33679,GEO_BUL,USC_UPS,UGeorgia,D1,SEC,20220315-UGeorgia-1,80057ab0-a4a3-11ec-b053-c769fb49d9a9,94.38311,18.6462,,6.78261,,,,2.62432,2.50104,-0.6555,03f38013-a766-40aa-9a54-edda69abcb9f,2022-03-15,21:04:25.50,2022-03-15T17:04:25.5051890-04:00,2022-03-15T21:04:25.5051890Z,LineDrive,v3,,,,"Collins, Corey",690970,Right,GEO_BUL,eef3860c-c3a3-4fa1-b10a-c82929a0973f,53.51488,-135.66779,13.09341,6.64055,-7.62956,-7.6684,-1.18789,3.34177,-5.0867,,2.62432,11.32126,-1.60716,0.47765,-0.11382,0.02414,-0.0043,0.00054,-2E-05,2.50104,34.65535,-19.86244,1.58703,-0.30166,0.0504,-0.00936,0.00194,-0.00018,-0.6555,-61.70088,9.70718,-2.23748,0.44007,-0.08171,0.01442,-0.00166,7E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Medium,,,
