PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2022-03-18,19:02:43.06,1,1,"Cannon, Jonathan",1000073629,Right,GEO_BUL,"Davis, Jess",1000026453,Right,MSU_BDG,Undefined,1,Top,0,0,0,Fastball,Four-Seam,FoulBall,Undefined,Undefined,Undefined,0,0,,96.45943,-2.067403,-3.341189,2357.505495,228.765016,1:45,6.03378,2.47942,5.73037,-17.19965,13.71623,14.29347,2.67095,0.5553,86.36193,-5.338751,-0.788128,0.400186,90.07365,37.533814,-29.861528,4759.956262,88.88412,70.5529,-64.80418,285.03958,,-44.484041,4.593527,-8.38855,8.00815,-2.20944,50,5.85076,7.46523,-139.51637,-5.61917,-16.18918,37.49234,-16.71898,GEO_BUL,MSU_BDG,UGeorgia,D1,SEC,20220318-UGeorgia-1,85094cd0-a70f-11ec-a097-7fa0ebe9cc9a,94.18726,82.08178,,10.0975,,,,1.42442,2.57707,-0.4681,3a2d8675-6cf4-4a45-9167-550462446277,2022-03-18,23:02:43.06,2022-03-18T19:02:43.0673136-04:00,2022-03-18T23:02:43.0673136Z,FlyBall,v3,,,D1B-18 March 2022 18:00-missst@georgia,"Gonzalez, Fernando",1000064202,Right,GEO_BUL,b24bc9fd-480d-435f-80a7-d6a35a18c79c,54.76678,-140.79152,18.74617,6.0322,-5.05054,-8.35949,-2.47271,8.01584,-8.09459,135.852344,1.4132,91.11733,-25.62264,9.27425,-3.94996,1.52156,-0.39287,0.05526,-0.00314,2.57758,80.47752,-23.72066,2.04762,-0.25207,0.04909,-0.01967,0.0049,-0.00043,-0.47104,-52.10412,0.23797,1.80276,-0.85506,0.23204,-0.03257,0.00119,0.0001,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
2,2022-03-18,19:03:20.32,1,2,"Cannon, Jonathan",1000073629,Right,GEO_BUL,"Davis, Jess",1000026453,Right,MSU_BDG,Undefined,1,Top,0,0,1,Cutter,Cutter,FoulBall,Undefined,Undefined,Undefined,0,0,,89.27127,-1.587389,-2.593658,2659.780005,151.282635,11:00,5.96482,2.5332,5.31793,-29.48356,6.40666,-2.89307,2.01615,-0.14375,81.90103,-6.97625,-3.106925,0.431181,,,,,,,,,,,,0.72937,4.00036,-2.29595,50,5.79967,5.99341,-129.41765,-4.70411,1.23734,26.94909,-25.38788,GEO_BUL,MSU_BDG,UGeorgia,D1,SEC,20220318-UGeorgia-1,9b4681c0-a70f-11ec-a097-7fa0ebe9cc9a,87.41675,,,7.37024,,,,,,,3a2d8675-6cf4-4a45-9167-550462446277,2022-03-18,23:03:20.32,2022-03-18T19:03:20.3207408-04:00,2022-03-18T23:03:20.3207408Z,,v3,,,D1B-18 March 2022 18:00-missst@georgia,"Gonzalez, Fernando",1000064202,Right,GEO_BUL,364cc3b9-2ea5-447a-8335-80189150d338,55.18114,-130.49207,13.47455,5.96703,-3.69193,-12.69394,-2.53391,5.94407,0.61867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
3,2022-03-18,19:03:39.85,1,3,"Cannon, Jonathan",1000073629,Right,GEO_BUL,"Davis, Jess",1000026453,Right,MSU_BDG,Undefined,1,Top,0,0,2,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,96.30074,-0.655734,-3.121741,2479.508472,235.260136,1:45,6.04999,2.45006,5.72392,-19.92281,10.92934,14.12442,3.77805,0.71652,86.50375,-4.4111,-0.598631,0.399774,,,,,,,,,,,,-8.09985,6.08965,-2.19757,50,5.98312,6.91457,-139.42503,-2.30366,-15.69081,35.9918,-20.37733,GEO_BUL,MSU_BDG,UGeorgia,D1,SEC,20220318-UGeorgia-1,a6f36600-a70f-11ec-a097-7fa0ebe9cc9a,94.28445,,,9.79699,,,,,,,3a2d8675-6cf4-4a45-9167-550462446277,2022-03-18,23:03:39.85,2022-03-18T19:03:39.8530800-04:00,2022-03-18T23:03:39.8530800Z,,v3,,,D1B-18 March 2022 18:00-missst@georgia,"Gonzalez, Fernando",1000064202,Right,GEO_BUL,ad44d51b-b4e8-4a3d-8959-09caff3ec70a,54.7718,-140.65145,17.9959,6.04979,-1.6093,-10.18866,-2.44229,7.44924,-7.84541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
4,2022-03-18,19:03:56.03,1,4,"Cannon, Jonathan",1000073629,Right,GEO_BUL,"Davis, Jess",1000026453,Right,MSU_BDG,Undefined,1,Top,0,1,2,Cutter,Cutter,FoulBall,Undefined,Undefined,Undefined,0,0,,89.03625,-0.964973,-2.568116,2720.845586,123.96797,10:15,6.12083,2.28122,5.54532,-29.51848,6.40225,-7.77126,2.75815,-0.76803,81.30997,-6.396418,-3.951822,0.431364,68.31603,4.762198,72.92289,4361.723768,,,,71.43089,,74.721353,0.739234,3.20236,3.84988,-2.05324,50,6.01762,6.12656,-129.11698,-3.24271,5.37515,28.31654,-25.71205,GEO_BUL,MSU_BDG,UGeorgia,D1,SEC,20220318-UGeorgia-1,b08cd390-a70f-11ec-a097-7fa0ebe9cc9a,87.37963,3.8982,,7.72627,,,,3.12789,2.91759,0.91954,3a2d8675-6cf4-4a45-9167-550462446277,2022-03-18,23:03:56.03,2022-03-18T19:03:56.0372976-04:00,2022-03-18T23:03:56.0372976Z,GroundBall,v3,,,D1B-18 March 2022 18:00-missst@georgia,"Gonzalez, Fernando",1000064202,Right,GEO_BUL,12f383c7-d291-4d78-a1c4-cf08b9d3ab64,54.95486,-130.1991,14.15827,6.12277,-2.26013,-12.85602,-2.28344,5.92115,2.68757,,3.12789,29.32168,-11.58627,0.88221,0.64034,-2.75039,5.02579,-4.72918,1.80582,2.91759,8.31844,-18.14638,2.36401,-0.55863,0.67112,-1.04525,0.96586,-0.36702,0.91954,95.44823,-4.4355,-0.4938,0.5502,-1.47134,2.5843,-2.422,0.92398,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
5,2022-03-18,19:04:16.40,1,5,"Cannon, Jonathan",1000073629,Right,GEO_BUL,"Davis, Jess",1000026453,Right,MSU_BDG,Undefined,1,Top,0,1,2,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,86.12536,-1.403349,-2.046327,1849.752198,245.720116,2:15,5.87949,2.23869,5.70944,-29.17356,8.95111,17.0332,2.13978,1.75078,78.56963,-6.809725,1.002266,0.4444,,,,,,,,,,,,-9.19969,5.35626,-2.07768,50,5.74397,3.73863,-124.94129,-4.04991,-14.47004,26.33634,-23.74927,GEO_BUL,MSU_BDG,UGeorgia,D1,SEC,20220318-UGeorgia-1,bcb74c40-a70f-11ec-a097-7fa0ebe9cc9a,84.81641,,,7.55573,,,,,,,3a2d8675-6cf4-4a45-9167-550462446277,2022-03-18,23:04:16.40,2022-03-18T19:04:16.4082928-04:00,2022-03-18T23:04:16.4082928Z,,v3,,,D1B-18 March 2022 18:00-missst@georgia,"Gonzalez, Fernando",1000064202,Right,GEO_BUL,2320634f-94e0-4b35-be90-bdf4bd198455,54.78927,-125.94678,13.16817,5.88128,-3.1432,-11.87464,-2.23096,4.29107,-7.23502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
6,2022-03-18,19:04:34.91,1,6,"Cannon, Jonathan",1000073629,Right,GEO_BUL,"Davis, Jess",1000026453,Right,MSU_BDG,Undefined,1,Top,0,2,2,Fastball,Sinker,InPlay,Undefined,FlyBall,Out,1,0,,95.651,-2.021259,-4.558947,2357.257947,238.373854,2:00,6.01196,2.31465,5.97141,-19.46214,11.21489,16.56564,2.50945,-0.54048,87.14058,-5.677702,-1.592562,0.398637,82.77982,19.468597,20.008437,1082.385496,102.62932,30.27119,39.58747,268.06294,,22.278561,3.188393,-9.82567,6.63709,-1.96225,50,5.84053,10.30491,-138.49325,-5.56397,-19.03715,31.63266,-19.31479,GEO_BUL,MSU_BDG,UGeorgia,D1,SEC,20220318-UGeorgia-1,c7b92370-a70f-11ec-a097-7fa0ebe9cc9a,94.55317,32.67809,,8.51042,,,,1.67123,2.51094,0.492,3a2d8675-6cf4-4a45-9167-550462446277,2022-03-18,23:04:34.91,2022-03-18T19:04:34.9154032-04:00,2022-03-18T23:04:34.9154032Z,LineDrive,v3,,,D1B-18 March 2022 18:00-missst@georgia,"Gonzalez, Fernando",1000064202,Right,GEO_BUL,f38e69de-4fab-4109-a0a8-2cd633cb9dfa,54.52927,-139.52392,15.81633,6.01157,-4.93464,-9.6574,-2.30812,10.92519,-9.51857,199.338231,1.67101,107.56558,-16.5674,3.7252,-0.77821,0.16888,-0.04013,0.00703,-0.00052,2.51119,40.45831,-13.97728,0.21451,0.06777,-0.0347,0.01322,-0.00176,1E-05,0.49192,39.17067,-3.144,0.33192,-0.11053,0.07692,-0.029,0.00547,-0.00041,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
7,2022-03-18,19:05:07.12,2,1,"Cannon, Jonathan",1000073629,Right,GEO_BUL,"James, Kamren",1000051867,Right,MSU_BDG,Undefined,1,Top,1,0,0,Fastball,Sinker,FoulBall,Undefined,Undefined,Undefined,0,0,,96.19718,-2.112952,-4.612587,2381.817362,236.595603,2:00,6.0775,2.14364,6.18038,-19.10418,11.05024,15.22158,2.52702,-0.85669,87.49364,-5.718622,-1.876778,0.395227,82.88575,33.982196,73.732002,5712.255568,,,,,,,,-9.20182,6.63307,-1.80196,50,5.9076,10.56363,-139.26956,-5.78014,-17.99325,32.56311,-19.20369,GEO_BUL,MSU_BDG,UGeorgia,D1,SEC,20220318-UGeorgia-1,dae4f9b0-a70f-11ec-a097-7fa0ebe9cc9a,95.36899,47.61033,,8.70354,,,,0.72072,2.34711,0.74879,3a2d8675-6cf4-4a45-9167-550462446277,2022-03-18,23:05:07.12,2022-03-18T19:05:07.1207152-04:00,2022-03-18T23:05:07.1207152Z,,v3,,,D1B-18 March 2022 18:00-missst@georgia,"Gonzalez, Fernando",1000064202,Right,GEO_BUL,36c46a13-4ed1-4857-bf21-bda768557ece,54.31935,-140.27585,16.28156,6.07705,-5.1867,-9.60185,-2.13699,11.11967,-8.99663,,0.72072,28.23891,-17.28762,5.16777,-2.17902,2.54759,-3.15523,2.17728,-0.60062,2.34711,67.94711,-22.43173,2.0469,-0.12803,-0.46841,0.70129,-0.49655,0.13845,0.74879,96.7675,-12.06775,1.81204,-0.14986,-0.18601,0.27301,-0.19322,0.05442,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,
8,2022-03-18,19:05:25.03,2,2,"Cannon, Jonathan",1000073629,Right,GEO_BUL,"James, Kamren",1000051867,Right,MSU_BDG,Undefined,1,Top,1,0,1,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,95.16254,-3.344296,-4.273676,2325.981426,237.306993,2:00,6.1118,2.24279,5.75583,-19.4095,11.83438,16.84269,1.36899,-0.33931,86.95926,-6.96619,-1.266976,0.402303,,,,,,,,,,,,-9.7189,7.26548,-1.89784,50,5.82159,9.50383,-137.64668,-8.74477,-18.64547,30.5623,-18.2354,GEO_BUL,MSU_BDG,UGeorgia,D1,SEC,20220318-UGeorgia-1,e58772d0-a70f-11ec-a097-7fa0ebe9cc9a,93.69156,,,8.20328,,,,,,,3a2d8675-6cf4-4a45-9167-550462446277,2022-03-18,23:05:25.03,2022-03-18T19:05:25.0362096-04:00,2022-03-18T23:05:25.0362096Z,,v3,,,D1B-18 March 2022 18:00-missst@georgia,"Gonzalez, Fernando",1000064202,Right,GEO_BUL,b1fdbdbc-b812-467a-bdac-c9e5e59a86bd,54.74379,-138.69597,15.28115,6.11107,-8.1187,-9.1177,-2.23512,10.14397,-9.32274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
9,2022-03-18,19:05:41.90,2,3,"Cannon, Jonathan",1000073629,Right,GEO_BUL,"James, Kamren",1000051867,Right,MSU_BDG,Undefined,1,Top,1,1,1,Slider,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,83.53306,0.380007,-1.38841,2646.411401,84.006032,8:45,6.16415,2.12196,5.27808,-40.74483,0.06465,-10.91056,3.12576,-0.09153,76.98638,-7.024569,-3.324842,0.459782,,,,,,,,,,,,5.07414,0.32906,-1.98701,50,6.16897,3.40632,-121.30348,-0.69891,7.58865,22.90005,-31.68192,GEO_BUL,MSU_BDG,UGeorgia,D1,SEC,20220318-UGeorgia-1,ef9b8ea0-a70f-11ec-a097-7fa0ebe9cc9a,81.97895,,,6.54668,,,,,,,3a2d8675-6cf4-4a45-9167-550462446277,2022-03-18,23:05:41.90,2022-03-18T19:05:41.9017968-04:00,2022-03-18T23:05:41.9017968Z,,v3,,,D1B-18 March 2022 18:00-missst@georgia,"Gonzalez, Fernando",1000064202,Right,GEO_BUL,028e0278-8660-4787-ad6e-103340da2700,55.22255,-122.28544,11.45003,6.16981,0.65961,-15.84096,-2.1261,3.08092,3.79432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
10,2022-03-18,19:05:58.76,2,4,"Cannon, Jonathan",1000073629,Right,GEO_BUL,"James, Kamren",1000051867,Right,MSU_BDG,Undefined,1,Top,1,1,2,Cutter,Cutter,InPlay,Undefined,GroundBall,Out,1,0,,90.22187,-1.871713,-3.241007,2705.476018,166.447912,11:30,6.15386,2.12448,5.47666,-26.57675,8.13296,-1.71693,2.18425,-1.05459,83.35377,-6.737846,-3.546118,0.42403,,,,,,,,,,,,0.04402,4.87831,-1.83835,50,5.97098,7.48477,-130.86953,-5.25808,0.07693,25.69511,-23.6508,GEO_BUL,MSU_BDG,UGeorgia,D1,SEC,20220318-UGeorgia-1,f9b046b0-a70f-11ec-a097-7fa0ebe9cc9a,88.89092,,,6.8681,,,,,,,3a2d8675-6cf4-4a45-9167-550462446277,2022-03-18,23:05:58.76,2022-03-18T19:05:58.7613424-04:00,2022-03-18T23:05:58.7613424Z,,v3,,,D1B-18 March 2022 18:00-missst@georgia,"Gonzalez, Fernando",1000064202,Right,GEO_BUL,f4975497-8685-4fc4-86b7-21c686f7060b,55.02521,-131.85249,12.84756,6.15482,-4.35332,-11.8254,-2.12463,7.48183,0.03846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
