PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2022-04-15,18:02:10.04,1,1,"Wagner, Luke A.",691022,Left,GEO_BUL,"Minnich, Brett",1000080592,Left,TEX_AGG,Undefined,1,Top,0,0,0,Other,Sinker,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,87.67056,-1.913797,4.482579,2160.544867,126.182658,10:15,5.70282,-2.42878,5.33484,-23.99304,13.61737,-16.81678,1.90166,0.38408,79.51885,-6.3731,1.506107,0.441393,,,,,,,,,,,,9.75371,7.7793,2.03579,50,5.5126,-9.18135,-126.73353,-5.07747,15.74892,27.64382,-19.61315,GEO_BUL,TEX_AGG,UGeorgia,D1,SEC,20220415-UGeorgia-1,b367fc80-bd07-11ec-929d-73b49cce8ae6,85.39428,,,8.15171,,,,,,,91fa1fc6-deba-49d3-8ad0-0832075cad30,2022-04-15,22:02:10.04,2022-04-15T18:02:10.0490000-04:00,2022-04-15T22:02:10.0490000Z,,v3,,,,"Gonzalez, Fernando",1000064202,Right,GEO_BUL,87cd3a86-3ffc-4052-b1cf-3c49220c79ee,55.16389,-127.85495,13.82191,5.70243,-4.28183,-9.80658,2.42121,-9.82023,7.87446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.87782,2.186328,0.888013,1.298315,0.13064,1.75658,-0.4171,-0.64402,6.03787,1.29687,127.28344,2.94353,4.19602,-0.38739,111.22366,-9.91834,6.03671,11.30525,-10.54133,1.25094,0.54458,1.3264,High,High,High,,,High,High,High
2,2022-04-15,18:02:53.16,1,2,"Wagner, Luke A.",691022,Left,GEO_BUL,"Minnich, Brett",1000080592,Left,TEX_AGG,Undefined,1,Top,0,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,90.01491,-2.720015,4.237369,2129.527076,142.435311,10:45,5.74015,-1.9845,5.53495,-18.94485,16.57072,-11.76713,1.61006,1.00293,81.46368,-6.28915,2.147173,0.428924,,,,,,,,,,,,7.20398,9.55674,1.62399,50,5.49098,-9.10206,-130.07108,-6.80535,12.22344,29.72228,-15.95851,GEO_BUL,TEX_AGG,UGeorgia,D1,SEC,20220415-UGeorgia-1,cd106ff0-bd07-11ec-929d-73b49cce8ae6,87.87663,,,8.55123,,,,,,,91fa1fc6-deba-49d3-8ad0-0832075cad30,2022-04-15,22:02:53.16,2022-04-15T18:02:53.1660832-04:00,2022-04-15T22:02:53.1660832Z,,v3,,,,"Gonzalez, Fernando",1000064202,Right,GEO_BUL,08611532-f274-47d9-880b-a4ae164dcd3b,54.96221,-131.20009,14.86114,5.73797,-6.19917,-7.97926,1.97855,-9.56637,6.11172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
3,2022-04-15,18:03:10.18,1,3,"Wagner, Luke A.",691022,Left,GEO_BUL,"Minnich, Brett",1000080592,Left,TEX_AGG,Undefined,1,Top,0,1,0,Fastball,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,,89.51355,-1.697103,3.592014,2013.280567,132.784786,10:30,5.77223,-2.03822,5.51192,-21.35249,14.43213,-14.24308,2.40225,0.13827,81.11275,-5.697994,1.059278,0.430546,,,,,,,,,,,,8.22004,8.14977,1.73426,50,5.60989,-7.48567,-129.55864,-4.56212,13.86015,29.08373,-18.43238,GEO_BUL,TEX_AGG,UGeorgia,D1,SEC,20220415-UGeorgia-1,d7366610-bd07-11ec-929d-73b49cce8ae6,87.54566,,,8.4008,,,,,,,91fa1fc6-deba-49d3-8ad0-0832075cad30,2022-04-15,22:03:10.18,2022-04-15T18:03:10.1878304-04:00,2022-04-15T22:03:10.1878304Z,,v3,,,,"Gonzalez, Fernando",1000064202,Right,GEO_BUL,42abe84f-1182-45d3-94ff-db5b89e1c9c8,54.9856,-130.67303,14.54187,5.77116,-3.85586,-9.21619,2.03126,-8.01675,6.93008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
4,2022-04-15,18:03:28.63,1,4,"Wagner, Luke A.",691022,Left,GEO_BUL,"Minnich, Brett",1000080592,Left,TEX_AGG,Undefined,1,Top,0,1,1,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,89.43951,-2.646559,3.546205,2152.995429,124.729112,10:15,5.74454,-2.01646,5.56264,-23.56836,12.16461,-15.77883,1.30147,-0.0141,81.37813,-7.027445,0.735668,0.430235,,,,,,,,,,,,9.04386,7.29737,1.72076,50,5.50023,-7.32752,-129.45088,-6.80691,15.24919,28.62093,-19.86969,GEO_BUL,TEX_AGG,UGeorgia,D1,SEC,20220415-UGeorgia-1,e23249d0-bd07-11ec-929d-73b49cce8ae6,87.60891,,,8.06138,,,,,,,91fa1fc6-deba-49d3-8ad0-0832075cad30,2022-04-15,22:03:28.63,2022-04-15T18:03:28.6355488-04:00,2022-04-15T22:03:28.6355488Z,,v3,,,,"Gonzalez, Fernando",1000064202,Right,GEO_BUL,d8b9ae42-b0b1-4728-af3d-f277ccb9368b,54.93695,-130.53785,14.31047,5.74441,-6.0523,-9.93485,2.01004,-7.90665,7.6246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
5,2022-04-15,18:03:45.99,1,5,"Wagner, Luke A.",691022,Left,GEO_BUL,"Minnich, Brett",1000080592,Left,TEX_AGG,Undefined,1,Top,0,2,1,Fastball,Four-Seam,InPlay,Undefined,GroundBall,Out,1,0,,89.65389,-1.632743,3.489806,2044.695064,139.471922,10:45,5.81095,-2.06428,5.56827,-20.17544,15.59835,-12.22016,2.6012,0.1814,80.81567,-5.440066,1.314644,0.430481,92.64752,-14.994566,28.033394,,,,,11.80896,,21.03877,0.07329,7.34146,8.79457,1.77152,50,5.65708,-7.37657,-129.74817,-4.36215,12.33363,30.81414,-17.39918,GEO_BUL,TEX_AGG,UGeorgia,D1,SEC,20220415-UGeorgia-1,ec90b510-bd07-11ec-929d-73b49cce8ae6,87.55888,2.58173,,8.83822,,,,2.51381,2.58173,-0.2907,91fa1fc6-deba-49d3-8ad0-0832075cad30,2022-04-15,22:03:45.99,2022-04-15T18:03:45.9978272-04:00,2022-04-15T22:03:45.9978272Z,GroundBall,v3,,,,"Gonzalez, Fernando",1000064202,Right,GEO_BUL,c1c85879-922c-4045-b6f1-e816ce30057f,54.93069,-130.91393,15.40707,5.80966,-3.7039,-8.69959,2.05942,-7.84317,6.16681,180,2.51111,116.08576,,,,,,,,2.58256,-35.22625,,,,,,,,-0.29214,61.81071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Low,,,
6,2022-04-15,18:04:25.80,2,1,"Wagner, Luke A.",691022,Left,GEO_BUL,"Rock, Dylan",1000026203,Right,TEX_AGG,Undefined,1,Top,1,0,0,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,79.53008,1.732514,3.434966,2148.983596,281.447672,3:30,5.6013,-2.15481,4.85035,-46.00191,0.58965,4.97276,3.41139,1.5153,72.14393,-6.602909,4.307238,0.491275,,,,,,,,,,,,-1.36205,0.31752,1.81088,50,5.73405,-7.11935,-114.96402,1.77293,-1.8049,23.27787,-31.75331,GEO_BUL,TEX_AGG,UGeorgia,D1,SEC,20220415-UGeorgia-1,044e9690-bd08-11ec-929d-73b49cce8ae6,76.72364,,,7.38615,,,,,,,91fa1fc6-deba-49d3-8ad0-0832075cad30,2022-04-15,22:04:25.80,2022-04-15T18:04:25.8002976-04:00,2022-04-15T22:04:25.8002976Z,,v3,,,,"Gonzalez, Fernando",1000064202,Right,GEO_BUL,e27ba80b-fd8a-45e4-8d5f-739c199112e3,55.64605,-116.1016,11.63894,5.60949,3.3247,-15.87665,2.15664,-7.03115,-0.90245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
7,2022-04-15,18:04:42.52,2,2,"Wagner, Luke A.",691022,Left,GEO_BUL,"Rock, Dylan",1000026203,Right,TEX_AGG,Undefined,1,Top,1,1,0,Slider,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,78.98032,0.707237,1.450498,2147.595892,280.796472,3:15,5.54909,-2.30441,4.89824,-45.79243,0.65654,4.08256,2.40224,-0.59197,72.59169,-7.567849,2.170199,0.490523,,,,,,,,,,,,-1.60827,0.60024,2.15881,50,5.58001,-3.074,-114.56539,-0.2639,-2.14047,20.88888,-31.3752,GEO_BUL,TEX_AGG,UGeorgia,D1,SEC,20220415-UGeorgia-1,0e4ae4a0-bd08-11ec-929d-73b49cce8ae6,76.84134,,,6.38863,,,,,,,91fa1fc6-deba-49d3-8ad0-0832075cad30,2022-04-15,22:04:42.52,2022-04-15T18:04:42.5273376-04:00,2022-04-15T22:04:42.5273376Z,,v3,,,,"Gonzalez, Fernando",1000064202,Right,GEO_BUL,935c7655-b060-4593-a9ca-647d613e8875,55.60119,-115.58215,10.44444,5.55569,1.26328,-15.6876,2.3059,-2.96982,-1.07024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
8,2022-04-15,18:05:01.09,2,3,"Wagner, Luke A.",691022,Left,GEO_BUL,"Rock, Dylan",1000026203,Right,TEX_AGG,Undefined,1,Top,1,1,1,ChangeUp,Changeup,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,82.88396,-1.190121,3.4477,1661.595263,107.610151,9:30,5.41456,-2.27609,5.60243,-35.19242,6.37914,-15.56265,1.36865,-0.35048,75.39587,-7.676351,0.671502,0.464055,,,,,,,,,,,,8.93855,4.01197,1.99094,50,5.2898,-6.59857,-120.0589,-3.68299,12.92763,25.22492,-26.37163,GEO_BUL,TEX_AGG,UGeorgia,D1,SEC,20220415-UGeorgia-1,19571c10-bd08-11ec-929d-73b49cce8ae6,81.22407,,,7.4881,,,,,,,91fa1fc6-deba-49d3-8ad0-0832075cad30,2022-04-15,22:05:01.09,2022-04-15T18:05:01.0980896-04:00,2022-04-15T22:05:01.0980896Z,,v3,,,,"Gonzalez, Fernando",1000064202,Right,GEO_BUL,fb10a845-b652-44c2-be8d-4ae62134f7e3,54.89706,-121.08343,12.61246,5.41763,-2.6119,-13.18581,2.26961,-7.12363,6.46382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
9,2022-04-15,18:05:21.63,2,4,"Wagner, Luke A.",691022,Left,GEO_BUL,"Rock, Dylan",1000026203,Right,TEX_AGG,Undefined,1,Top,1,1,2,Fastball,Sinker,InPlay,Undefined,LineDrive,Single,0,0,,91.12352,-1.194306,3.405731,2351.405586,128.781564,10:15,5.68103,-2.15131,5.32202,-21.66922,13.01784,-14.72564,2.75233,-0.17858,82.67203,-5.231494,0.795723,0.423892,86.52781,17.343666,4.525999,2070.499759,108.92516,24.52138,15.33555,234.00738,,12.029957,2.594485,8.39402,7.22233,1.85383,50,5.55746,-7.16973,-131.95386,-3.5321,14.70497,29.75691,-19.52171,GEO_BUL,TEX_AGG,UGeorgia,D1,SEC,20220415-UGeorgia-1,25a7ba60-bd08-11ec-929d-73b49cce8ae6,88.91992,25.01512,,8.4515,,,,0.89138,2.7558,0.16786,91fa1fc6-deba-49d3-8ad0-0832075cad30,2022-04-15,22:05:21.63,2022-04-15T18:05:21.6364576-04:00,2022-04-15T22:05:21.6364576Z,LineDrive,v3,,,,"Gonzalez, Fernando",1000064202,Right,GEO_BUL,f2838e20-16e6-43c6-b153-816e91f4dc3b,55.17709,-133.11622,14.87846,5.68054,-2.76954,-9.76085,2.14511,-7.74413,7.35248,240.65372,0.89139,120.75897,-18.50543,3.45621,-0.66358,0.1029,-0.01301,0.00116,-5E-05,2.75579,37.83183,-17.2824,1.18952,-0.19198,0.04347,-0.00941,0.00182,-0.00016,0.16783,9.56049,6.72115,-2.15391,0.54257,-0.09159,0.00681,0.00067,-0.00012,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
10,2022-04-15,18:06:02.58,3,1,"Wagner, Luke A.",691022,Left,GEO_BUL,"Moss, Jack",1000118171,Left,TEX_AGG,Undefined,1,Top,1,0,0,Fastball,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,,90.67655,-2.378056,4.618509,2146.822876,124.038032,10:15,5.7801,-2.08323,5.32766,-23.50828,11.82646,-15.61729,1.58108,0.95851,81.97466,-6.741169,1.855288,0.427831,,,,,,,,,,,,9.25827,7.033,1.67651,50,5.54773,-9.85606,-130.96197,-6.30534,15.89839,30.55806,-20.09691,GEO_BUL,TEX_AGG,UGeorgia,D1,SEC,20220415-UGeorgia-1,3e005540-bd08-11ec-929d-73b49cce8ae6,88.10124,,,8.70188,,,,,,,91fa1fc6-deba-49d3-8ad0-0832075cad30,2022-04-15,22:06:02.58,2022-04-15T18:06:02.5877536-04:00,2022-04-15T22:06:02.5877536Z,,v3,,,,"Gonzalez, Fernando",1000064202,Right,GEO_BUL,692174ed-53cd-4ea1-921a-10cca4d83386,55.17083,-132.16299,15.27903,5.78003,-5.51547,-10.04846,2.07616,-10.48091,7.94919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
