PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2022-05-20,18:32:02.02,1,1,"Cannon, Jonathan",1000073629,Right,GEO_BUL,"Mann, Luke",1000017065,Left,MIZ_TIG,Undefined,1,Top,0,0,0,Other,Sinker,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,91.58282,-1.390618,-2.313947,2345.274135,231.9619,1:45,6.05831,2.4226,5.45056,-21.15281,12.90686,15.04158,2.99236,1.50856,83.30188,-5.337154,0.362589,0.420041,,,,,,,,,,,,-8.20504,7.23662,-2.22875,50,5.92117,4.66431,-132.77212,-3.9721,-14.58078,29.61873,-19.31417,GEO_BUL,MIZ_TIG,UGeorgia,D1,SEC,20220520-UGeorgia-1,ac739600-d88c-11ec-aba4-2de9908c3b64,89.73521,,,8.28094,,,,,,,b654f704-111f-4169-99ca-483bc545a986,2022-05-20,22:32:02.02,2022-05-20T18:32:02.0210000-04:00,2022-05-20T22:32:02.0210000Z,,v3,,,,"Collins, Corey",690970,Right,GEO_BUL,21b689b7-730a-4c4f-a679-699acb5d4051,55.04782,-133.89345,14.80937,6.05771,-3.24089,-9.65709,-2.41578,5.21632,-7.29039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.85257,2.041126,0.837171,1.203955,-1.34217,2.72894,-1.52934,-0.69744,6.65239,0.95188,127.28204,2.32337,-1.19502,-0.49068,119.0262,-10.71359,6.63352,8.14479,-9.73769,0.89605,-4.45946,2.26155,High,High,High,,,High,High,High
2,2022-05-20,18:32:36.72,1,2,"Cannon, Jonathan",1000073629,Right,GEO_BUL,"Mann, Luke",1000017065,Left,MIZ_TIG,Undefined,1,Top,0,0,0,Fastball,Sinker,InPlay,Undefined,LineDrive,Double,0,0,,95.76333,-2.779004,-4.783406,2432.773356,236.475763,2:00,5.83766,2.45546,5.47572,-19.21962,11.80804,16.36351,1.6244,-0.66747,87.85922,-6.343496,-1.881572,0.400909,107.87546,10.322414,31.674461,3481.628497,89.04701,9.23707,64.57995,173.36063,158.04566,38.644832,1.334827,-9.57953,6.98351,-2.04619,50,5.57958,10.83281,-138.54227,-7.46155,-18.7145,29.45983,-18.5311,GEO_BUL,MIZ_TIG,UGeorgia,D1,SEC,20220520-UGeorgia-1,c1167be0-d88c-11ec-aba4-2de9908c3b64,94.01744,9.8483,,7.90411,,,,2.05404,1.73843,0.8195,b654f704-111f-4169-99ca-483bc545a986,2022-05-20,22:32:36.72,2022-05-20T18:32:36.7260800-04:00,2022-05-20T22:32:36.7260800Z,LineDrive,v3,,,,"Collins, Corey",690970,Right,GEO_BUL,fd6783c2-64ef-460c-91cc-2bd3dcb23411,55.02632,-139.60699,14.72992,5.83715,-6.79182,-9.26555,-2.44993,11.50918,-9.35725,,2.05404,132.47059,-30.76489,6.17583,-1.30343,0.22328,-0.03331,0.00411,-0.00025,1.73843,28.35045,-27.47161,5.29599,-1.37769,0.35535,-0.08141,0.01526,-0.00158,0.8195,81.73397,2.66411,-4.18594,1.63761,-0.53571,0.14336,-0.02926,0.00317,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
3,2022-05-20,18:33:20.88,2,1,"Cannon, Jonathan",1000073629,Right,GEO_BUL,"Austin, Trevor",1000056467,Right,MIZ_TIG,Undefined,1,Top,0,0,0,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,95.68865,-3.176678,-4.672757,2344.68765,244.717052,2:15,6.04681,2.35858,5.72112,-21.44198,9.70256,18.26103,1.28805,-0.48193,86.94292,-7.16758,-1.416688,0.401664,,,,,,,,,,,,-10.62339,6.19748,-1.9786,50,5.76717,10.44282,-138.27262,-8.47817,-20.43848,32.63336,-20.25062,GEO_BUL,MIZ_TIG,UGeorgia,D1,SEC,20220520-UGeorgia-1,db74aac0-d88c-11ec-aba4-2de9908c3b64,93.8408,,,8.74573,,,,,,,b654f704-111f-4169-99ca-483bc545a986,2022-05-20,22:33:20.88,2022-05-20T18:33:20.8811648-04:00,2022-05-20T22:33:20.8811648Z,,v3,,,,"Collins, Corey",690970,Right,GEO_BUL,2106f665-9ef9-4b94-bd21-9db854b828d5,54.77815,-139.39573,16.31668,6.04696,-7.78122,-10.12531,-2.35011,11.14624,-10.21924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
4,2022-05-20,18:33:45.90,2,2,"Cannon, Jonathan",1000073629,Right,GEO_BUL,"Austin, Trevor",1000056467,Right,MIZ_TIG,Undefined,1,Top,0,1,0,Cutter,Four-Seam,InPlay,Undefined,Popup,Out,1,0,,90.43747,-0.759958,-2.5233,2529.351216,189.007505,12:15,6.1522,2.42632,5.41885,-22.76761,11.99713,1.72976,3.54227,0.20522,82.77474,-4.981367,-2.216014,0.424366,34.48337,72.850562,129.931884,4020.291171,,,,,5.53786,,,-1.56744,6.57311,-2.20333,50,6.06897,5.70449,-131.19954,-2.55605,-2.73563,27.41904,-20.70198,GEO_BUL,MIZ_TIG,UGeorgia,D1,SEC,20220520-UGeorgia-1,ea512410-d88c-11ec-aba4-2de9908c3b64,88.82056,23.47475,,7.66273,,,,1.41722,3.85686,-0.14844,b654f704-111f-4169-99ca-483bc545a986,2022-05-20,22:33:45.90,2022-05-20T18:33:45.9048064-04:00,2022-05-20T22:33:45.9048064Z,,v3,,,,"Collins, Corey",690970,Right,GEO_BUL,a7c6f323-869c-4384-8675-ec3a98ed6111,55.0811,-132.25716,13.70952,6.15216,-1.75752,-10.35099,-2.4254,5.81001,-1.36782,245.869082,1.41677,-9.55997,0.21906,,,,,,,3.85642,48.33985,-15.83888,,,,,,,-0.14068,11.21983,-3.06867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Low,,,
5,2022-05-20,18:34:29.16,3,1,"Cannon, Jonathan",1000073629,Right,GEO_BUL,"Day, Josh",1000092188,Right,MIZ_TIG,Undefined,1,Top,1,0,0,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,94.70822,-3.005092,-5.917615,2419.266231,248.144965,2:15,6.10469,2.467,5.66683,-24.13572,7.70126,16.55288,1.27375,-1.69104,86.41311,-7.460895,-2.978947,0.406104,,,,,,,,,,,,-10.0715,5.08193,-1.9759,50,5.83403,13.40109,-136.66087,-8.11057,-19.01324,30.61249,-22.58025,GEO_BUL,MIZ_TIG,UGeorgia,D1,SEC,20220520-UGeorgia-1,0427d370-d88d-11ec-aba4-2de9908c3b64,92.81473,,,8.29511,,,,,,,b654f704-111f-4169-99ca-483bc545a986,2022-05-20,22:34:29.16,2022-05-20T18:34:29.1627648-04:00,2022-05-20T22:34:29.1627648Z,,v3,,,,"Collins, Corey",690970,Right,GEO_BUL,4286b6b1-c944-4dda-a8ca-d7755e8a414d,54.83345,-137.73932,15.30625,6.10574,-7.31509,-11.29013,-2.4598,14.07091,-9.50662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
6,2022-05-20,18:34:46.98,3,2,"Cannon, Jonathan",1000073629,Right,GEO_BUL,"Day, Josh",1000092188,Right,MIZ_TIG,Undefined,1,Top,1,1,0,Cutter,Four-Seam,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,91.42757,-1.912503,-2.51172,2626.969638,180.203151,12:00,5.91493,2.43006,5.42805,-19.55249,14.13013,0.04673,2.49193,0.07998,84.59957,-5.530358,-2.503416,0.417709,,,,,,,,,,,,-0.63091,7.88126,-2.20727,50,5.73168,5.81955,-132.71496,-5.12801,-1.1396,25.00883,-17.9383,GEO_BUL,MIZ_TIG,UGeorgia,D1,SEC,20220520-UGeorgia-1,0eceb960-d88d-11ec-aba4-2de9908c3b64,90.23603,,,6.828,,,,,,,b654f704-111f-4169-99ca-483bc545a986,2022-05-20,22:34:46.98,2022-05-20T18:34:46.9864576-04:00,2022-05-20T22:34:46.9864576Z,,v3,,,,"Collins, Corey",690970,Right,GEO_BUL,4338e229-c21c-4f93-8779-957f17969f1b,55.0723,-133.66736,12.50442,5.91396,-4.44487,-8.96915,-2.42972,5.86295,-0.5698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
7,2022-05-20,18:35:05.76,3,3,"Cannon, Jonathan",1000073629,Right,GEO_BUL,"Day, Josh",1000092188,Right,MIZ_TIG,Undefined,1,Top,1,1,1,Cutter,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,91.38013,-1.022752,-2.823515,2525.42633,190.739141,12:15,6.04887,2.23778,5.90062,-18.37757,14.93627,2.64354,3.56668,-0.16525,83.93166,-4.481602,-2.349921,0.415417,,,,,,,,,,,,-2.09012,8.2254,-2.01207,50,5.95593,6.42859,-132.65929,-2.95221,-3.74635,26.83296,-17.43089,GEO_BUL,MIZ_TIG,UGeorgia,D1,SEC,20220520-UGeorgia-1,19ec7d00-d88d-11ec-aba4-2de9908c3b64,90.73409,,,7.44847,,,,,,,b654f704-111f-4169-99ca-483bc545a986,2022-05-20,22:35:05.76,2022-05-20T18:35:05.7643648-04:00,2022-05-20T22:35:05.7643648Z,,v3,,,,"Collins, Corey",690970,Right,GEO_BUL,c82843f6-8c07-4da9-9702-daadf78ac12e,54.59873,-133.58623,13.41648,6.04751,-2.35007,-8.71544,-2.23638,6.55801,-1.87318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
8,2022-05-20,18:35:29.47,3,4,"Cannon, Jonathan",1000073629,Right,GEO_BUL,"Day, Josh",1000092188,Right,MIZ_TIG,Undefined,1,Top,1,2,1,Fastball,Sinker,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,94.36711,-2.869931,-4.308956,2351.403014,263.910588,2:45,5.92964,2.62383,5.81143,-28.61915,3.69669,22.97832,0.86614,0.5242,84.75904,-8.171488,-0.195908,0.409147,,,,,,,,,,,,-13.26835,3.20606,-2.28411,50,5.67661,9.236,-136.34503,-7.91577,-24.4189,36.21915,-26.27364,GEO_BUL,MIZ_TIG,UGeorgia,D1,SEC,20220520-UGeorgia-1,2817a7b0-d88d-11ec-aba4-2de9908c3b64,92.12444,,,9.60808,,,,,,,b654f704-111f-4169-99ca-483bc545a986,2022-05-20,22:35:29.47,2022-05-20T18:35:29.4758528-04:00,2022-05-20T22:35:29.4758528Z,,v3,,,,"Collins, Corey",690970,Right,GEO_BUL,f3fe017a-a82e-4cf7-97af-7feebe2e3cb4,54.68869,-137.58491,18.10957,5.9322,-7.01636,-13.13682,-2.6146,10.07193,-12.20945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
9,2022-05-20,18:36:05.57,3,5,"Cannon, Jonathan",1000073629,Right,GEO_BUL,"Day, Josh",1000092188,Right,MIZ_TIG,Undefined,1,Top,1,2,2,Cutter,Four-Seam,FoulBall,Undefined,Undefined,Undefined,0,0,,91.99989,-2.285229,-3.634041,2493.248762,197.74423,12:30,6.02383,2.26384,5.33956,-21.08044,12.6945,3.72358,2.1178,-0.83968,84.36666,-6.180574,-2.974512,0.418282,49.56966,-17.019519,163.669295,,,,,4.78783,3.32538,143.014596,0.10934,-2.87732,7.31796,-1.93845,50,5.80229,8.29463,-133.24873,-6.0969,-5.18435,28.05045,-18.98857,GEO_BUL,MIZ_TIG,UGeorgia,D1,SEC,20220520-UGeorgia-1,3d978010-d88d-11ec-aba4-2de9908c3b64,90.11259,2.34227,,7.63323,,,,3.51871,2.34227,0.72885,b654f704-111f-4169-99ca-483bc545a986,2022-05-20,22:36:05.57,2022-05-20T18:36:05.5752320-04:00,2022-05-20T22:36:05.5752320Z,GroundBall,v3,,,,"Collins, Corey",690970,Right,GEO_BUL,6c21f605-a1d8-4136-a70d-532d5d9ab2fd,55.16138,-134.33087,14.02522,6.02337,-5.36435,-9.49429,-2.26231,8.49463,-2.59218,,3.52656,-67.15934,,,,,,,,2.34477,-21.42197,,,,,,,,0.72655,19.67784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Estimated,Estimated,,,
10,2022-05-20,18:36:34.17,3,6,"Cannon, Jonathan",1000073629,Right,GEO_BUL,"Day, Josh",1000092188,Right,MIZ_TIG,Undefined,1,Top,1,2,2,Fastball,Sinker,FoulBall,Undefined,Undefined,Undefined,0,0,,95.45119,-2.880863,-3.62467,2368.608858,238.44388,2:00,5.90516,2.51004,5.58883,-21.10875,10.0328,14.71237,1.44831,0.34686,87.38373,-6.790575,-1.003271,0.401644,,,,,,,,,,,,-8.50741,6.17465,-2.20852,50,5.64345,8.08207,-138.2403,-7.75227,-16.4732,30.63626,-20.21787,GEO_BUL,MIZ_TIG,UGeorgia,D1,SEC,20220520-UGeorgia-1,4ea5f490-d88d-11ec-aba4-2de9908c3b64,93.84538,,,8.06746,,,,,,,b654f704-111f-4169-99ca-483bc545a986,2022-05-20,22:36:34.17,2022-05-20T18:36:34.1751424-04:00,2022-05-20T22:36:34.1751424Z,,v3,,,,"Collins, Corey",690970,Right,GEO_BUL,78726200-7cd0-43d7-bf9b-49d4968a76d7,54.91256,-139.32475,15.31813,5.90519,-7.03661,-10.10893,-2.50492,8.66518,-8.2366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
