PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2022-02-26,17:32:21.64,1,1,"Brown, Garrett",1000056488,Right,GEO_BUL,"Hara, Kaito",1000052072,Right,AKR_ZIP,Undefined,1,Top,0,0,0,Other,Four-Seam,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,88.71566,-0.873897,-0.298693,2077.724297,179.670139,12:00,7.15331,1.56673,5.1499,-18.81757,18.01095,-0.09634,4.76237,1.27749,80.27848,-4.41573,-0.315745,0.436781,,,,,,,,,,,,-0.04295,9.57776,-1.53872,50,7.05773,0.67476,-128.55852,-2.58483,-0.07126,28.78904,-16.28279,GEO_BUL,AKR_ZIP,UGeorgia,D1,SEC,20220226-UGeorgia-2,f6ebc8d0-9753-11ec-b84c-eddf389afba1,86.29599,,,8.43718,,,,,,,31804d26-993a-434f-8d4e-188fc49bba1c,2022-02-26,22:32:21.64,2022-02-26T17:32:21.6470000-05:00,2022-02-26T22:32:21.6470000Z,,v3,,akron,,"Marshall, Shane",1000112761,Right,GEO_BUL,9d715600-32f2-4099-9386-7a8bb2e8cc87,55.3455,-129.75005,14.39452,7.15076,-1.91091,-8.14139,-1.56671,0.67771,-0.03563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.76195,1.996294,0.767437,1.228857,-2.02291,4.48862,-1.25851,-0.20988,6.10395,-0.39764,127.28299,3.14142,2.72761,0.05787,117.02832,-10.94799,6.05747,8.77654,-9.07692,-0.4802,-0.46867,2.49534,High,High,High,,,High,High,High
2,2022-02-26,17:32:51.22,1,2,"Brown, Garrett",1000056488,Right,GEO_BUL,"Hara, Kaito",1000052072,Right,AKR_ZIP,Undefined,1,Top,0,0,0,Fastball,Four-Seam,FoulBall,Undefined,Undefined,Undefined,0,0,,91.98542,-3.173746,-1.62704,2183.291281,192.59504,12:30,7.14491,1.47334,5.03793,-13.81556,20.65304,4.34437,2.99522,0.30001,83.39646,-5.798349,-0.859992,0.422555,74.70065,49.200805,-176.586595,3937.058089,,,,,,,,-2.66248,11.58493,-1.3217,50,6.83142,3.57456,-133.11479,-7.83195,-4.738,30.76529,-11.55807,GEO_BUL,AKR_ZIP,UGeorgia,D1,SEC,20220226-UGeorgia-2,0894a890-9754-11ec-b84c-eddf389afba1,89.20131,51.38522,,8.58895,,,,2.52674,3.20719,-0.31047,31804d26-993a-434f-8d4e-188fc49bba1c,2022-02-26,22:32:51.22,2022-02-26T17:32:51.2238916-05:00,2022-02-26T22:32:51.2238916Z,,v3,,akron,,"Marshall, Shane",1000112761,Right,GEO_BUL,333b919f-40c4-41d9-a15a-d885785c99cb,55.46119,-134.37104,15.38264,7.14159,-7.35999,-5.77904,-1.47161,3.76803,-2.369,0.439214,2.52674,-71.4611,1.51786,0.77547,-0.33219,0.24991,-0.27821,0.20274,-0.06098,3.20719,82.93797,-31.71708,4.42345,-1.0274,0.39615,-0.34706,0.23934,-0.07059,-0.31047,-4.26235,0.19705,-0.86007,0.31218,-0.21707,0.2393,-0.17386,0.05223,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,
3,2022-02-26,17:33:05.64,1,3,"Brown, Garrett",1000056488,Right,GEO_BUL,"Hara, Kaito",1000052072,Right,AKR_ZIP,Undefined,1,Top,0,0,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,93.23593,-6.029589,-4.067031,2348.866279,200.002384,12:45,7.02059,1.39836,5.17029,-15.62938,18.56162,6.26288,0.00831,-1.91364,83.75775,-8.967323,-2.962011,0.42085,,,,,,,,,,,,-4.49229,11.67056,-1.0239,50,6.44432,9.22027,-133.93416,-14.6977,-7.99699,34.31635,-11.39863,GEO_BUL,AKR_ZIP,UGeorgia,D1,SEC,20220226-UGeorgia-2,11288d00-9754-11ec-b84c-eddf389afba1,89.56268,,,9.47817,,,,,,,31804d26-993a-434f-8d4e-188fc49bba1c,2022-02-26,22:33:05.64,2022-02-26T17:33:05.6451908-05:00,2022-02-26T22:33:05.6451908Z,,v3,,akron,,"Marshall, Shane",1000112761,Right,GEO_BUL,f5880fcb-4981-43e9-aea9-12b4b43a94d2,55.32625,-135.29196,17.15818,7.01694,-14.24669,-5.69931,-1.39498,9.53668,-3.99849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
4,2022-02-26,17:33:33.23,1,4,"Brown, Garrett",1000056488,Right,GEO_BUL,"Hara, Kaito",1000052072,Right,AKR_ZIP,Undefined,1,Top,0,1,1,ChangeUp,Sinker,FoulBall,Undefined,Undefined,Undefined,0,0,,88.33828,-2.479542,-2.181676,1932.823181,242.016067,2:00,7.0007,1.41851,5.31812,-28.61482,8.31225,13.26623,2.2859,0.4755,80.47435,-7.73272,0.175973,0.437365,92.65378,4.877937,-43.095754,3237.983951,,,,86.38439,,-45.075138,0.69063,-7.35957,5.26807,-1.23098,50,6.75528,4.29003,-127.96774,-6.59429,-12.10643,28.37274,-23.50807,GEO_BUL,AKR_ZIP,UGeorgia,D1,SEC,20220226-UGeorgia-2,219f5560-9754-11ec-b84c-eddf389afba1,86.18078,3.90092,,7.86392,,,,2.79032,2.48017,-0.59091,31804d26-993a-434f-8d4e-188fc49bba1c,2022-02-26,22:33:33.23,2022-02-26T17:33:33.2318020-05:00,2022-02-26T22:33:33.2318020Z,GroundBall,v3,,akron,,"Marshall, Shane",1000112761,Right,GEO_BUL,66047c50-9203-44d9-ba5d-58d43d4f9442,55.18208,-129.11159,14.18637,7.00203,-5.64656,-11.75404,-1.41377,4.7781,-6.05322,,2.85094,97.67505,-19.62561,,,,,,,2.52786,10.61394,-20.75978,,,,,,,-0.58937,-92.54528,7.00287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
5,2022-02-26,17:34:06.99,1,5,"Brown, Garrett",1000056488,Right,GEO_BUL,"Hara, Kaito",1000052072,Right,AKR_ZIP,Undefined,1,Top,0,1,2,Slider,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,80.18849,-1.747655,-3.983129,2723.081847,50.565537,7:45,6.69682,1.74244,4.79177,-51.08314,-4.9254,-7.93871,0.77912,-2.70003,73.32496,-10.864926,-5.377488,0.488983,,,,,,,,,,,,2.61311,-1.35272,-1.33722,50,6.47775,8.40943,-115.83875,-5.48489,3.49769,24.64928,-33.98467,GEO_BUL,AKR_ZIP,UGeorgia,D1,SEC,20220226-UGeorgia-2,35c2ab00-9754-11ec-b84c-eddf389afba1,77.08335,,,6.86353,,,,,,,31804d26-993a-434f-8d4e-188fc49bba1c,2022-02-26,22:34:06.99,2022-02-26T17:34:06.9946692-05:00,2022-02-26T22:34:06.9946692Z,,v3,,akron,,"Marshall, Shane",1000112761,Right,GEO_BUL,75ea57fa-4eea-4db6-9809-dd3d55985929,55.70735,-117.04691,12.32464,6.70576,-3.81916,-16.99233,-1.7452,8.23799,1.74885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
6,2022-02-26,17:34:22.92,1,6,"Brown, Garrett",1000056488,Right,GEO_BUL,"Hara, Kaito",1000052072,Right,AKR_ZIP,Undefined,1,Top,0,2,2,Fastball,Four-Seam,FoulBall,Undefined,Undefined,Undefined,0,0,,93.24983,-4.893788,-2.639319,2298.316087,199.836708,12:45,7.0311,1.40952,5.0642,-13.48276,20.48726,6.92111,1.27679,-0.50422,83.92729,-7.460905,-1.417825,0.419488,68.23018,55.620443,114.518298,5178.767355,,,,,,,,-4.29382,12.13138,-1.16439,50,6.55482,5.85755,-134.43229,-11.94646,-7.73009,33.55573,-10.33411,GEO_BUL,AKR_ZIP,UGeorgia,D1,SEC,20220226-UGeorgia-2,3f3dbb20-9754-11ec-b84c-eddf389afba1,89.85346,61.3071,,9.32254,,,,1.11727,1.17598,0.66789,31804d26-993a-434f-8d4e-188fc49bba1c,2022-02-26,22:34:22.92,2022-02-26T17:34:22.9254980-05:00,2022-02-26T22:34:22.9254980Z,,v3,,akron,,"Marshall, Shane",1000112761,Right,GEO_BUL,08599af3-b043-470e-a977-cff422c4c7e0,55.43271,-135.78158,16.77786,7.02684,-11.53092,-5.16705,-1.40617,6.16838,-3.86504,,1.11726,-23.44957,-5.71532,2.03439,-0.5537,0.14429,-0.0404,0.01139,-0.00166,1.17598,82.58994,-30.70507,4.85748,-1.09175,0.25242,-0.07136,0.02174,-0.00322,0.66789,51.41191,-5.80475,-0.96475,0.49748,-0.17642,0.03734,-0.00757,0.00124,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,Low,,,
7,2022-02-26,17:34:39.46,1,7,"Brown, Garrett",1000056488,Right,GEO_BUL,"Hara, Kaito",1000052072,Right,AKR_ZIP,Undefined,1,Top,0,2,2,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,93.31266,-2.101103,-2.453529,2331.272711,209.538883,1:00,7.06915,1.35971,5.53651,-14.59615,18.29584,9.71162,3.88622,-0.12571,84.40225,-4.891129,-0.723952,0.412778,,,,,,,,,,,,-5.60591,10.18335,-1.15314,50,6.87716,5.32795,-135.13449,-5.40496,-10.2717,31.95295,-13.51508,GEO_BUL,AKR_ZIP,UGeorgia,D1,SEC,20220226-UGeorgia-2,4911e7c0-9754-11ec-b84c-eddf389afba1,91.31408,,,8.91041,,,,,,,31804d26-993a-434f-8d4e-188fc49bba1c,2022-02-26,22:34:39.46,2022-02-26T17:34:39.4699588-05:00,2022-02-26T22:34:39.4699588Z,,v3,,akron,,"Marshall, Shane",1000112761,Right,GEO_BUL,96e9c62b-2c66-42c8-9957-7a310726f91d,54.95997,-136.30224,15.97648,7.06566,-4.91104,-6.75754,-1.35472,5.70334,-5.13585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
8,2022-02-26,17:34:55.40,1,8,"Brown, Garrett",1000056488,Right,GEO_BUL,"Hara, Kaito",1000052072,Right,AKR_ZIP,Undefined,1,Top,0,3,2,Fastball,Four-Seam,BallCalled,Walk,Undefined,Undefined,0,0,,90.49388,-4.521251,-3.045518,2131.472317,191.382228,12:30,6.97814,1.32381,5.48386,-18.73296,16.13339,3.02166,1.17208,-1.27653,83.08156,-7.995099,-2.508186,0.424986,,,,,,,,,,,,-2.35205,9.71402,-1.05862,50,6.56782,6.82502,-130.82609,-10.98739,-4.08477,27.06783,-15.30387,GEO_BUL,AKR_ZIP,UGeorgia,D1,SEC,20220226-UGeorgia-2,52a07fe0-9754-11ec-b84c-eddf389afba1,88.69102,,,7.41232,,,,,,,31804d26-993a-434f-8d4e-188fc49bba1c,2022-02-26,22:34:55.40,2022-02-26T17:34:55.4094404-05:00,2022-02-26T22:34:55.4094404Z,,v3,,akron,,"Marshall, Shane",1000112761,Right,GEO_BUL,ecea9841-c543-489b-a31f-8c55b3475c02,55.01503,-131.85961,13.53392,6.97619,-10.40305,-7.65193,-1.3222,6.98099,-2.04239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
9,2022-02-26,17:35:23.96,2,1,"Brown, Garrett",1000056488,Right,GEO_BUL,"Benson, Cameron",10067151,Left,AKR_ZIP,Undefined,1,Top,0,0,0,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,86.4865,-4.422829,-2.546268,1883.851599,249.388895,2:15,6.9047,1.57731,5.23821,-31.42002,7.07768,15.55485,0.11692,0.47871,79.75288,-10.106301,0.216928,0.446569,,,,,,,,,,,,-8.57418,5.1037,-1.35532,50,6.47326,4.89956,-125.11454,-10.84162,-13.59846,25.11062,-24.07972,GEO_BUL,AKR_ZIP,UGeorgia,D1,SEC,20220226-UGeorgia-2,63a04e60-9754-11ec-b84c-eddf389afba1,84.40446,,,6.73361,,,,,,,31804d26-993a-434f-8d4e-188fc49bba1c,2022-02-26,22:35:23.96,2022-02-26T17:35:23.9647556-05:00,2022-02-26T22:35:23.9647556Z,,v3,,akron,,"Marshall, Shane",1000112761,Right,GEO_BUL,65d65662-ac3b-419d-8a63-e9c5469fd82d,55.26378,-126.16657,12.55531,6.90635,-9.83279,-12.03986,-1.57253,5.46927,-6.79923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
10,2022-02-26,17:35:55.04,2,2,"Brown, Garrett",1000056488,Right,GEO_BUL,"Benson, Cameron",10067151,Left,AKR_ZIP,Undefined,1,Top,0,1,0,ChangeUp,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,88.21238,-5.215259,-3.282965,1880.907613,243.549936,2:00,6.91489,1.57249,4.89118,-28.95931,9.02449,15.44284,-0.45365,-0.24958,80.52778,-10.442635,-0.56033,0.443579,,,,,,,,,,,,-8.75182,6.40512,-1.2644,50,6.3773,6.59818,-127.17907,-12.74378,-14.20183,28.32946,-21.78029,GEO_BUL,AKR_ZIP,UGeorgia,D1,SEC,20220226-UGeorgia-2,761dbc30-9754-11ec-b84c-eddf389afba1,84.97351,,,7.6846,,,,,,,31804d26-993a-434f-8d4e-188fc49bba1c,2022-02-26,22:35:55.04,2022-02-26T17:35:55.0431044-05:00,2022-02-26T22:35:55.0431044Z,,v3,,akron,,"Marshall, Shane",1000112761,Right,GEO_BUL,41f89d1e-5119-4cbf-8ec5-4ae3094b8e34,55.61017,-128.42267,14.16473,6.91574,-11.78768,-10.89014,-1.56772,7.2216,-7.10092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
