PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2022-05-06,18:32:11.59,1,1,"Crisp, Nolan",1000013098,Right,GEO_BUL,"Bradfield Jr., Enrique A.",690961,Left,VAN_COM,Undefined,1,Top,0,0,0,Other,Changeup,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,88.33947,1.056071,-2.87272,1673.79958,259.91869,2:45,4.74086,2.25768,5.92789,-31.96242,3.72669,14.82981,3.05857,0.82575,80.8915,-4.864081,-0.212696,0.429971,,,,,,,,,,,,-8.37579,1.95669,-2.03628,50,4.80724,5.81906,-128.26254,1.26249,-13.98959,25.87623,-28.90592,GEO_BUL,VAN_COM,UGeorgia,D1,SEC,20220506-UGeorgia-1,612939d0-cd8c-11ec-af7f-f7091c691ff4,87.66269,,,7.44797,,,,,,,b7fc739b-cb79-4b2c-8cba-7feb724d6d79,2022-05-06,22:32:11.59,2022-05-06T18:32:11.5920000-04:00,2022-05-06T22:32:11.5920000Z,,v3,,,,"Gonzalez, Fernando",1000064202,Right,GEO_BUL,766a836a-3212-4ff5-83c6-51c44ba4d261,54.57322,-129.18187,12.93812,4.74415,2.28946,-14.45296,-2.25184,6.31608,-6.99479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.5074,2.035851,0.782848,1.253003,-0.58402,2.88401,-0.82007,0.03814,6.2247,0.427,127.28155,1.99045,0.88311,0.21019,112.90088,-9.18518,6.23581,10.44964,-11.04468,0.39131,-1.49041,1.5063,High,High,High,,,High,High,High
2,2022-05-06,18:32:59.56,1,2,"Crisp, Nolan",1000013098,Right,GEO_BUL,"Bradfield Jr., Enrique A.",690961,Left,VAN_COM,Undefined,1,Top,0,0,0,Fastball,Changeup,StrikeCalled,Undefined,Undefined,Undefined,0,0,,89.09643,-0.31262,-3.901362,1785.94771,267.231374,3:00,4.98884,2.33417,5.84725,-33.16561,1.68465,15.2365,1.93385,-0.02719,82.66876,-6.396815,-1.174459,0.424888,,,,,,,,,,,,-8.72453,1.23091,-2.02539,50,4.94368,8.18962,-129.39695,-1.89509,-15.0129,23.22363,-30.05596,GEO_BUL,VAN_COM,UGeorgia,D1,SEC,20220506-UGeorgia-1,7dcee7b0-cd8c-11ec-af7f-f7091c691ff4,88.7115,,,6.42767,,,,,,,b7fc739b-cb79-4b2c-8cba-7feb724d6d79,2022-05-06,22:32:59.56,2022-05-06T18:32:59.5696606-04:00,2022-05-06T22:32:59.5696606Z,,v3,,,,"Gonzalez, Fernando",1000064202,Right,GEO_BUL,8b73daf4-6935-4bb7-abfc-c9d836d2f366,54.65577,-130.22987,11.61181,4.99231,-0.81713,-15.02798,-2.32876,8.72806,-7.50645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
3,2022-05-06,18:33:13.31,1,3,"Crisp, Nolan",1000013098,Right,GEO_BUL,"Bradfield Jr., Enrique A.",690961,Left,VAN_COM,Undefined,1,Top,0,0,1,Fastball,Sinker,FoulBall,Undefined,Undefined,Undefined,0,0,,90.27996,-0.052538,-3.034636,1840.138863,274.580331,3:15,4.9198,2.3283,5.83494,-35.0927,0.04732,16.14355,1.94651,0.85028,80.91312,-6.5576,-0.141441,0.426651,,,,,,,,,,,,-9.2493,0.45039,-2.09001,50,4.8952,6.21437,-130.73399,-1.40511,-15.64005,33.45954,-31.41248,GEO_BUL,VAN_COM,UGeorgia,D1,SEC,20220506-UGeorgia-1,85ffc490-cd8c-11ec-af7f-f7091c691ff4,88.34497,,,9.36685,,,,,,,b7fc739b-cb79-4b2c-8cba-7feb724d6d79,2022-05-06,22:33:13.31,2022-05-06T18:33:13.3165022-04:00,2022-05-06T22:33:13.3165022Z,,v3,,,,"Gonzalez, Fernando",1000064202,Right,GEO_BUL,7ac561a4-7a41-49a6-adc9-011d72501512,54.66288,-131.922,16.72977,4.92529,-0.28979,-15.70624,-2.32052,6.76968,-7.82003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
4,2022-05-06,18:33:37.33,1,4,"Crisp, Nolan",1000013098,Right,GEO_BUL,"Bradfield Jr., Enrique A.",690961,Left,VAN_COM,Undefined,1,Top,0,0,2,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,91.11686,0.493426,-2.828547,1921.140061,239.769262,2:00,5.02078,2.21044,6.00728,-24.3308,9.07123,13.83013,3.45094,0.74021,83.45971,-4.053205,-0.344418,0.415966,,,,,,,,,,,,-7.81044,4.85063,-1.9953,50,5.04627,5.93848,-132.31275,0.3221,-13.90485,27.10313,-23.53849,GEO_BUL,VAN_COM,UGeorgia,D1,SEC,20220506-UGeorgia-1,943ffde0-cd8c-11ec-af7f-f7091c691ff4,90.61424,,,7.65715,,,,,,,b7fc739b-cb79-4b2c-8cba-7feb724d6d79,2022-05-06,22:33:37.33,2022-05-06T18:33:37.3369310-04:00,2022-05-06T22:33:37.3369310Z,,v3,,,,"Gonzalez, Fernando",1000064202,Right,GEO_BUL,8cf1c311-34d4-4997-b733-b5b896c5ed87,54.49227,-133.22977,13.55157,5.0219,1.11851,-11.76925,-2.20419,6.40895,-6.95242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
5,2022-05-06,18:33:55.20,1,5,"Crisp, Nolan",1000013098,Right,GEO_BUL,"Bradfield Jr., Enrique A.",690961,Left,VAN_COM,Undefined,1,Top,0,1,2,Slider,Slider,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,81.36612,-0.936506,-3.145907,1943.700572,63.259994,8:00,4.93931,2.35254,5.60109,-41.95912,0.44043,-1.51488,0.56703,-0.7136,75.55485,-8.565687,-3.41613,0.468654,,,,,,,,,,,,-0.02724,0.75429,-2.08182,50,4.83124,6.55068,-118.13562,-3.34907,-0.03881,20.86659,-31.09978,GEO_BUL,VAN_COM,UGeorgia,D1,SEC,20220506-UGeorgia-1,9eefe480-cd8c-11ec-af7f-f7091c691ff4,80.42705,,,5.81127,,,,,,,b7fc739b-cb79-4b2c-8cba-7feb724d6d79,2022-05-06,22:33:55.20,2022-05-06T18:33:55.2048606-04:00,2022-05-06T22:33:55.2048606Z,,v3,,,,"Gonzalez, Fernando",1000064202,Right,GEO_BUL,bd81f5f2-9e28-4e22-8d59-2081ff58e85b,54.90181,-118.99828,10.43329,4.94312,-2.06333,-15.54989,-2.35268,6.55229,-0.01941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
6,2022-05-06,18:34:32.48,2,1,"Crisp, Nolan",1000013098,Right,GEO_BUL,"Hewett, Calvin",1000092662,Right,VAN_COM,Undefined,1,Top,1,0,0,Fastball,Sinker,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,90.23879,-1.091416,-2.875375,1813.09894,273.223514,3:00,4.80901,2.43625,5.992,-33.92325,0.10772,16.03414,0.9692,1.10543,83.2005,-7.333283,0.009118,0.419864,,,,,,,,,,,,-9.09315,0.59815,-2.21863,50,4.70384,5.93334,-131.10487,-3.69785,-15.89781,26.55289,-31.12828,GEO_BUL,VAN_COM,UGeorgia,D1,SEC,20220506-UGeorgia-1,b52acf80-cd8c-11ec-af7f-f7091c691ff4,89.77296,,,7.03829,,,,,,,b7fc739b-cb79-4b2c-8cba-7feb724d6d79,2022-05-06,22:34:32.48,2022-05-06T18:34:32.4883422-04:00,2022-05-06T22:34:32.4883422Z,,v3,,,,"Gonzalez, Fernando",1000064202,Right,GEO_BUL,494f7605-422a-4ee8-86c3-faabfcfe2a50,54.51131,-132.01539,13.27644,4.81234,-2.63044,-15.56414,-2.43143,6.47849,-7.94891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
7,2022-05-06,18:34:52.03,2,2,"Crisp, Nolan",1000013098,Right,GEO_BUL,"Hewett, Calvin",1000092662,Right,VAN_COM,Undefined,1,Top,1,0,1,Fastball,Changeup,FoulBall,Undefined,Undefined,Undefined,0,0,,89.33789,-0.23076,-3.22732,1791.205649,268.10946,3:00,4.79353,2.3525,5.88802,-33.47144,1.69126,16.63308,1.78962,0.73863,81.5256,-6.413744,-0.244429,0.426788,,,,,,,,,,,,-9.50453,1.23929,-2.1019,50,4.75546,6.61643,-129.63343,-1.70576,-16.1075,28.13249,-30.07378,GEO_BUL,VAN_COM,UGeorgia,D1,SEC,20220506-UGeorgia-1,c0d7b3c0-cd8c-11ec-af7f-f7091c691ff4,88.31647,,,7.81228,,,,,,,b7fc739b-cb79-4b2c-8cba-7feb724d6d79,2022-05-06,22:34:52.03,2022-05-06T18:34:52.0398814-04:00,2022-05-06T22:34:52.0398814Z,,v3,,,,"Gonzalez, Fernando",1000064202,Right,GEO_BUL,b2b319cc-cfb5-409a-aba7-47fab208f008,54.61375,-130.63084,14.06624,4.79703,-0.63951,-15.03689,-2.34661,7.18751,-8.05375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
8,2022-05-06,18:35:15.66,2,3,"Crisp, Nolan",1000013098,Right,GEO_BUL,"Hewett, Calvin",1000092662,Right,VAN_COM,Undefined,1,Top,1,0,2,Fastball,Sinker,StrikeCalled,Strikeout,Undefined,Undefined,0,0,,90.83407,-0.139361,-3.426853,1951.133795,240.160313,2:00,5.26906,1.84507,5.8976,-23.27529,10.70146,16.73654,3.19984,0.05449,82.73619,-4.499636,-0.428572,0.419529,,,,,,,,,,,,-9.49949,5.84748,-1.57846,50,5.24451,7.15897,-131.74743,-1.09931,-16.66552,28.47405,-21.91548,GEO_BUL,VAN_COM,UGeorgia,D1,SEC,20220506-UGeorgia-1,cee914e0-cd8c-11ec-af7f-f7091c691ff4,89.84457,,,8.09788,,,,,,,b7fc739b-cb79-4b2c-8cba-7feb724d6d79,2022-05-06,22:35:15.66,2022-05-06T18:35:15.6630000-04:00,2022-05-06T22:35:15.6630000Z,,v3,,,,"Gonzalez, Fernando",1000064202,Right,GEO_BUL,d96ab12e-8006-4f2c-b84c-305d63a2e965,54.60193,-132.7383,14.23703,5.2695,-0.33667,-10.95774,-1.83767,7.73892,-8.33276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.86206,2.828888,1.883136,0.945752,-1.19136,2.98904,-0.03832,-4.03109,5.20039,3.25613,64.74491,6.58374,60.039,-3.90214,79.79059,-7.54857,5.2546,14.07287,-13.3623,3.29304,62.93239,-3.07916,High,High,High,,,High,High,High
9,2022-05-06,18:35:56.75,3,1,"Crisp, Nolan",1000013098,Right,GEO_BUL,"Jones, Spencer",8899930,Left,VAN_COM,Undefined,1,Top,2,0,0,Fastball,Changeup,FoulBall,Undefined,Undefined,Undefined,0,0,,89.58385,0.844944,-3.772368,1705.858699,269.174072,3:00,4.8557,2.34568,5.98051,-33.70604,1.46008,15.92017,2.83184,0.17049,80.94454,-5.414343,-0.916904,0.426809,,,,,,,,,,,,-9.32292,0.85898,-2.05586,50,4.90415,7.87722,-129.79313,0.73176,-15.71625,30.15311,-30.72599,GEO_BUL,VAN_COM,UGeorgia,D1,SEC,20220506-UGeorgia-1,e75e8690-cd8c-11ec-af7f-f7091c691ff4,88.31213,,,8.63931,,,,,,,b7fc739b-cb79-4b2c-8cba-7feb724d6d79,2022-05-06,22:35:56.75,2022-05-06T18:35:56.7584734-04:00,2022-05-06T22:35:56.7584734Z,,v3,,,,"Gonzalez, Fernando",1000064202,Right,GEO_BUL,c18b9b48-423c-4a1b-a6a5-e2e69c8b7446,54.51892,-130.83874,15.07656,4.86031,1.79724,-15.363,-2.33846,8.42221,-7.85813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
10,2022-05-06,18:36:16.32,3,2,"Crisp, Nolan",1000013098,Right,GEO_BUL,"Jones, Spencer",8899930,Left,VAN_COM,Undefined,1,Top,2,0,1,Fastball,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,,90.60145,0.105605,-3.359878,1807.476923,268.402688,3:00,4.71868,2.55461,5.67977,-32.52273,1.40736,16.84808,2.10707,0.82293,83.86734,-5.851059,-0.351463,0.419241,,,,,,,,,,,,-9.38713,0.97591,-2.28203,50,4.70692,6.99666,-131.6189,-0.97332,-16.68469,24.47268,-30.43945,GEO_BUL,VAN_COM,UGeorgia,D1,SEC,20220506-UGeorgia-1,f30b6ad0-cd8c-11ec-af7f-f7091c691ff4,89.90632,,,6.73411,,,,,,,b7fc739b-cb79-4b2c-8cba-7feb724d6d79,2022-05-06,22:36:16.32,2022-05-06T18:36:16.3259870-04:00,2022-05-06T22:36:16.3259870Z,,v3,,,,"Gonzalez, Fernando",1000064202,Right,GEO_BUL,b7e14d0e-c526-4998-99d8-cf62acb0b6bc,54.82332,-132.51269,12.23634,4.72217,0.1384,-15.21972,-2.54869,7.60602,-8.34235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
