PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2022-02-20,13:02:57.69,1,1,"Ross, Dylan",1000050291,Right,GEO_BUL,"Feil, Will",1000080327,Left,ALB_GRE,Undefined,1,Top,0,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,92.79053,-1.537971,1.042182,2127.929595,187.618613,12:15,6.35099,0.56422,6.87927,-16.11273,15.1604,1.89453,3.6062,1.67191,84.74571,-4.648923,1.38859,0.402492,,,,,,,,,,,,-0.69803,8.76898,-0.6307,50,6.24717,-2.52969,-134.90182,-4.01436,-1.28401,29.83575,-16.04356,GEO_BUL,ALB_GRE,UGeorgia,D1,SEC,20220220-UGeorgia-1,573f9130-9277-11ec-925c-ed76cde72bc3,93.64769,,,8.04483,,,,,,,eb4e24d3-74bc-49e9-af28-e729d4985657,2022-02-20,18:02:57.69,2022-02-20T13:02:57.6964476-05:00,2022-02-20T18:02:57.6964476Z,,v3,,albany,,"Gonzalez, Fernando",1000064202,Right,GEO_BUL,e128f83d-3e1a-4e77-a2c3-8f381368cbdd,53.61759,-135.69955,14.91788,6.34876,-3.5854,-8.02178,-0.56352,-2.49536,-0.642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
2,2022-02-20,13:03:09.60,1,2,"Ross, Dylan",1000050291,Right,GEO_BUL,"Feil, Will",1000080327,Left,ALB_GRE,Undefined,1,Top,0,1,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,94.3322,-0.965081,0.208328,2194.117377,185.870751,12:15,6.31152,0.6208,6.9132,-14.32304,16.02485,1.54386,4.23897,0.93917,85.64507,-3.760906,0.490859,0.396493,,,,,,,,,,,,-0.7476,9.07721,-0.63424,50,6.24518,-0.56141,-137.14111,-2.63495,-1.41356,32.36267,-15.0109,GEO_BUL,ALB_GRE,UGeorgia,D1,SEC,20220220-UGeorgia-1,5e5cdb30-9277-11ec-925c-ed76cde72bc3,95.06456,,,8.68713,,,,,,,eb4e24d3-74bc-49e9-af28-e729d4985657,2022-02-20,18:03:09.60,2022-02-20T13:03:09.6005500-05:00,2022-02-20T18:03:09.6005500Z,,v3,,albany,,"Gonzalez, Fernando",1000064202,Right,GEO_BUL,4ea09814-a09d-4bb9-954c-7643da2f986d,53.58305,-137.98405,16.18134,6.30872,-2.24397,-7.50545,-0.62009,-0.5246,-0.70678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
3,2022-02-20,13:03:23.19,1,3,"Ross, Dylan",1000050291,Right,GEO_BUL,"Feil, Will",1000080327,Left,ALB_GRE,Undefined,1,Top,0,2,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,95.19452,-2.460056,0.171456,2164.652821,173.098055,11:45,6.27658,0.579,6.84765,-15.24284,14.4465,-1.63658,2.76182,0.59895,87.219,-5.392098,-0.127777,0.392167,,,,,,,,,,,,0.90882,8.61886,-0.58949,50,6.11326,-0.34827,-138.39037,-6.33419,1.76404,30.63176,-15.44468,GEO_BUL,ALB_GRE,UGeorgia,D1,SEC,20220220-UGeorgia-1,66654880-9277-11ec-925c-ed76cde72bc3,96.11312,,,7.97552,,,,,,,eb4e24d3-74bc-49e9-af28-e729d4985657,2022-02-20,18:03:23.19,2022-02-20T13:03:23.1935868-05:00,2022-02-20T18:03:23.1935868Z,,v3,,albany,,"Gonzalez, Fernando",1000064202,Right,GEO_BUL,31ccd111-70fc-46f0-a9ba-6a11290b839c,53.65067,-139.19608,15.31588,6.27453,-5.92795,-7.72234,-0.57972,-0.39467,0.88202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
4,2022-02-20,13:03:35.72,1,4,"Ross, Dylan",1000050291,Right,GEO_BUL,"Feil, Will",1000080327,Left,ALB_GRE,Undefined,1,Top,0,2,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,93.43732,-3.860867,1.020445,2114.055199,187.225223,12:15,6.2219,0.58444,7.04973,-14.9441,16.02713,1.89575,1.46389,1.66938,84.90396,-6.760146,1.368328,0.400544,,,,,,,,,,,,-0.69197,10.0593,-0.64645,50,5.98299,-2.4878,-135.55614,-9.48331,-1.27472,32.38152,-13.64267,GEO_BUL,ALB_GRE,UGeorgia,D1,SEC,20220220-UGeorgia-1,6dde4710-9277-11ec-925c-ed76cde72bc3,94.10302,,,8.53336,,,,,,,eb4e24d3-74bc-49e9-af28-e729d4985657,2022-02-20,18:03:35.72,2022-02-20T13:03:35.7258108-05:00,2022-02-20T18:03:35.7258108Z,,v3,,albany,,"Gonzalez, Fernando",1000064202,Right,GEO_BUL,346193fb-47c5-45c3-9de4-9f74b3cd24d4,53.44737,-136.37716,16.19076,6.21905,-9.13741,-6.82134,-0.58379,-2.45548,-0.63736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
5,2022-02-20,13:03:49.30,1,5,"Ross, Dylan",1000050291,Right,GEO_BUL,"Feil, Will",1000080327,Left,ALB_GRE,Undefined,1,Top,0,3,1,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,93.34429,-3.08579,-1.103918,2193.105818,179.682825,12:00,6.25684,0.3848,6.89631,-16.26462,14.70666,-0.07583,2.08715,-0.62728,85.31381,-6.212184,-1.117796,0.400545,,,,,,,,,,,,-0.27657,9.00567,-0.31519,50,6.05588,2.61545,-135.57744,-7.71626,-0.51319,30.49247,-15.4634,GEO_BUL,ALB_GRE,UGeorgia,D1,SEC,20220220-UGeorgia-1,75fea930-9277-11ec-925c-ed76cde72bc3,94.10295,,,8.03047,,,,,,,eb4e24d3-74bc-49e9-af28-e729d4985657,2022-02-20,18:03:49.30,2022-02-20T13:03:49.3067644-05:00,2022-02-20T18:03:49.3067644Z,,v3,,albany,,"Gonzalez, Fernando",1000064202,Right,GEO_BUL,f7acbcb8-14f2-470d-a444-5a3d4b51b9cd,53.60193,-136.38514,15.24624,6.25485,-7.30666,-7.7317,-0.38465,2.62904,-0.25659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
6,2022-02-20,13:04:03.21,1,6,"Ross, Dylan",1000050291,Right,GEO_BUL,"Feil, Will",1000080327,Left,ALB_GRE,Undefined,1,Top,0,3,2,Fastball,Four-Seam,BallCalled,Walk,Undefined,Undefined,0,0,,92.9766,-4.416205,-0.220164,2167.031339,175.260541,11:45,6.21714,0.46008,7.08337,-16.6804,14.37048,-1.10776,0.81051,0.16792,85.16969,-7.61311,-0.423717,0.401059,,,,,,,,,,,,0.5326,9.29296,-0.44663,50,5.94698,0.55863,-134.94289,-10.82694,0.97885,30.26908,-15.09522,GEO_BUL,ALB_GRE,UGeorgia,D1,SEC,20220220-UGeorgia-1,7e43d160-9277-11ec-925c-ed76cde72bc3,93.98224,,,7.8069,,,,,,,eb4e24d3-74bc-49e9-af28-e729d4985657,2022-02-20,18:04:03.21,2022-02-20T13:04:03.2118140-05:00,2022-02-20T18:04:03.2118140Z,,v3,,albany,,"Gonzalez, Fernando",1000064202,Right,GEO_BUL,3b8d14f1-a801-4834-97e8-c30d2742d7fb,53.41679,-135.70715,15.13454,6.21553,-10.4458,-7.54761,-0.46042,0.53391,0.48943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
7,2022-02-20,13:04:37.55,2,1,"Ross, Dylan",1000050291,Right,GEO_BUL,"Malm, Brad",1000080323,Right,ALB_GRE,Undefined,1,Top,0,0,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,94.69192,-2.913515,-0.399608,2249.239086,187.4927,12:15,6.37533,0.36177,6.90115,-8.88394,21.2895,2.66603,2.97876,0.21993,86.0487,-4.707201,0.088059,0.395352,,,,,,,,,,,,-1.52465,12.44753,-0.33732,50,6.18755,0.85252,-137.53724,-7.1175,-2.9009,32.4082,-8.49027,GEO_BUL,ALB_GRE,UGeorgia,D1,SEC,20220220-UGeorgia-1,92bbfdc0-9277-11ec-925c-ed76cde72bc3,95.33896,,,8.64323,,,,,,,eb4e24d3-74bc-49e9-af28-e729d4985657,2022-02-20,18:04:37.55,2022-02-20T13:04:37.5524220-05:00,2022-02-20T18:04:37.5524220Z,,v3,,albany,,"Gonzalez, Fernando",1000064202,Right,GEO_BUL,1b1e734e-42ec-48fa-8c0c-42c43089fd4c,53.59654,-138.3821,16.2041,6.37022,-6.89616,-4.24513,-0.36053,0.92814,-1.45045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
8,2022-02-20,13:04:55.62,2,2,"Ross, Dylan",1000050291,Right,GEO_BUL,"Malm, Brad",1000080323,Right,ALB_GRE,Undefined,1,Top,0,0,1,Curveball,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,81.13303,1.192641,0.338335,2332.672451,31.562829,7:00,6.20121,0.44124,6.15758,-54.90798,-13.00024,-8.75898,2.72756,0.02391,74.82014,-8.889285,-1.245873,0.465928,,,,,,,,,,,,4.60882,-6.61335,-0.46268,50,6.26428,-0.36973,-118.03868,0.65841,6.49764,22.62305,-41.49773,GEO_BUL,ALB_GRE,UGeorgia,D1,SEC,20220220-UGeorgia-1,9d87a9c0-9277-11ec-925c-ed76cde72bc3,80.89761,,,6.3129,,,,,,,eb4e24d3-74bc-49e9-af28-e729d4985657,2022-02-20,18:04:55.62,2022-02-20T13:04:55.6257660-05:00,2022-02-20T18:04:55.6257660Z,,v3,,albany,,"Gonzalez, Fernando",1000064202,Right,GEO_BUL,35aba4f7-0f2b-4168-9926-d970fac21b29,54.34648,-118.8688,11.31152,6.21219,2.1811,-20.74887,-0.44473,-0.60815,3.24882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
9,2022-02-20,13:05:15.62,2,3,"Ross, Dylan",1000050291,Right,GEO_BUL,"Malm, Brad",1000080323,Right,ALB_GRE,Undefined,1,Top,0,0,2,Fastball,Four-Seam,InPlay,Undefined,Popup,Out,1,0,,93.73968,-2.562173,0.04564,2230.439033,191.832121,12:30,6.39683,0.2079,6.7936,-12.95682,18.06076,3.55792,2.97688,0.54605,84.94402,-5.103082,0.69531,0.400844,88.94732,66.522261,-31.095511,,,,,,,,,-1.88205,10.71075,-0.21208,50,6.22543,-0.24571,-136.16621,-6.38375,-3.49212,33.16764,-12.3002,GEO_BUL,ALB_GRE,UGeorgia,D1,SEC,20220220-UGeorgia-1,a97121d0-9277-11ec-925c-ed76cde72bc3,94.03268,131.63106,,8.79566,,,,2.75613,3.48792,-0.57012,eb4e24d3-74bc-49e9-af28-e729d4985657,2022-02-20,18:05:15.62,2022-02-20T13:05:15.6254588-05:00,2022-02-20T18:05:15.6254588Z,,v3,,albany,,"Gonzalez, Fernando",1000064202,Right,GEO_BUL,9b67eccf-05e1-4703-b694-fb21b435a30b,53.70593,-137.06594,16.58382,6.39407,-6.05009,-6.1501,-0.2067,-0.15098,-1.74606,,2.75613,44.50462,-18.12295,4.1392,-0.86616,0.16502,-0.03736,0.00811,-0.00105,3.48792,119.65608,-27.18317,3.21033,-0.52551,0.06402,-0.00748,0.00164,-0.00027,-0.57012,-26.84212,10.73895,-4.7782,1.52139,-0.41477,0.10043,-0.01851,0.00179,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,
10,2022-02-20,13:05:54.98,3,1,"Ross, Dylan",1000050291,Right,GEO_BUL,"Daly, John",1000080317,Right,ALB_GRE,Undefined,1,Top,1,0,0,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,84.55786,-1.535062,-1.956513,2448.139937,30.00717,7:00,6.24502,0.53164,6.19178,-46.02172,-7.18646,-4.86244,0.99144,-1.68064,77.80497,-9.973214,-2.83651,0.448523,,,,,,,,,,,,1.94599,-2.92303,-0.3818,50,6.10626,4.37978,-122.82549,-4.81307,2.9518,25.9299,-36.60786,GEO_BUL,ALB_GRE,UGeorgia,D1,SEC,20220220-UGeorgia-1,c0f332d0-9277-11ec-925c-ed76cde72bc3,84.03684,,,6.75288,,,,,,,eb4e24d3-74bc-49e9-af28-e729d4985657,2022-02-20,18:05:54.98,2022-02-20T13:05:54.9827964-05:00,2022-02-20T18:05:54.9827964Z,,v3,,albany,,"Gonzalez, Fernando",1000064202,Right,GEO_BUL,8ba7b0ed-8bab-426e-a7ee-c9139b03b727,54.31021,-123.73207,12.96495,6.25217,-3.53315,-18.30393,-0.53313,4.27658,1.4759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
