PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2022-02-26,14:02:04.64,1,1,"Sullivan, Liam",1000096938,Left,GEO_BUL,"Wargo, Tate",1000080217,Right,AKR_ZIP,Undefined,1,Top,0,0,0,Other,Four-Seam,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,89.42925,-3.765931,4.947234,2302.919394,138.525019,10:30,7.00037,-1.31509,5.31664,-17.23816,19.19761,-15.78769,2.01104,2.02403,80.85399,-7.023041,2.157995,0.434446,,,,,,,,,,,,9.34548,11.12178,0.87736,50,6.64543,-10.42189,-128.91401,-9.05751,15.57795,29.16759,-13.63513,GEO_BUL,AKR_ZIP,UGeorgia,D1,SEC,20220226-UGeorgia-1,96986280-9736-11ec-b84c-eddf389afba1,86.75983,,,8.57526,,,,,,,ab74d9cb-f897-48dd-8e4c-654600e6d65b,2022-02-26,19:02:04.64,2022-02-26T14:02:04.6400000-05:00,2022-02-26T19:02:04.6400000Z,,v3,,akron,,"Collins, Corey",690970,Right,GEO_BUL,7139f20f-ec55-4540-850d-cbd02d223606,55.18024,-130.08079,14.58379,6.99685,-8.51207,-6.81757,1.30673,-11.04505,7.78897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.76211,2.137875,0.964096,1.173779,-2.17638,1.55976,-2.15357,-0.05516,6.54521,0.53607,127.28576,4.102,0.40059,0.18413,121.38173,-11.10589,6.55691,10.83286,-11.00606,0.43754,-3.91198,3.28506,High,High,High,,,High,High,High
2,2022-02-26,14:02:38.54,1,2,"Sullivan, Liam",1000096938,Left,GEO_BUL,"Wargo, Tate",1000080217,Right,AKR_ZIP,Undefined,1,Top,0,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,91.5583,-5.103636,3.003289,2254.833483,146.382571,11:00,6.90559,-0.82475,5.60125,-14.47387,19.85871,-12.37324,0.9156,0.95051,82.99291,-7.859502,0.797741,0.42172,,,,,,,,,,,,7.18516,11.98619,0.57558,50,6.45778,-6.37496,-132.14602,-12.24166,12.58024,30.74769,-11.18788,GEO_BUL,AKR_ZIP,UGeorgia,D1,SEC,20220226-UGeorgia-1,aac9e8f0-9736-11ec-b84c-eddf389afba1,89.37778,,,8.56539,,,,,,,ab74d9cb-f897-48dd-8e4c-654600e6d65b,2022-02-26,19:02:38.54,2022-02-26T14:02:38.5484146-05:00,2022-02-26T19:02:38.5484146Z,,v3,,akron,,"Collins, Corey",690970,Right,GEO_BUL,9fe25645-c638-4590-b66a-c1c8324f5e7a,54.89721,-133.28063,15.37385,6.90189,-11.82882,-5.59394,0.81939,-6.83918,6.29012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
3,2022-02-26,14:02:51.65,1,3,"Sullivan, Liam",1000096938,Left,GEO_BUL,"Wargo, Tate",1000080217,Right,AKR_ZIP,Undefined,1,Top,0,1,0,Fastball,Four-Seam,FoulBall,Undefined,Undefined,Undefined,0,0,,92.46612,-3.221356,2.732457,2304.294953,144.343219,10:45,6.72871,-0.93314,5.46285,-14.03292,19.60678,-13.20961,2.53754,0.52555,83.72938,-5.904988,0.38347,0.417443,60.93617,42.090947,105.14536,4696.168403,,,,,,,,7.48217,11.20087,0.70173,50,6.43533,-5.77152,-133.78722,-7.96075,13.43905,31.29011,-12.05566,GEO_BUL,AKR_ZIP,UGeorgia,D1,SEC,20220226-UGeorgia-1,b29a7d60-9736-11ec-b84c-eddf389afba1,90.29357,43.93149,,8.73675,,,,0.80584,2.52177,-0.39857,ab74d9cb-f897-48dd-8e4c-654600e6d65b,2022-02-26,19:02:51.65,2022-02-26T14:02:51.6504946-05:00,2022-02-26T19:02:51.6504946Z,,v3,,akron,,"Collins, Corey",690970,Right,GEO_BUL,ba7e3fc5-837e-4634-b3da-03a6da7d31e1,55.03567,-134.95982,15.64505,6.7252,-7.50896,-6.02783,0.92745,-6.27515,6.71952,,0.80584,-17.32754,-5.30408,1.75886,-0.63263,0.49281,-0.45988,0.24913,-0.05402,2.52177,59.9075,-22.26562,2.0338,-0.3956,0.06657,-0.0128,0.00264,-0.00016,-0.39857,64.01845,-7.61974,1.3976,-0.28686,0.11911,-0.10003,0.05254,-0.01123,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,Low,,,
4,2022-02-26,14:03:10.23,1,4,"Sullivan, Liam",1000096938,Left,GEO_BUL,"Wargo, Tate",1000080217,Right,AKR_ZIP,Undefined,1,Top,0,1,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,92.41859,-2.272374,3.301045,2180.436091,148.000487,11:00,6.80749,-0.95888,5.73394,-12.99028,19.81359,-11.75642,3.60417,1.13894,84.86008,-4.7568,1.202124,0.412225,,,,,,,,,,,,6.80288,10.95532,0.69072,50,6.60972,-7.20068,-134.01779,-5.6942,12.46297,26.98043,-12.10381,GEO_BUL,AKR_ZIP,UGeorgia,D1,SEC,20220226-UGeorgia-1,bd9eeca0-9736-11ec-b84c-eddf389afba1,91.43663,,,7.55851,,,,,,,ab74d9cb-f897-48dd-8e4c-654600e6d65b,2022-02-26,19:03:10.23,2022-02-26T14:03:10.2326130-05:00,2022-02-26T19:03:10.2326130Z,,v3,,akron,,"Collins, Corey",690970,Right,GEO_BUL,208b185a-7dc6-487e-9296-d0d97e4e24a1,54.7657,-134.97381,13.49021,6.80389,-5.26532,-6.05191,0.95369,-7.64229,6.23149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
5,2022-02-26,14:03:27.26,1,5,"Sullivan, Liam",1000096938,Left,GEO_BUL,"Wargo, Tate",1000080217,Right,AKR_ZIP,Undefined,1,Top,0,2,1,Fastball,Four-Seam,InPlay,Undefined,GroundBall,Out,1,0,,91.58801,-3.644013,3.161767,2191.955044,148.772643,11:00,6.67695,-0.94814,5.49934,-13.61249,20.26194,-11.62969,2.12433,1.04309,83.95493,-6.229485,1.093866,0.418897,71.15034,5.481583,-29.412377,1155.469638,,,,80.27807,,-31.360906,0.814182,6.73559,11.5415,0.67968,50,6.34867,-6.80295,-132.60091,-8.86928,12.03859,27.33449,-11.54589,GEO_BUL,AKR_ZIP,UGeorgia,D1,SEC,20220226-UGeorgia-1,c7d42500-9736-11ec-b84c-eddf389afba1,89.98022,3.74735,,7.63308,,,,1.35654,2.19501,-1.07737,ab74d9cb-f897-48dd-8e4c-654600e6d65b,2022-02-26,19:03:27.26,2022-02-26T14:03:27.2658802-05:00,2022-02-26T19:03:27.2658802Z,GroundBall,v3,,akron,,"Collins, Corey",690970,Right,GEO_BUL,03eeee44-961c-49b7-95c4-49e92fe1d68e,55.00122,-133.62789,13.66724,6.67375,-8.43549,-5.77294,0.94377,-7.25525,6.01929,,1.35654,90.48758,-10.82214,1.5191,-0.32072,0.0466,-0.0067,0.00119,-0.00014,2.19501,9.96846,-16.30292,1.01509,-0.14341,0.03426,-0.00441,0.00055,-0.0001,-1.07737,-51.01289,1.11052,0.24181,-0.097,0.02714,-0.00589,0.00115,-0.00016,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
6,2022-02-26,14:03:56.53,2,1,"Sullivan, Liam",1000096938,Left,GEO_BUL,"Benson, Cameron",10067151,Left,AKR_ZIP,Undefined,1,Top,1,0,0,Slider,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,75.18367,-0.554141,1.826654,2482.584203,315.136441,4:30,6.60735,-1.27989,5.12776,-59.50456,-8.70977,10.1689,1.12644,1.28851,69.89048,-11.218553,3.631434,0.512957,,,,,,,,,,,,-4.55398,-3.68732,1.1002,50,6.50907,-3.87593,-109.16151,-3.11261,-5.49709,19.14707,-36.625,GEO_BUL,AKR_ZIP,UGeorgia,D1,SEC,20220226-UGeorgia-1,d946d990-9736-11ec-b84c-eddf389afba1,73.48067,,,5.29319,,,,,,,ab74d9cb-f897-48dd-8e4c-654600e6d65b,2022-02-26,19:03:56.53,2022-02-26T14:03:56.5398898-05:00,2022-02-26T19:03:56.5398898Z,,v3,,akron,,"Collins, Corey",690970,Right,GEO_BUL,285ab419-07a0-49ac-a156-035953895e95,55.37554,-110.10035,9.57354,6.61766,-1.31677,-18.3125,1.28364,-3.60639,-2.74855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
7,2022-02-26,14:04:12.29,2,2,"Sullivan, Liam",1000096938,Left,GEO_BUL,"Benson, Cameron",10067151,Left,AKR_ZIP,Undefined,1,Top,1,1,0,ChangeUp,Changeup,FoulBall,Undefined,Undefined,Undefined,0,0,,82.8929,-0.962556,2.52679,2002.608711,124.918638,10:15,6.59349,-1.24101,5.82035,-25.70084,15.33312,-19.97556,3.55586,-0.55483,75.40397,-5.788552,-1.052105,0.461045,54.91534,7.915338,-134.611505,3346.633231,,,,67.28764,,-138.913374,0.946405,10.95725,8.52323,1.04618,50,6.49956,-4.51381,-120.25533,-2.79493,15.94101,24.73915,-19.77411,GEO_BUL,AKR_ZIP,UGeorgia,D1,SEC,20220226-UGeorgia-1,e2b9ac50-9736-11ec-b84c-eddf389afba1,81.75441,5.30764,,7.48892,,,,0.58419,3.42206,0.63369,ab74d9cb-f897-48dd-8e4c-654600e6d65b,2022-02-26,19:04:12.29,2022-02-26T14:04:12.2912626-05:00,2022-02-26T19:04:12.2912626Z,GroundBall,v3,,akron,,"Collins, Corey",690970,Right,GEO_BUL,4121aac4-2e38-4a85-80b8-53067a9d803c,54.67943,-121.21416,12.36957,6.59304,-2.02852,-9.88705,1.2331,-5.13165,7.97051,87.781356,0.58419,-56.02567,1.57002,0.51333,-0.19705,0.06162,-0.01163,0.00199,-0.0002,3.42206,11.09146,-16.76432,1.46601,-0.22927,0.05706,-0.0085,0.00068,-4E-05,0.63369,-56.79063,11.00227,-1.41999,0.33602,-0.03911,0.00177,-0.00027,6E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
8,2022-02-26,14:04:30.79,2,3,"Sullivan, Liam",1000096938,Left,GEO_BUL,"Benson, Cameron",10067151,Left,AKR_ZIP,Undefined,1,Top,1,1,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,92.38112,-5.760897,4.436543,2200.927434,143.524513,10:45,6.79153,-1.04616,5.70394,-14.50387,19.47875,-13.42788,0.18063,1.97702,83.19808,-8.535049,2.044485,0.419565,,,,,,,,,,,,8.26811,12.15733,0.68199,50,6.29679,-9.70605,-132.9104,-13.86377,14.54682,32.85366,-10.78458,GEO_BUL,AKR_ZIP,UGeorgia,D1,SEC,20220226-UGeorgia-1,edb3e260-9736-11ec-b84c-eddf389afba1,89.83684,,,9.18303,,,,,,,ab74d9cb-f897-48dd-8e4c-654600e6d65b,2022-02-26,19:04:30.79,2022-02-26T14:04:30.7991410-05:00,2022-02-26T19:04:30.7991410Z,,v3,,akron,,"Collins, Corey",690970,Right,GEO_BUL,a53f8ba4-741f-4765-95b3-6cbdd9d6b4a1,54.79388,-134.09015,16.42683,6.78767,-13.4765,-5.39229,1.0399,-10.22842,7.27341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
9,2022-02-26,14:04:46.07,2,4,"Sullivan, Liam",1000096938,Left,GEO_BUL,"Benson, Cameron",10067151,Left,AKR_ZIP,Undefined,1,Top,1,2,1,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,92.24735,-3.566581,3.174432,2244.769121,140.329635,10:45,6.81027,-0.8689,5.45931,-17.01143,16.87241,-12.9865,2.0447,1.02336,83.54672,-6.774039,0.86589,0.418955,,,,,,,,,,,,7.46721,9.92386,0.59794,50,6.48383,-6.7841,-133.33884,-8.87803,13.31686,31.1918,-14.47609,GEO_BUL,AKR_ZIP,UGeorgia,D1,SEC,20220226-UGeorgia-1,f6d0ccf0-9736-11ec-b84c-eddf389afba1,89.96772,,,8.70063,,,,,,,ab74d9cb-f897-48dd-8e4c-654600e6d65b,2022-02-26,19:04:46.07,2022-02-26T14:04:46.0703602-05:00,2022-02-26T19:04:46.0703602Z,,v3,,akron,,"Collins, Corey",690970,Right,GEO_BUL,febf473e-bf5d-4e3c-88a5-01259f6da0c1,55.03798,-134.51221,15.5959,6.80756,-8.33347,-7.23805,0.86256,-7.28505,6.65843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
10,2022-02-26,14:04:59.61,2,5,"Sullivan, Liam",1000096938,Left,GEO_BUL,"Benson, Cameron",10067151,Left,AKR_ZIP,Undefined,1,Top,1,2,2,Slider,Curveball,FoulBall,Undefined,Undefined,Undefined,0,0,,73.89948,3.224918,-2.99793,2446.766287,334.728685,5:15,6.64808,-1.13577,5.02412,-71.39169,-17.6969,9.23489,3.74934,-3.19776,67.16599,-9.638622,-1.367509,0.527397,,,,,,,,,,,,-5.4604,-9.01205,1.41535,50,6.90038,5.22586,-106.91699,3.49734,-6.23631,20.72713,-42.46671,GEO_BUL,AKR_ZIP,UGeorgia,D1,SEC,20220226-UGeorgia-1,feef0c30-9736-11ec-b84c-eddf389afba1,71.46884,,,6.73349,,,,,,,ab74d9cb-f897-48dd-8e4c-654600e6d65b,2022-02-26,19:04:59.61,2022-02-26T14:04:59.6104562-05:00,2022-02-26T19:04:59.6104562Z,,v3,,akron,,"Collins, Corey",690970,Right,GEO_BUL,d57f8b11-b3ef-4907-bacb-b9a045e53cbf,55.47965,-107.97406,10.36357,6.66679,5.66311,-21.23335,1.14073,5.54391,-3.11815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
