PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2022-04-02,14:01:22.00,1,1,"Crisp, Nolan",1000013098,Right,GEO_BUL,"Halter, Colby",690985,Left,FLA_GAT,Undefined,1,Top,0,0,0,Other,Sinker,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,91.5023,-0.236533,-3.303641,1922.989137,259.458326,2:45,5.12246,2.18172,5.99393,-28.90285,4.56961,18.54784,2.49433,0.66242,83.17454,-5.613751,0.027982,0.416404,,,,,,,,,,,,-10.47016,2.76197,-1.93115,50,5.08802,6.85582,-132.7278,-1.56535,-18.56093,30.06245,-27.27779,GEO_BUL,FLA_GAT,UGeorgia,D1,SEC,20220402-UGeorgia-1,e8d109b0-b2ae-11ec-85f3-911a396e0907,90.51885,,,8.32776,,,,,,,baec65c8-424f-4b3f-80a9-aeda8de30f77,2022-04-02,18:01:22.00,2022-04-02T14:01:22.0000000-04:00,2022-04-02T18:01:22.0000000Z,,v3,,,,"Gonzalez, Fernando",1000064202,Right,GEO_BUL,4a953682-433e-424f-9d1e-b84d8f7d316b,54.50613,-133.74453,15.03122,5.12536,-0.6428,-13.6389,-2.17363,7.48356,-9.28047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.71661,2.123809,0.848589,1.27522,-0.6808,2.28381,-0.66586,-0.71751,5.89843,0.4732,127.2784,-0.68828,0.16811,-0.56422,113.34795,-10.38892,5.89615,8.1305,-10.42714,0.40799,-4.36575,3.32529,High,High,High,,,High,High,High
2,2022-04-02,14:02:01.46,1,2,"Crisp, Nolan",1000013098,Right,GEO_BUL,"Halter, Colby",690985,Left,FLA_GAT,Undefined,1,Top,0,0,0,Fastball,Changeup,StrikeCalled,Undefined,Undefined,Undefined,0,0,,89.90767,0.273208,-4.36824,1795.418414,253.907954,2:30,5.11686,2.35424,6.16322,-28.16336,6.38319,18.07682,3.02303,-0.18242,81.54331,-4.997064,-1.118516,0.423033,,,,,,,,,,,,-10.55756,3.58547,-2.03094,50,5.12345,9.18398,-130.26303,-0.31077,-18.02338,29.01112,-26.05313,GEO_BUL,FLA_GAT,UGeorgia,D1,SEC,20220402-UGeorgia-1,004d9c70-b2af-11ec-85f3-911a396e0907,89.10055,,,8.36436,,,,,,,baec65c8-424f-4b3f-80a9-aeda8de30f77,2022-04-02,18:02:01.46,2022-04-02T14:02:01.4685144-04:00,2022-04-02T18:02:01.4685144Z,,v3,,,,"Gonzalez, Fernando",1000064202,Right,GEO_BUL,1fb92c8c-ef72-42d8-9dc4-9a2ff121fb1b,54.33584,-131.22512,14.50556,5.11943,0.55322,-13.02657,-2.34542,9.78168,-9.01169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
3,2022-04-02,14:02:15.32,1,3,"Crisp, Nolan",1000013098,Right,GEO_BUL,"Halter, Colby",690985,Left,FLA_GAT,Undefined,1,Top,0,0,1,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,81.9487,-0.348104,-1.074994,2008.263292,68.275064,8:15,5.16726,2.22008,5.78179,-41.76801,0.14047,-3.03768,1.36264,0.96662,75.07832,-8.019659,-1.619903,0.465932,,,,,,,,,,,,1.23189,0.60252,-2.12958,50,5.11355,2.35334,-119.00245,-2.12519,1.75819,23.84631,-31.31413,GEO_BUL,FLA_GAT,UGeorgia,D1,SEC,20220402-UGeorgia-1,08a75e10-b2af-11ec-85f3-911a396e0907,80.89689,,,6.87037,,,,,,,baec65c8-424f-4b3f-80a9-aeda8de30f77,2022-04-02,18:02:15.32,2022-04-02T14:02:15.3298392-04:00,2022-04-02T18:02:15.3298392Z,,v3,,,,"Gonzalez, Fernando",1000064202,Right,GEO_BUL,b19defd0-aeaf-4259-8f7a-2887c1465906,54.71774,-119.94409,11.92315,5.17306,-0.88866,-15.65707,-2.22113,2.28391,0.87909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
4,2022-04-02,14:02:29.46,1,4,"Crisp, Nolan",1000013098,Right,GEO_BUL,"Halter, Colby",690985,Left,FLA_GAT,Undefined,1,Top,0,1,1,Fastball,Sinker,InPlay,Undefined,LineDrive,Single,0,0,,90.8288,-0.941768,-3.506546,1864.997752,260.301772,2:45,5.11034,2.31645,5.86866,-29.89057,4.39666,18.75958,1.74292,0.61843,82.34936,-6.487331,-0.144341,0.421442,91.6239,10.430168,1.680026,1617.820766,109.99263,12.28459,1.21442,197.27882,,0.303498,1.883159,-10.68508,2.88232,-2.04322,50,5.01665,7.25399,-131.63954,-3.23003,-18.5541,30.6639,-27.16902,GEO_BUL,FLA_GAT,UGeorgia,D1,SEC,20220402-UGeorgia-1,111013d0-b2af-11ec-85f3-911a396e0907,89.43687,12.30998,,8.47944,,,,1.20924,1.744,-0.61995,baec65c8-424f-4b3f-80a9-aeda8de30f77,2022-04-02,18:02:29.46,2022-04-02T14:02:29.4690776-04:00,2022-04-02T18:02:29.4690776Z,LineDrive,v3,,,,"Gonzalez, Fernando",1000064202,Right,GEO_BUL,f023d10d-f5d4-4aaf-b60f-dc4bc457fc61,54.6316,-132.71403,15.33195,5.11315,-2.278,-13.58451,-2.3088,7.90415,-9.27705,157.217275,1.20924,132.1042,-20.11459,3.89893,-0.81365,0.16355,-0.03117,0.00471,-0.00037,1.744,24.32802,-14.60945,0.77904,-0.1064,0.01933,-0.00195,0.00025,-3E-05,-0.61995,3.87466,-2.76706,0.98149,-0.27885,0.06817,-0.01438,0.00224,-0.00018,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
5,2022-04-02,14:03:06.09,2,1,"Crisp, Nolan",1000013098,Right,GEO_BUL,"Fabian, Jud",1000013185,Right,FLA_GAT,Undefined,1,Top,0,0,0,Fastball,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,,90.63242,0.033498,-4.980293,1731.456393,265.304386,2:45,5.11991,2.31957,6.11426,-31.34025,2.84547,20.21655,2.53931,-0.61223,82.0609,-5.799668,-1.352104,0.420817,,,,,,,,,,,,-11.8665,1.83602,-1.9467,50,5.10641,10.56448,-131.18778,-1.00925,-20.4957,30.06102,-29.00285,GEO_BUL,FLA_GAT,UGeorgia,D1,SEC,20220402-UGeorgia-1,26d1b020-b2af-11ec-85f3-911a396e0907,89.56958,,,8.57152,,,,,,,baec65c8-424f-4b3f-80a9-aeda8de30f77,2022-04-02,18:03:06.09,2022-04-02T14:03:06.0902872-04:00,2022-04-02T18:03:06.0902872Z,,v3,,,,"Gonzalez, Fernando",1000064202,Right,GEO_BUL,02980cdd-62ac-4be2-b578-9b8b340b5e1f,54.38557,-132.18889,15.03051,5.12394,-0.04338,-14.50143,-2.30989,11.24704,-10.24785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
6,2022-04-02,14:03:27.22,2,2,"Crisp, Nolan",1000013098,Right,GEO_BUL,"Fabian, Jud",1000013185,Right,FLA_GAT,Undefined,1,Top,0,0,1,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,80.65576,0.226693,-2.902638,2000.138138,86.940239,9:00,5.21296,2.11397,5.75034,-41.96321,1.12083,-3.07532,1.92734,-0.84689,74.37536,-7.461798,-3.452416,0.472421,,,,,,,,,,,,0.78929,0.8928,-1.87084,50,5.20606,6.0548,-117.08949,-0.91645,1.09909,21.47318,-30.93081,GEO_BUL,FLA_GAT,UGeorgia,D1,SEC,20220402-UGeorgia-1,33785db0-b2af-11ec-85f3-911a396e0907,79.78563,,,6.28039,,,,,,,baec65c8-424f-4b3f-80a9-aeda8de30f77,2022-04-02,18:03:27.22,2022-04-02T14:03:27.2226776-04:00,2022-04-02T18:03:27.2226776Z,,v3,,,,"Gonzalez, Fernando",1000064202,Right,GEO_BUL,8e8253da-0032-4ad7-9c01-724201c1ce37,54.75066,-117.9575,10.73659,5.21783,0.33387,-15.4654,-2.11469,6.01037,0.54954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
7,2022-04-02,14:04:02.51,2,3,"Crisp, Nolan",1000013098,Right,GEO_BUL,"Fabian, Jud",1000013185,Right,FLA_GAT,Undefined,1,Top,0,1,1,Slider,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,81.41472,-0.08713,-2.94025,1972.884561,97.046391,9:15,5.20126,2.13682,5.82121,-40.56923,1.56854,-2.59831,1.73938,-0.81575,75.14815,-7.527683,-3.405382,0.467205,,,,,,,,,,,,0.54724,1.19008,-1.89455,50,5.16991,6.17077,-118.21139,-1.50816,0.77734,21.72396,-30.48362,GEO_BUL,FLA_GAT,UGeorgia,D1,SEC,20220402-UGeorgia-1,48868880-b2af-11ec-85f3-911a396e0907,80.67653,,,6.26657,,,,,,,baec65c8-424f-4b3f-80a9-aeda8de30f77,2022-04-02,18:04:02.51,2022-04-02T14:04:02.5171928-04:00,2022-04-02T18:04:02.5171928Z,,v3,,,,"Gonzalez, Fernando",1000064202,Right,GEO_BUL,e7c5892b-3133-4ba1-a3cb-4158513f3d2c,54.68,-119.06833,10.86198,5.20569,-0.30567,-15.24181,-2.13736,6.14011,0.38867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
8,2022-04-02,14:04:27.08,2,4,"Crisp, Nolan",1000013098,Right,GEO_BUL,"Fabian, Jud",1000013185,Right,FLA_GAT,Undefined,1,Top,0,1,2,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,82.30868,-0.51345,-4.119589,2049.425326,92.844687,9:00,5.32082,2.19739,5.7923,-40.47632,1.51587,-1.60228,1.46891,-1.77495,74.9469,-7.951995,-4.405648,0.466397,,,,,,,,,,,,-0.46638,1.40429,-1.85682,50,5.25459,8.64558,-119.14088,-2.42498,-0.663,25.23223,-30.17771,GEO_BUL,FLA_GAT,UGeorgia,D1,SEC,20220402-UGeorgia-1,572a1780-b2af-11ec-85f3-911a396e0907,80.81622,,,7.36177,,,,,,,baec65c8-424f-4b3f-80a9-aeda8de30f77,2022-04-02,18:04:27.08,2022-04-02T14:04:27.0880728-04:00,2022-04-02T18:04:27.0880728Z,,v3,,,,"Gonzalez, Fernando",1000064202,Right,GEO_BUL,903c7f0b-c5cd-4675-b467-32fd2cb8b7cf,54.70543,-120.13328,12.61611,5.32662,-1.23807,-15.08886,-2.19737,8.67165,-0.3315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
9,2022-04-02,14:04:46.66,2,5,"Crisp, Nolan",1000013098,Right,GEO_BUL,"Fabian, Jud",1000013185,Right,FLA_GAT,Undefined,1,Top,0,2,2,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,81.53803,0.205777,-3.890911,2066.7988,144.813154,10:45,5.27043,2.18103,5.65785,-40.61573,3.35697,-1.08543,2.07814,-1.54361,72.49126,-7.322765,-4.0842,0.477269,,,,,,,,,,,,-0.92689,2.22122,-1.85052,50,5.26316,8.05144,-117.70559,-0.93942,-1.25699,29.28186,-29.16185,GEO_BUL,FLA_GAT,UGeorgia,D1,SEC,20220402-UGeorgia-1,62cce9a0-b2af-11ec-85f3-911a396e0907,78.97531,,,9.04677,,,,,,,baec65c8-424f-4b3f-80a9-aeda8de30f77,2022-04-02,18:04:46.66,2022-04-02T14:04:46.6692568-04:00,2022-04-02T18:04:46.6692568Z,,v3,,,,"Gonzalez, Fernando",1000064202,Right,GEO_BUL,7431ef6a-d422-4074-be2c-df95c79931e2,54.83426,-118.90214,14.64093,5.2772,0.25222,-14.58093,-2.18057,8.10281,-0.62849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
10,2022-04-02,14:05:27.82,2,6,"Crisp, Nolan",1000013098,Right,GEO_BUL,"Fabian, Jud",1000013185,Right,FLA_GAT,Undefined,1,Top,0,3,2,Fastball,Changeup,FoulBall,Undefined,Undefined,Undefined,0,0,,88.86155,1.150689,-3.105502,1754.279001,254.887358,2:30,5.17646,2.1357,6.1303,-29.68761,5.77445,16.84241,3.76783,0.66588,80.29895,-4.409736,-0.073987,0.428601,,,,,,,,,,,,-9.45965,3.05311,-1.9056,50,5.2497,6.25055,-128.81181,1.59717,-15.7394,29.18249,-27.09413,GEO_BUL,FLA_GAT,UGeorgia,D1,SEC,20220402-UGeorgia-1,7b4bd130-b2af-11ec-85f3-911a396e0907,87.94294,,,8.5626,,,,,,,baec65c8-424f-4b3f-80a9-aeda8de30f77,2022-04-02,18:05:27.82,2022-04-02T14:05:27.8242776-04:00,2022-04-02T18:05:27.8242776Z,,v3,,,,"Gonzalez, Fernando",1000064202,Right,GEO_BUL,88378a11-9339-41b1-bb07-5d505369ff8a,54.36585,-129.79713,14.59125,5.18033,2.51198,-13.54706,-2.12562,6.78198,-7.8697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
