PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2022-02-19,15:01:52.47,1,1,"Sullivan, Liam",1000096938,Left,GEO_BUL,"Feil, Will",1000080327,Left,ALB_GRE,Undefined,1,Top,0,0,0,Other,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,2,89.09347,-3.146863,3.570183,2246.300864,159.450951,11:15,6.98828,-1.43216,5.32254,-16.41131,20.22292,-7.07524,2.65882,1.33298,80.41732,-6.263592,2.317458,0.435627,,,,,,,,,,,,4.62744,11.46788,1.11381,50,6.69135,-7.69822,-128.67534,-7.58353,7.66452,29.71536,-13.17962,GEO_BUL,ALB_GRE,UGeorgia,D1,SEC,20220219-UGeorgia-1,c97a4510-91be-11ec-9072-eb6efdfaf797,86.52455,,,8.67615,,,,,,,f3e28509-6995-4555-b3d2-5d3ce4ef86e8,2022-02-19,20:01:52.47,2022-02-19T15:01:52.4780000-05:00,2022-02-19T20:01:52.4780000Z,,v3,,albany,,"Collins, Corey",690970,Right,GEO_BUL,9c768f76-0b67-4b2c-909b-52b476f05695,55.17273,-129.86439,14.85768,6.98425,-7.05615,-6.58981,1.42799,-8.00491,3.83226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.16892,2.027839,0.864973,1.162866,-2.09004,2.26592,-1.47239,-0.0951,6.67859,0.49296,127.27741,-0.58678,4.07657,0.06419,124.40505,-13.06039,6.64046,3.23408,-8.09361,0.44345,-0.18428,2.8913,High,High,High,,,High,High,High
2,2022-02-19,15:02:22.82,1,2,"Sullivan, Liam",1000096938,Left,GEO_BUL,"Feil, Will",1000080327,Left,ALB_GRE,Undefined,1,Top,0,1,0,Fastball,Four-Seam,InPlay,Undefined,LineDrive,Out,1,0,,92.26374,-3.325855,2.33918,2355.681693,163.051203,11:30,6.71182,-1.03757,5.49903,-12.89107,20.97005,-6.01331,2.52061,0.65051,83.26283,-5.814779,1.26914,0.418815,100.27118,13.593777,-14.04631,2107.702945,104.64651,21.17617,-33.89803,270.98228,,-22.665906,2.483598,3.77095,11.98233,0.83717,50,6.41236,-5.17354,-133.45689,-8.12281,6.71292,32.19495,-10.84346,GEO_BUL,ALB_GRE,UGeorgia,D1,SEC,20220219-UGeorgia-1,db831f20-91be-11ec-9072-eb6efdfaf797,89.99787,22.64204,,9.00091,,,,0.89136,2.51838,-0.6557,f3e28509-6995-4555-b3d2-5d3ce4ef86e8,2022-02-19,20:02:22.82,2022-02-19T15:02:22.8236302-05:00,2022-02-19T20:02:22.8236302Z,LineDrive,v3,,albany,,"Collins, Corey",690970,Right,GEO_BUL,22a0bf20-3780-45ea-be47-ebd72d6dd409,54.99847,-134.65731,16.09748,6.70769,-7.7185,-5.42173,1.03473,-5.42384,3.35646,119.293882,0.89136,138.67029,-24.76996,5.83026,-1.24052,0.23783,-0.04164,0.00559,-0.00036,2.51838,34.56561,-15.02162,-0.09541,0.31642,-0.11656,0.02832,-0.0039,0.00024,-0.6557,-34.6937,-6.71101,2.89584,-0.9079,0.23173,-0.04726,0.00648,-0.00042,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
3,2022-02-19,15:02:52.30,2,1,"Sullivan, Liam",1000096938,Left,GEO_BUL,"Malm, Brad",1000080323,Right,ALB_GRE,Undefined,1,Top,1,0,0,Fastball,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,4,92.13454,-3.085545,1.984268,2211.371166,133.675966,10:30,6.72661,-1.07647,5.59526,-20.16808,13.4069,-12.84237,2.16052,-0.29325,83.86709,-6.850275,-0.308485,0.417041,,,,,,,,,,,,7.06603,8.03756,0.91471,50,6.44876,-4.03598,-133.45863,-7.89062,12.667,30.34444,-17.76541,GEO_BUL,ALB_GRE,UGeorgia,D1,SEC,20220219-UGeorgia-1,ed17daa0-91be-11ec-9072-eb6efdfaf797,90.38056,,,8.26745,,,,,,,f3e28509-6995-4555-b3d2-5d3ce4ef86e8,2022-02-19,20:02:52.30,2022-02-19T15:02:52.3041806-05:00,2022-02-19T20:02:52.3041806Z,,v3,,albany,,"Collins, Corey",690970,Right,GEO_BUL,d6fd1041-56cc-47f7-b816-0975ee22fd54,54.90314,-134.56884,15.17222,6.72556,-7.24064,-8.88271,1.07085,-4.49942,6.3335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
4,2022-02-19,15:03:03.09,2,2,"Sullivan, Liam",1000096938,Left,GEO_BUL,"Malm, Brad",1000080323,Right,ALB_GRE,Undefined,1,Top,1,0,1,Slider,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,75.54626,0.005786,-0.929957,2504.02556,307.969989,4:15,6.54226,-1.26478,5.13212,-59.5894,-8.40642,13.12863,1.58193,-1.0466,68.77552,-10.76348,1.402624,0.514913,,,,,,,,,,,,-6.82489,-3.61169,1.3415,50,6.49684,1.25603,-109.50289,-2.0561,-8.13332,22.67624,-36.47816,GEO_BUL,ALB_GRE,UGeorgia,D1,SEC,20220219-UGeorgia-1,f3849950-91be-11ec-9072-eb6efdfaf797,73.20151,,,6.77074,,,,,,,f3e28509-6995-4555-b3d2-5d3ce4ef86e8,2022-02-19,20:03:03.09,2022-02-19T15:03:03.0908942-05:00,2022-02-19T20:03:03.0908942Z,,v3,,albany,,"Collins, Corey",690970,Right,GEO_BUL,4147c582-a715-4a90-bf2c-0731639aa1ff,55.36855,-110.60904,11.33812,6.55374,-0.27669,-18.23908,1.27055,1.65277,-4.06666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
5,2022-02-19,15:03:16.68,2,3,"Sullivan, Liam",1000096938,Left,GEO_BUL,"Malm, Brad",1000080323,Right,ALB_GRE,Undefined,1,Top,1,1,1,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,83.80615,-1.6632,1.140362,1903.09352,125.312507,10:15,6.55426,-1.24977,6.13281,-28.1408,11.97938,-14.80304,2.67117,-1.42919,75.56406,-6.962932,-1.53113,0.455882,,,,,,,,,,,,7.9739,7.18122,1.16989,50,6.41287,-1.83139,-121.52015,-4.36136,11.69604,28.0512,-21.6407,GEO_BUL,ALB_GRE,UGeorgia,D1,SEC,20220219-UGeorgia-1,fb9d0c30-91be-11ec-9072-eb6efdfaf797,82.68017,,,8.2421,,,,,,,f3e28509-6995-4555-b3d2-5d3ce4ef86e8,2022-02-19,20:03:16.68,2022-02-19T15:03:16.6891022-05:00,2022-02-19T20:03:16.6891022Z,,v3,,albany,,"Collins, Corey",690970,Right,GEO_BUL,c33ec207-9221-4bdf-abfd-f71db9551319,54.36367,-122.5233,14.0256,6.555,-3.58746,-10.82035,1.24286,-2.24966,5.84802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
6,2022-02-19,15:03:31.06,2,4,"Sullivan, Liam",1000096938,Left,GEO_BUL,"Malm, Brad",1000080323,Right,ALB_GRE,Undefined,1,Top,1,2,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,91.15486,-3.026517,3.336995,2251.724307,169.817948,11:45,6.6681,-1.02146,5.7516,-13.03961,21.49044,-3.62634,2.75652,1.78643,81.95802,-5.564644,2.689808,0.422932,,,,,,,,,,,,2.99638,12.41902,0.74653,50,6.40896,-7.53316,-131.83241,-7.33512,5.17369,32.96239,-10.73072,GEO_BUL,ALB_GRE,UGeorgia,D1,SEC,20220219-UGeorgia-1,04358480-91bf-11ec-9072-eb6efdfaf797,89.12183,,,9.19684,,,,,,,f3e28509-6995-4555-b3d2-5d3ce4ef86e8,2022-02-19,20:03:31.06,2022-02-19T15:03:31.0653454-05:00,2022-02-19T20:03:31.0653454Z,,v3,,albany,,"Collins, Corey",690970,Right,GEO_BUL,4918a53e-7e38-4515-8194-e8d7f6e13818,54.74863,-133.01442,16.48119,6.66509,-6.95032,-5.36536,1.01999,-7.71869,2.58684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
7,2022-02-19,15:03:48.00,2,5,"Sullivan, Liam",1000096938,Left,GEO_BUL,"Malm, Brad",1000080323,Right,ALB_GRE,Undefined,1,Top,1,3,1,Fastball,Four-Seam,BallCalled,Walk,Undefined,Undefined,0,0,,91.84649,-1.284253,1.973384,2350.72401,137.196581,10:30,6.68874,-1.18976,5.80394,-18.47489,15.03249,-12.85603,3.95386,-0.42506,83.24386,-4.783903,-0.32948,0.416621,,,,,,,,,,,,7.10752,8.38146,1.03521,50,6.57231,-4.00984,-133.20547,-3.57314,12.66568,30.80323,-17.23822,GEO_BUL,ALB_GRE,UGeorgia,D1,SEC,20220219-UGeorgia-1,0e39e8e0-91bf-11ec-9072-eb6efdfaf797,90.47168,,,8.60264,,,,,,,f3e28509-6995-4555-b3d2-5d3ce4ef86e8,2022-02-19,20:03:48.00,2022-02-19T15:03:48.0005646-05:00,2022-02-19T20:03:48.0005646Z,,v3,,albany,,"Collins, Corey",690970,Right,GEO_BUL,6a5960c3-f05e-408c-8bbd-f3b64725a9bd,54.69357,-134.28645,15.40161,6.68709,-2.96819,-8.61911,1.18373,-4.45432,6.33284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
8,2022-02-19,15:04:17.41,3,1,"Sullivan, Liam",1000096938,Left,GEO_BUL,"Daly, John",1000080317,Right,ALB_GRE,Undefined,1,Top,1,0,0,Fastball,Four-Seam,InPlay,Undefined,GroundBall,Single,0,0,9,90.35314,-3.199519,3.382804,2334.804377,132.413267,10:30,6.72284,-1.57718,5.56142,-20.31533,14.64032,-14.73304,2.03236,0.35919,82.37543,-6.99227,0.758591,0.42553,84.91252,-10.37166,-32.956023,,,,,12.94026,,-30.572359,0.089963,8.47453,8.68886,1.29498,50,6.43273,-7.08237,-130.7694,-8.00644,14.61536,28.6162,-17.18901,GEO_BUL,ALB_GRE,UGeorgia,D1,SEC,20220219-UGeorgia-1,1fcc5a70-91bf-11ec-9072-eb6efdfaf797,88.57769,2.02062,,7.97771,,,,1.87768,2.02062,-0.57593,f3e28509-6995-4555-b3d2-5d3ce4ef86e8,2022-02-19,20:04:17.41,2022-02-19T15:04:17.4127630-05:00,2022-02-19T20:04:17.4127630Z,GroundBall,v3,,albany,,"Collins, Corey",690970,Right,GEO_BUL,ea26f7a3-14c7-4bb5-8d36-49e875b41121,54.9389,-131.84575,14.3081,6.72172,-7.35991,-8.5945,1.57171,-7.6321,7.30768,180,1.87505,102.97278,,,,,,,,2.02119,-22.46057,,,,,,,,-0.57422,-66.75899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Low,,,
9,2022-02-19,15:05:02.72,4,1,"Sullivan, Liam",1000096938,Left,GEO_BUL,"Marti, John",1000027270,Left,ALB_GRE,Undefined,1,Top,1,0,0,Slider,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,10,75.21812,-0.283957,0.070416,2348.171658,300.41055,4:00,6.68481,-1.7271,5.24767,-54.12755,-3.53988,8.71634,1.90734,-0.93457,69.46781,-10.068302,1.621236,0.51191,,,,,,,,,,,,-4.33855,-1.19902,1.71395,50,6.61851,-0.46878,-109.22628,-2.36094,-5.23288,19.52666,-33.62021,GEO_BUL,ALB_GRE,UGeorgia,D1,SEC,20220219-UGeorgia-1,3ad40fc0-91bf-11ec-9072-eb6efdfaf797,73.63097,,,5.75032,,,,,,,f3e28509-6995-4555-b3d2-5d3ce4ef86e8,2022-02-19,20:05:02.72,2022-02-19T15:05:02.7210766-05:00,2022-02-19T20:05:02.7210766Z,,v3,,albany,,"Collins, Corey",690970,Right,GEO_BUL,763afc04-66d0-4bf9-8bda-ed1ad92a83d1,55.25377,-110.16151,9.76333,6.69302,-0.75071,-16.81011,1.7304,-0.21816,-2.61644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
10,2022-02-19,15:05:24.59,4,2,"Sullivan, Liam",1000096938,Left,GEO_BUL,"Marti, John",1000027270,Left,ALB_GRE,Undefined,1,Top,1,0,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,91.04519,-3.127245,4.92543,2344.827161,156.031772,11:15,6.68997,-1.49518,5.55951,-17.89568,16.90442,-6.95937,2.26313,2.53808,82.38914,-6.500297,3.691438,0.424582,,,,,,,,,,,,4.99705,9.84682,1.07331,50,6.40711,-10.99862,-131.36076,-7.77115,8.64521,30.39158,-15.13848,GEO_BUL,ALB_GRE,UGeorgia,D1,SEC,20220219-UGeorgia-1,47e3b850-91bf-11ec-9072-eb6efdfaf797,88.77542,,,8.65605,,,,,,,f3e28509-6995-4555-b3d2-5d3ce4ef86e8,2022-02-19,20:05:24.59,2022-02-19T15:05:24.5915662-05:00,2022-02-19T20:05:24.5915662Z,,v3,,albany,,"Collins, Corey",690970,Right,GEO_BUL,50bbbc73-3bfc-467a-8065-d09d2aac84f4,54.93647,-132.49794,15.19579,6.68728,-7.2047,-7.56924,1.49091,-11.3221,4.32261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
