PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID
73,3/6/21,1:38:31 PM,5,3,"Webb, Ryan",1000027901,Left,GEO_BUL,"Kachler, Alex",1000065959,Right,NOF_OSP,Windup,3,Top,2,0,2,Fastball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,92.20012151,-2.18504306,1.727344197,2385.645558,153.6533913,11:00,6.107769475,-2.145233553,5.907306489,-10.49530421,22.51243115,-11.16450195,3.20337202,-1.472018756,83.488691,-4.164313586,-0.38333,0.413503684,,,,,,,,,,,,6.561415356,12.8375105,2.01310799,50,5.92654779,-3.66959636,-133.9988621,-5.464152776,11.82645798,31.30092465,-9.035400837,GEO_BUL,NOF_OSP,UGeorgia,D1,SEC,20210306-UGeorgia-1,2263c4ce-7eab-11eb-ae7a-181deafaf045
74,3/6/21,1:39:14 PM,5,4,"Webb, Ryan",1000027901,Left,GEO_BUL,"Kachler, Alex",1000065959,Right,NOF_OSP,Windup,3,Top,2,1,2,Slider,Undefined,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,81.61423105,-2.456252945,2.945716378,,258.6943776,2:30,6.141061308,-2.308147395,5.078122653,-42.57562259,1.150070669,5.958243687,0.273475896,0.96729642,74.68214527,-10.2695222,4.05353362,0.475926481,,,,,,,,,,,,-2.210466378,1.37294636,2.02465615,50,5.87565454,-6.286897683,-118.2903493,-6.509577529,-3.094994265,25.05304678,-30.25171165,GEO_BUL,NOF_OSP,UGeorgia,D1,SEC,20210306-UGeorgia-1,3d3bca98-7eab-11eb-ae7a-181deafaf045
75,3/6/21,1:41:17 PM,1,1,"Bogart, Austin",1000001253,Left,NOF_OSP,"Wagner, Luke A.",691022,Right,GEO_BUL,Windup,3,Bottom,0,0,0,Curveball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,73.67823099,-0.493988592,3.564112193,2475.219358,294.2254722,3:45,5.605096522,-2.370467938,5.067425956,-56.7675319,-3.210141458,7.022490097,0.407855393,1.579086982,67.76964059,-10.90434469,4.866152403,0.526721714,,,,,,,,,,,,-2.591838564,-1.533640977,2.026774304,50,5.514521186,-6.867470921,-106.8301667,-2.648433495,-2.965293419,20.12326802,-33.92866999,GEO_BUL,NOF_OSP,UGeorgia,D1,SEC,20210306-UGeorgia-1,84d1325b-7eab-11eb-ae7a-181deafaf045
76,3/6/21,1:41:29 PM,1,2,"Bogart, Austin",1000001253,Left,NOF_OSP,"Wagner, Luke A.",691022,Right,GEO_BUL,Windup,3,Bottom,0,1,0,Fastball,Undefined,StrikeCalled,Undefined,Undefined,Undefined,0,0,,87.12770925,-2.523946536,3.642569494,2162.68029,145.3166189,10:45,5.442659245,-2.516351541,5.6391779,-18.69077039,18.58059784,-12.8820943,1.524580564,-0.187652443,79.44328066,-6.013408621,1.230685464,0.439399124,,,,,,,,,,,,7.92641187,10.6562984,2.215143224,50,5.216188325,-7.620755037,-126.3982844,-6.200729441,12.79462601,26.30067217,-14.97290446,GEO_BUL,NOF_OSP,UGeorgia,D1,SEC,20210306-UGeorgia-1,8c19349f-7eab-11eb-ae7a-181deafaf045
77,3/6/21,1:41:41 PM,1,3,"Bogart, Austin",1000001253,Left,NOF_OSP,"Wagner, Luke A.",691022,Right,GEO_BUL,Windup,3,Bottom,0,1,1,Fastball,Undefined,StrikeCalled,Undefined,Undefined,Undefined,0,0,,86.53600527,-2.10295885,2.786221994,2105.421817,155.1990308,11:15,5.457858427,-2.423584436,5.521303218,-13.60799147,24.65308906,-11.40845551,2.354777975,-0.767641608,77.94390599,-4.657733875,0.640571703,0.445194852,,,,,,,,,,,,6.978006176,13.83485519,2.188818939,50,5.265959236,-5.731719563,-125.5536954,-5.067407524,10.98735319,28.64134672,-10.39011251,GEO_BUL,NOF_OSP,UGeorgia,D1,SEC,20210306-UGeorgia-1,92b595eb-7eab-11eb-ae7a-181deafaf045
78,3/6/21,1:41:58 PM,1,4,"Bogart, Austin",1000001253,Left,NOF_OSP,"Wagner, Luke A.",691022,Right,GEO_BUL,Windup,3,Bottom,0,1,2,ChangeUp,Undefined,InPlay,Undefined,GroundBall,Single,0,0,,84.02943454,-1.929349672,4.043001941,1847.616633,126.2478727,10:15,5.638991572,-2.554113673,5.469652416,-24.96376415,15.5950171,-21.32258844,1.748172057,-0.541615061,76.22668636,-6.588511353,0.04993977,0.458367658,94.35018733,-19.28186378,-7.407791235,,,,,6.59315559,6.471373664,-0.8797062,0.038722534,12.5729508,8.885833841,2.212945401,50,5.452425987,-7.91418689,-121.8079656,-4.927554879,18.73507049,25.75667965,-18.93318521,GEO_BUL,NOF_OSP,UGeorgia,D1,SEC,20210306-UGeorgia-1,a1e54bf3-7eab-11eb-ae7a-181deafaf045
79,3/6/21,1:42:39 PM,2,1,"Bogart, Austin",1000001253,Left,NOF_OSP,"Rogers, Chaney",8898891,Left,GEO_BUL,Windup,3,Bottom,0,0,0,Fastball,Undefined,InPlay,Undefined,Bunt,Single,0,0,,86.41633905,-2.00810251,4.068364631,2168.858079,146.5182454,11:00,5.562256672,-2.307558259,5.7229672,-14.43006366,23.68864319,-15.69203064,2.484129439,0.179987762,77.87825128,-4.727017403,1.112129317,0.444365771,,,,,,,,,,,,9.716239006,13.36967235,1.977420482,50,5.385609273,-8.407611379,-125.2761103,-4.865908318,15.25128709,28.2097881,-11.18807742,GEO_BUL,NOF_OSP,UGeorgia,D1,SEC,20210306-UGeorgia-1,ba39bdca-7eab-11eb-ae7a-181deafaf045
80,3/6/21,1:43:29 PM,3,1,"Bogart, Austin",1000001253,Left,NOF_OSP,"Guidry, Kameron",1000013093,Right,GEO_BUL,Windup,3,Bottom,0,0,0,Curveball,Undefined,HitByPitch,Undefined,Undefined,Undefined,0,0,,74.90149398,-0.777143693,4.213265894,2567.32143,28.6914695,7:00,5.698093459,-2.458215429,5.200261555,-58.57530254,-7.01866628,-3.814719673,0.083955459,1.193266015,69.00397726,-11.5345355,3.504323235,0.516789648,,,,,,,,,,,,3.284904761,-3.465847581,2.070697079,50,5.582881334,-7.881357546,-108.5546131,-3.252528104,3.887629182,20.45718317,-36.2758205,GEO_BUL,NOF_OSP,UGeorgia,D1,SEC,20210306-UGeorgia-1,d5594849-7eab-11eb-ae7a-181deafaf045
81,3/6/21,1:44:07 PM,4,1,"Bogart, Austin",1000001253,Left,NOF_OSP,"Jernigan, Randon",1000053962,Right,GEO_BUL,Windup,3,Bottom,0,0,0,Fastball,Undefined,StrikeCalled,Undefined,Undefined,Undefined,0,0,,88.10213018,-2.023241509,4.226961616,2173.759372,157.4202015,11:15,5.509062004,-2.407323897,5.909342554,-16.49837254,19.61132576,-8.169413947,2.250646398,0.841809006,80.25100253,-5.120989953,2.692334358,0.432497347,,,,,,,,,,,,5.621895093,11.17099874,2.072786174,50,5.337086547,-9.186500304,-127.818433,-5.053576276,9.275394232,27.01145314,-13.74335649,GEO_BUL,NOF_OSP,UGeorgia,D1,SEC,20210306-UGeorgia-1,eee5faad-7eab-11eb-ae7a-181deafaf045
82,3/6/21,1:44:27 PM,4,2,"Bogart, Austin",1000001253,Left,NOF_OSP,"Jernigan, Randon",1000053962,Right,GEO_BUL,Windup,3,Bottom,0,0,1,Fastball,Undefined,InPlay,Undefined,GroundBall,Out,1,1,,87.73970104,-1.977704363,3.765498986,2158.871172,137.406252,10:30,5.454796916,-2.517073338,5.629213868,-16.61974404,20.39863793,-18.78539993,2.220035776,-0.564516993,79.26826402,-5.098979464,0.233346573,0.437905333,100.6516678,-4.036728381,9.118965029,,,,,25.67909474,25.17931786,9.870811458,0.168825073,11.22350957,11.53722304,2.208440402,50,5.275795256,-7.752148786,-127.2400956,-4.953703662,18.21051732,28.61696659,-13.45452069,GEO_BUL,NOF_OSP,UGeorgia,D1,SEC,20210306-UGeorgia-1,f923fc2c-7eab-11eb-ae7a-181deafaf045
83,3/6/21,1:45:16 PM,5,1,"Bogart, Austin",1000001253,Left,NOF_OSP,"King, Riley",10000432,Right,GEO_BUL,Windup,3,Bottom,1,0,0,ChangeUp,Undefined,FoulBall,Undefined,Undefined,Undefined,0,0,,82.0505305,-0.32425742,3.995337429,1788.770479,118.5332377,10:00,5.514869364,-2.601444892,5.463914534,-31.24534892,11.73299291,-21.6539439,2.606903433,-0.660978964,73.53814568,-6.198184459,-0.085267965,0.471841729,,,,,,,,,,,,12.91495671,6.37437815,2.264182437,50,5.465536057,-7.621536438,-118.9013094,-1.66026755,18.10822984,27.17236349,-23.23644952,GEO_BUL,NOF_OSP,UGeorgia,D1,SEC,20210306-UGeorgia-1,13fc01e8-7eac-11eb-ae7a-181deafaf045
84,3/6/21,1:45:44 PM,5,2,"Bogart, Austin",1000001253,Left,NOF_OSP,"King, Riley",10000432,Right,GEO_BUL,Windup,3,Bottom,1,0,1,Fastball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,85.60915594,-3.157148039,4.145057173,2143.023048,150.3178735,11:00,5.66283371,-2.394840681,5.466151262,-13.95337573,25.54822661,-14.58305945,1.534925208,0.275522746,76.78405165,-5.776968234,1.40362053,0.452354458,,,,,,,,,,,,9.14838205,14.67492643,2.039833528,50,5.375225569,-8.49723262,-123.8768009,-7.310324878,13.96551393,28.80605607,-9.771957311,GEO_BUL,NOF_OSP,UGeorgia,D1,SEC,20210306-UGeorgia-1,25e15ce9-7eac-11eb-ae7a-181deafaf045
85,3/6/21,1:46:04 PM,5,3,"Bogart, Austin",1000001253,Left,NOF_OSP,"King, Riley",10000432,Right,GEO_BUL,Windup,3,Bottom,1,1,1,Fastball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,85.83180282,-2.21949718,5.076611613,2180.911193,150.3660465,11:00,5.493291064,-2.348656426,5.660164878,-16.20321151,22.63977175,-12.89970781,2.064401425,1.32216495,77.3796629,-5.264359638,2.655453122,0.448567503,,,,,,,,,,,,8.512067559,12.84289213,1.926852634,50,5.294931636,-10.62137068,-124.2259294,-5.354082766,13.14242121,27.66281158,-12.34494161,GEO_BUL,NOF_OSP,UGeorgia,D1,SEC,20210306-UGeorgia-1,34d318df-7eac-11eb-ae7a-181deafaf045
86,3/6/21,1:46:26 PM,5,4,"Bogart, Austin",1000001253,Left,NOF_OSP,"King, Riley",10000432,Right,GEO_BUL,Windup,3,Bottom,1,2,1,Fastball,Undefined,InPlay,Undefined,Bunt,Out,1,0,,85.56515193,-2.590719842,2.952448641,2082.769127,138.0806368,10:30,5.546421375,-2.348985747,5.595423909,-19.17601709,19.8411936,-17.84752998,1.525070397,-1.077674219,77.32257556,-6.184398678,-0.407394914,0.449572386,,,,,,,,,,,,10.48153486,11.43599982,2.107480429,50,5.312031811,-5.82219791,-124.1109472,-6.245155966,16.14639896,27.70916176,-14.55733326,GEO_BUL,NOF_OSP,UGeorgia,D1,SEC,20210306-UGeorgia-1,40b963f0-7eac-11eb-ae7a-181deafaf045
87,3/6/21,1:47:25 PM,6,1,"Bogart, Austin",1000001253,Left,NOF_OSP,"Collins, Corey",1000013088,Left,GEO_BUL,Windup,3,Bottom,2,0,0,Curveball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,75.38926476,-0.681064912,2.919340116,2500.478949,27.6724249,7:00,5.656274633,-2.261463189,5.356881362,-54.85289847,-4.543621359,-2.357860701,0.445717991,0.281830189,69.51796386,-10.79651396,2.479533004,0.510499777,,,,,,,,,,,,2.106621511,-2.207339027,2.000897561,50,5.556709107,-5.512070949,-109.4706683,-2.943600857,2.542674837,20.29098001,-34.83828861,GEO_BUL,NOF_OSP,UGeorgia,D1,SEC,20210306-UGeorgia-1,648417ec-7eac-11eb-ae7a-181deafaf045
88,3/6/21,1:48:00 PM,6,2,"Bogart, Austin",1000001253,Left,NOF_OSP,"Collins, Corey",1000013088,Left,GEO_BUL,Windup,3,Bottom,2,1,0,Fastball,Undefined,StrikeCalled,Undefined,Undefined,Undefined,0,0,,87.82407007,-2.533257409,4.038244995,2222.320943,155.6662142,11:15,5.660766185,-2.315934721,5.838412491,-13.86029101,22.79269167,-10.32306418,2.144246141,0.582683988,79.47730267,-5.142012646,2.094074567,0.435738746,,,,,,,,,,,,6.798369125,13.06879002,1.992948187,50,5.445985777,-8.658925852,-127.3306851,-6.090950612,11.06142546,28.32706048,-10.9102066,GEO_BUL,NOF_OSP,UGeorgia,D1,SEC,20210306-UGeorgia-1,766971de-7eac-11eb-ae7a-181deafaf045
89,3/6/21,1:48:36 PM,6,3,"Bogart, Austin",1000001253,Left,NOF_OSP,"Collins, Corey",1000013088,Left,GEO_BUL,Windup,3,Bottom,2,1,1,Slider,Undefined,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,80.54401935,-0.962986175,3.056390581,2389.861602,192.4997724,12:30,5.503466273,-2.477080878,5.357278471,-39.22631251,4.541673671,1.015968825,1.330268092,0.476203574,74.31852707,-8.19823853,3.244979903,0.476156591,,,,,,,,,,,,0.288187404,2.661691463,2.201839433,50,5.389304896,-6.280189153,-117.0059731,-3.231546183,0.400645733,21.49067886,-28.47369486,GEO_BUL,NOF_OSP,UGeorgia,D1,SEC,20210306-UGeorgia-1,8f4f4984-7eac-11eb-ae7a-181deafaf045
90,3/6/21,1:49:04 PM,6,4,"Bogart, Austin",1000001253,Left,NOF_OSP,"Collins, Corey",1000013088,Left,GEO_BUL,Windup,3,Bottom,2,1,2,Slider,Undefined,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,81.79729083,-1.391938636,2.94633645,2593.700944,183.5735972,12:00,5.565061005,-2.441571481,5.374970056,-40.03350563,2.69621324,0.17089306,0.922196144,0.336900775,74.98344525,-8.798924717,2.978209927,0.470474984,,,,,,,,,,,,0.775290899,1.838872095,2.177739995,50,5.412576732,-6.11737616,-118.7489528,-4.184308654,1.101032045,23.8923864,-29.56256801,GEO_BUL,NOF_OSP,UGeorgia,D1,SEC,20210306-UGeorgia-1,9a3425a1-7eac-11eb-ae7a-181deafaf045
91,3/6/21,1:51:44 PM,1,1,"Webb, Ryan",1000027901,Left,GEO_BUL,"Clark, Tanner",1000056985,Left,NOF_OSP,Windup,4,Top,0,0,0,ChangeUp,Undefined,FoulBall,Undefined,Undefined,Undefined,0,0,,83.86585195,-2.295823336,3.684047694,1514.215307,133.9890597,10:30,6.199035854,-2.061495028,5.987892525,-21.75314135,18.03885779,-18.7256809,2.253260931,-0.203366793,76.31766771,-6.388328275,0.148428339,0.45401416,62.96107404,37.43787546,-152.4929609,4235.989923,-102.5837836,35.42460365,-39.70599777,167.4522712,43.49660598,-161.6759253,2.861050415,11.23334289,10.4531264,1.781371451,50,6.00583113,-7.278447969,-121.7224764,-5.539427265,16.75938155,25.13880226,-16.5786968,GEO_BUL,NOF_OSP,UGeorgia,D1,SEC,20210306-UGeorgia-1,fca1935a-7eac-11eb-ae7a-181deafaf045
92,3/6/21,1:52:05 PM,1,2,"Webb, Ryan",1000027901,Left,GEO_BUL,"Clark, Tanner",1000056985,Left,NOF_OSP,Windup,4,Top,0,0,1,Slider,Undefined,InPlay,Undefined,LineDrive,Double,0,0,,81.54176935,-0.535658332,2.137079505,2385.788854,286.5223673,3:30,6.015717484,-2.262266043,5.073160492,-43.49126133,-0.222045642,0.611394296,1.886150277,-0.195899938,74.96855476,-8.539417487,2.250413655,0.473435729,93.0124426,12.03497169,33.97688903,1920.10254,87.04903708,13.1705554,67.24912883,194.5285446,166.9901573,41.84959693,1.735892944,0.282589893,0.034817484,2.059330969,50,5.931335706,-4.441253797,-118.4606706,-2.582935941,0.400985685,22.92840805,-32.1246437,GEO_BUL,NOF_OSP,UGeorgia,D1,SEC,20210306-UGeorgia-1,0ce36814-7ead-11eb-ae7a-181deafaf045
93,3/6/21,1:52:53 PM,2,1,"Webb, Ryan",1000027901,Left,GEO_BUL,"Spratling-Williams, Trey",1000052361,Left,NOF_OSP,Windup,4,Top,0,0,0,Fastball,Undefined,FoulBall,Undefined,Undefined,Undefined,0,0,,90.82208848,-1.750780405,3.023244812,2336.382323,154.6273271,11:15,6.064594998,-2.016688461,5.929417385,-11.89883556,21.76786034,-10.33843199,3.446076306,-0.07098895,83.12312722,-3.984203185,1.081777437,0.417610843,79.76181602,43.2756404,-35.58917221,5429.240452,80.00080525,86.5372755,-75.49720863,261.7802856,62.54391523,-50.40052838,5.045855103,6.390265507,12.21687018,1.781238146,50,5.917970375,-6.631839632,-132.0200277,-4.433175639,11.31682868,27.20387193,-10.53860528,GEO_BUL,NOF_OSP,UGeorgia,D1,SEC,20210306-UGeorgia-1,28d97864-7ead-11eb-ae7a-181deafaf045
94,3/6/21,1:53:27 PM,2,2,"Webb, Ryan",1000027901,Left,GEO_BUL,"Spratling-Williams, Trey",1000052361,Left,NOF_OSP,Windup,4,Top,0,0,1,Fastball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,90.5284307,-3.791313316,4.604237421,2356.955523,134.7731203,10:30,6.061435415,-2.097483808,5.715995873,-14.55298748,20.58028514,-20.77721732,1.300793761,0.468785216,81.07593594,-6.53777899,0.677116155,0.426609794,,,,,,,,,,,,12.73589298,12.360083,1.72491037,50,5.734649421,-9.847006333,-130.8692352,-9.185327648,21.65624171,32.64592696,-11.15683796,GEO_BUL,NOF_OSP,UGeorgia,D1,SEC,20210306-UGeorgia-1,3b444e20-7ead-11eb-ae7a-181deafaf045
95,3/6/21,1:53:47 PM,2,3,"Webb, Ryan",1000027901,Left,GEO_BUL,"Spratling-Williams, Trey",1000052361,Left,NOF_OSP,Windup,4,Top,0,1,1,Slider,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,80.49565263,-0.864027608,2.724537249,2603.401433,314.0387789,4:30,5.975491759,-2.307852987,5.25236798,-45.98730985,-1.312453076,1.31380748,1.330477142,0.363279339,73.27009118,-9.389000976,2.970239604,0.481064271,,,,,,,,,,,,0.179366324,-0.417009563,2.057243745,50,5.863185066,-5.60035306,-116.7952313,-3.244018956,0.244120395,25.01262948,-32.74160515,GEO_BUL,NOF_OSP,UGeorgia,D1,SEC,20210306-UGeorgia-1,4436fb3d-7ead-11eb-ae7a-181deafaf045
96,3/6/21,1:54:08 PM,2,4,"Webb, Ryan",1000027901,Left,GEO_BUL,"Spratling-Williams, Trey",1000052361,Left,NOF_OSP,Windup,4,Top,0,2,1,Curveball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,79.84851637,-1.08198198,2.417474845,2662.770169,336.0713894,5:15,6.00649418,-2.181377951,5.304097767,-52.46807525,-7.311913731,3.225723646,0.617578133,0.357827673,73.25234205,-10.76816855,3.020384759,0.483648703,,,,,,,,,,,,-0.956617014,-3.536171143,1.959784764,50,5.871105177,-4.996315257,-115.917314,-3.858812147,-1.286847857,23.95901413,-36.93093056,GEO_BUL,NOF_OSP,UGeorgia,D1,SEC,20210306-UGeorgia-1,5526d156-7ead-11eb-ae7a-181deafaf045
97,3/6/21,1:54:31 PM,2,5,"Webb, Ryan",1000027901,Left,GEO_BUL,"Spratling-Williams, Trey",1000052361,Left,NOF_OSP,Windup,4,Top,0,3,1,Fastball,Undefined,StrikeCalled,Undefined,Undefined,Undefined,0,0,,91.83915411,-1.972717453,3.056006438,2405.988395,172.0129007,11:45,6.105876913,-1.949364253,6.018055646,-11.9886052,21.54941162,-3.028049043,3.27648564,0.631279903,82.25224235,-4.249701203,2.480169046,0.416811994,,,,,,,,,,,,2.683706854,12.40283423,1.711777725,50,5.944881266,-7.018476887,-133.283031,-4.982329612,4.728072182,34.14946133,-10.32311673,GEO_BUL,NOF_OSP,UGeorgia,D1,SEC,20210306-UGeorgia-1,5f0f01e8-7ead-11eb-ae7a-181deafaf045
98,3/6/21,1:54:56 PM,2,6,"Webb, Ryan",1000027901,Left,GEO_BUL,"Spratling-Williams, Trey",1000052361,Left,NOF_OSP,Windup,4,Top,0,3,2,Fastball,Undefined,InPlay,Undefined,LineDrive,Out,1,0,,91.64488173,-2.022413097,3.914809078,2368.297109,150.8322014,11:00,6.073333044,-2.116040298,6.016573583,-7.187835084,26.5657628,-14.84522832,3.596092753,0.278278835,81.83722848,-3.393635167,1.090788077,0.418149474,95.67642583,16.17771305,13.20459103,973.0100484,107.846124,29.61806108,21.66044172,299.4758797,295.1163524,11.52001279,3.2671698,9.413098194,15.15349119,1.817296053,50,5.910822392,-8.617594442,-132.8731336,-4.933176098,16.4776503,34.00599065,-5.647826946,GEO_BUL,NOF_OSP,UGeorgia,D1,SEC,20210306-UGeorgia-1,70f45d31-7ead-11eb-ae7a-181deafaf045
99,3/6/21,1:57:44 PM,3,1,"Webb, Ryan",1000027901,Left,GEO_BUL,"Marabell, Blake",1000056983,Right,NOF_OSP,Windup,4,Top,1,0,0,ChangeUp,Undefined,StrikeCalled,Undefined,Undefined,Undefined,0,0,,84.21524634,-0.871519138,2.818250451,1488.012888,148.7990884,11:00,5.928414624,-2.288790956,5.825841362,-24.50783681,15.27085267,-9.271340764,3.07497754,-0.439734567,76.24129525,-5.487481927,1.067870499,0.453938224,,,,,,,,,,,,5.874543401,8.508687069,2.064181925,50,5.842903583,-5.737299017,-122.3411776,-2.617332489,8.807106933,26.57466304,-19.41783726,GEO_BUL,NOF_OSP,UGeorgia,D1,SEC,20210306-UGeorgia-1,d361cbce-7ead-11eb-ae7a-181deafaf045
100,3/6/21,1:58:02 PM,3,2,"Webb, Ryan",1000027901,Left,GEO_BUL,"Marabell, Blake",1000056983,Right,NOF_OSP,Windup,4,Top,1,0,1,Slider,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,81.37220629,-2.671265711,3.061268035,2571.805527,231.6103803,1:45,6.150282486,-2.245791327,5.15597509,-38.8085718,4.875259054,6.205175872,0.396653729,1.155279295,74.70315409,-9.788916025,4.213398868,0.475698604,,,,,,,,,,,,-2.352534142,3.363808398,1.955415901,50,5.871605548,-6.515020091,-117.9686668,-6.800475553,-3.292149931,23.89843733,-27.46671556,GEO_BUL,NOF_OSP,UGeorgia,D1,SEC,20210306-UGeorgia-1,dc547914-7ead-11eb-ae7a-181deafaf045
101,3/6/21,1:58:23 PM,3,3,"Webb, Ryan",1000027901,Left,GEO_BUL,"Marabell, Blake",1000056983,Right,NOF_OSP,Windup,4,Top,1,1,1,Slider,Undefined,StrikeCalled,Undefined,Undefined,Undefined,0,0,,81.06951316,-0.533240842,0.757052938,2631.586855,244.7153523,2:15,5.992776434,-2.40273244,5.043243962,-40.71909743,3.620640511,7.753094722,2.096530996,-1.042581217,73.48236393,-8.082520833,2.204850184,0.479256575,,,,,,,,,,,,-3.828610251,2.074675201,2.324662146,50,5.910577629,-1.814801669,-117.7065137,-2.458210587,-5.287766006,25.58514816,-29.30867541,GEO_BUL,NOF_OSP,UGeorgia,D1,SEC,20210306-UGeorgia-1,ed14a1a1-7ead-11eb-ae7a-181deafaf045
102,3/6/21,1:58:42 PM,3,4,"Webb, Ryan",1000027901,Left,GEO_BUL,"Marabell, Blake",1000056983,Right,NOF_OSP,Windup,4,Top,1,1,2,Fastball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,91.24857938,-2.188323453,1.373129154,2453.181316,157.1971419,11:15,5.986440351,-2.314452468,5.864439576,-12.56750819,21.67823475,-9.127500267,2.905010545,-1.799439776,81.40269056,-4.574432244,-0.365495274,0.421186861,,,,,,,,,,,,5.430634208,12.52157495,2.208566513,50,5.802145799,-2.876994323,-132.4809836,-5.474963633,9.411206846,34.87137052,-10.47434879,GEO_BUL,NOF_OSP,UGeorgia,D1,SEC,20210306-UGeorgia-1,f72c8001-7ead-11eb-ae7a-181deafaf045
103,3/6/21,1:59:01 PM,3,5,"Webb, Ryan",1000027901,Left,GEO_BUL,"Marabell, Blake",1000056983,Right,NOF_OSP,Windup,4,Top,1,2,2,Curveball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,80.22631393,-2.320471958,2.699283987,2684.934625,345.8757705,5:30,5.868590931,-2.446110705,5.277560017,-52.08225807,-7.04465703,1.762007438,-0.654286703,0.2374051,73.5106772,-11.90702376,3.029125119,0.48301336,,,,,,,,,,,,-0.058340615,-2.979041385,2.19869627,50,5.619660092,-5.54029441,-116.3201974,-6.380840084,-0.078671184,25.03007958,-36.19122793,GEO_BUL,NOF_OSP,UGeorgia,D1,SEC,20210306-UGeorgia-1,001f2cdb-7eae-11eb-ae7a-181deafaf045
104,3/6/21,1:59:27 PM,3,6,"Webb, Ryan",1000027901,Left,GEO_BUL,"Marabell, Blake",1000056983,Right,NOF_OSP,Windup,4,Top,1,3,2,Slider,Undefined,BallCalled,Walk,Undefined,Undefined,0,0,,81.59250186,-1.368773858,3.192503655,2598.234766,244.467666,2:15,5.95265125,-2.097721751,5.254930971,-39.32552189,3.89394019,8.237044374,1.387371495,1.59103776,74.78055906,-8.619816185,4.723316329,0.473163458,,,,,,,,,,,,-3.398739653,2.464817542,1.799274853,50,5.798698845,-6.873816046,-118.3888254,-4.124105775,-4.790658512,24.04699239,-28.69979035,GEO_BUL,NOF_OSP,UGeorgia,D1,SEC,20210306-UGeorgia-1,120486c2-7eae-11eb-ae7a-181deafaf045
105,3/6/21,2:00:00 PM,4,1,"Webb, Ryan",1000027901,Left,GEO_BUL,"Presno, Ricky",1000009958,Left,NOF_OSP,Windup,4,Top,1,0,0,Fastball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,88.95413803,-1.558761976,3.020159278,2340.215869,158.6230209,11:15,6.125086446,-1.881313236,5.984463895,-9.921408015,26.05430652,-10.21173711,3.851388139,0.069169504,79.08438134,-3.452407786,1.071474255,0.431694219,,,,,,,,,,,,6.639785168,14.74795408,1.648673855,50,5.996694069,-6.49177784,-129.069015,-3.826082552,10.90197117,33.53525642,-7.959143075,GEO_BUL,NOF_OSP,UGeorgia,D1,SEC,20210306-UGeorgia-1,23e9e0bd-7eae-11eb-ae7a-181deafaf045
106,3/6/21,2:00:20 PM,4,2,"Webb, Ryan",1000027901,Left,GEO_BUL,"Presno, Ricky",1000009958,Left,NOF_OSP,Windup,4,Top,1,1,0,ChangeUp,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,83.43858376,0.439267323,2.767080413,1513.095111,137.8458057,10:30,5.934805344,-2.073324483,5.913347514,-26.15757725,14.38969918,-13.06134803,4.163117553,-0.59200694,75.09362638,-4.514849014,0.290509119,0.458302644,,,,,,,,,,,,7.972549201,7.65451579,1.859057067,50,5.955273611,-5.467824233,-121.2080773,0.148452784,11.67561883,27.13526938,-20.9641825,GEO_BUL,NOF_OSP,UGeorgia,D1,SEC,20210306-UGeorgia-1,328f55ba-7eae-11eb-ae7a-181deafaf045
