PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID
70,3/13/21,1:40:33 PM,4,3,"Webb, Ryan",1000027901,Left,GEO_BUL,"Smith, Carter",1000049348,Left,LIP_BIS,Undefined,3,Top,2,1,1,ChangeUp,Undefined,StrikeCalled,Undefined,Undefined,Undefined,0,0,,85.26918694,-3.00377391,2.939248753,1668.343999,153.630408,11:00,6.164465959,-2.064584366,6.129838403,-17.21634912,21.12273517,-10.48931803,1.947504375,-0.21988278,77.45936332,-6.251813901,0.951200811,0.445648436,,,,,,,,,,,,6.60040726,12.4163377,1.84570637,50,5.925981649,-6.046643159,-123.7936461,-7.012462836,10.16321458,26.49955035,-13.05554581,GEO_BUL,LIP_BIS,UGeorgia,D1,SEC,20210313-UGeorgia-1,92fe1488-842b-11eb-ae82-181deafaf045
71,3/13/21,1:40:56 PM,4,4,"Webb, Ryan",1000027901,Left,GEO_BUL,"Smith, Carter",1000049348,Left,LIP_BIS,Undefined,3,Top,2,1,2,Fastball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,91.60637938,-1.247129217,1.466104536,2378.869883,205.8652844,12:45,6.057925948,-1.765253327,5.814866772,-11.76668795,21.59719287,10.48607572,3.917364821,0.471903492,83.46909869,-3.453113896,3.436938747,0.415728501,,,,,,,,,,,,-5.222282433,11.98627057,1.639175504,50,5.948968646,-3.764331061,-133.2441308,-3.299000096,-9.354822727,29.58886506,-10.70270192,GEO_BUL,LIP_BIS,UGeorgia,D1,SEC,20210313-UGeorgia-1,a4e36fe2-842b-11eb-ae82-181deafaf045
72,3/13/21,1:41:21 PM,4,5,"Webb, Ryan",1000027901,Left,GEO_BUL,"Smith, Carter",1000049348,Left,LIP_BIS,Undefined,3,Top,2,2,2,Fastball,Undefined,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,92.18932207,-1.889142863,2.419780361,2342.885239,185.4284935,12:15,6.052808064,-1.979712662,5.930659002,-9.919739576,23.13519626,2.201481965,3.471467776,0.449829924,83.37970452,-3.759762399,2.835745712,0.413799229,,,,,,,,,,,,-0.445593927,13.11047882,1.785437847,50,5.896431175,-5.73279299,-133.9383966,-4.749712202,-0.800983837,31.75309049,-8.607116885,GEO_BUL,LIP_BIS,UGeorgia,D1,SEC,20210313-UGeorgia-1,b4858f5b-842b-11eb-ae82-181deafaf045
73,3/13/21,1:43:24 PM,1,1,"Habegger, Max",1000026996,Left,LIP_BIS,"Gonzalez, Fernando",1000064202,Right,GEO_BUL,Undefined,3,Bottom,0,0,0,Fastball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,82.84344961,0.330299032,1.827667268,2083.737732,150.5494675,11:00,5.93862617,-2.535622056,5.598558754,-31.15911934,10.09124287,-5.719753874,3.650515219,-1.305629249,75.32718955,-5.505786434,0.753695607,0.462259028,,,,,,,,,,,,3.600847036,5.296519546,2.382921636,50,5.946939602,-3.66223346,-120.433707,-0.290088136,5.25364554,24.83289496,-24.44641225,GEO_BUL,LIP_BIS,UGeorgia,D1,SEC,20210313-UGeorgia-1,fe419713-842b-11eb-ae82-181deafaf045
74,3/13/21,1:43:38 PM,1,2,"Habegger, Max",1000026996,Left,LIP_BIS,"Gonzalez, Fernando",1000064202,Right,GEO_BUL,Undefined,3,Bottom,0,1,0,Fastball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,86.7414013,-3.499860519,5.049359889,2190.030659,130.0628544,10:15,5.851786795,-2.440390769,5.540553715,-22.97936727,15.20468163,-18.12260759,0.649474181,0.780148795,78.67738871,-7.783704348,1.657145825,0.444746467,,,,,,,,,,,,11.2099864,9.183664489,2.014134555,50,5.532359841,-10.47970702,-125.4100696,-8.462210016,17.69555812,27.4497078,-17.67714705,GEO_BUL,LIP_BIS,UGeorgia,D1,SEC,20210313-UGeorgia-1,0651d1f1-842c-11eb-ae82-181deafaf045
75,3/13/21,1:43:58 PM,1,3,"Habegger, Max",1000026996,Left,LIP_BIS,"Gonzalez, Fernando",1000064202,Right,GEO_BUL,Undefined,3,Bottom,0,2,0,Fastball,Undefined,InPlay,Undefined,LineDrive,Single,0,0,,85.60776126,-1.101897449,4.056721006,2140.656596,142.2241042,10:45,5.797403507,-2.693864847,5.724265668,-21.24293116,17.30716413,-13.44124511,2.998291774,-0.029743768,77.7781991,-5.086084866,1.53439355,0.446873135,97.03407272,5.627198313,-21.34978732,1452.164835,100.6074872,1.383042341,-44.47602451,118.8167819,118.8167819,-24.11170508,0.925031738,8.402591437,9.612966169,2.363471756,50,5.692349821,-8.380706415,-124.2235632,-3.07402836,13.06474234,26.03760136,-17.22735894,GEO_BUL,LIP_BIS,UGeorgia,D1,SEC,20210313-UGeorgia-1,12fb9167-842c-11eb-ae82-181deafaf045
76,3/13/21,1:44:39 PM,2,1,"Habegger, Max",1000026996,Left,LIP_BIS,"Anderson, Ben",1000025449,Left,GEO_BUL,Undefined,3,Bottom,0,0,0,Fastball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,83.40301445,-2.662664686,3.932523643,2095.226547,139.344183,10:45,5.989786602,-2.044333049,5.701863588,-24.23270741,16.49937353,-14.20246784,1.482049569,0.441667548,75.96592777,-7.189584331,1.266854674,0.459345872,,,,,,,,,,,,8.776190928,9.635650674,1.723335534,50,5.751239804,-7.869579009,-120.9249211,-6.393211064,12.92317368,24.79831049,-17.98529763,GEO_BUL,LIP_BIS,UGeorgia,D1,SEC,20210313-UGeorgia-1,2b1b93ce-842c-11eb-ae82-181deafaf045
77,3/13/21,1:45:03 PM,2,2,"Habegger, Max",1000026996,Left,LIP_BIS,"Anderson, Ben",1000025449,Left,GEO_BUL,Undefined,3,Bottom,0,1,0,Curveball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,72.43753012,1.679785107,1.780577282,2118.278908,269.2257501,3:00,6.26516337,-1.798075592,5.189421437,-54.67403009,0.300737877,26.07855728,3.290223055,2.050494925,66.49526597,-8.41001599,6.620984596,0.533645954,,,,,,,,,,,,-13.20744931,-0.352102848,1.613756746,50,6.380542866,-4.036465228,-105.1739136,1.477961713,-14.66187664,19.32097665,-32.56492558,GEO_BUL,LIP_BIS,UGeorgia,D1,SEC,20210313-UGeorgia-1,340e414b-842c-11eb-ae82-181deafaf045
78,3/13/21,1:45:29 PM,2,3,"Habegger, Max",1000026996,Left,LIP_BIS,"Anderson, Ben",1000025449,Left,GEO_BUL,Undefined,3,Bottom,0,2,0,Fastball,Undefined,FoulBall,Undefined,Undefined,Undefined,0,0,,83.38525734,-1.416939775,3.851062112,2066.588005,136.4393032,10:30,5.93093217,-2.069962619,5.875884648,-21.92398803,18.41381655,-17.54723757,2.784883717,0.049347206,75.90647672,-5.536249472,0.548648027,0.457117289,65.81682369,35.93238547,-151.7993047,4797.087348,-101.8052981,36.48635219,-41.66129906,175.2631095,43.33111263,-160.8520325,2.823062134,10.58101037,10.34505803,1.768902962,50,5.803672613,-7.61636646,-121.0545193,-3.666332265,15.64228299,24.4571896,-16.88058227,GEO_BUL,LIP_BIS,UGeorgia,D1,SEC,20210313-UGeorgia-1,45f39b61-842c-11eb-ae82-181deafaf045
79,3/13/21,1:46:22 PM,2,4,"Habegger, Max",1000026996,Left,LIP_BIS,"Anderson, Ben",1000025449,Left,GEO_BUL,Undefined,3,Bottom,0,2,1,Fastball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,84.03762791,0.62612019,2.820739689,2082.429522,153.6597216,11:00,5.902164117,-2.060859915,5.883932296,-27.19151715,12.08167673,-5.999990217,4.21827435,0.060266171,77.17028292,-4.466113884,1.696282701,0.451044747,,,,,,,,,,,,3.971044524,6.341380252,1.836962733,50,5.936893684,-5.837906187,-122.2387024,0.499446816,6.041492169,22.8547984,-22.52636042,GEO_BUL,LIP_BIS,UGeorgia,D1,SEC,20210313-UGeorgia-1,684f39db-842c-11eb-ae82-181deafaf045
80,3/13/21,1:46:50 PM,2,5,"Habegger, Max",1000026996,Left,LIP_BIS,"Anderson, Ben",1000025449,Left,GEO_BUL,Undefined,3,Bottom,0,3,1,Curveball,Undefined,StrikeCalled,Undefined,Undefined,Undefined,0,0,,72.20517718,0.044614251,2.03135558,2070.95548,319.227821,4:45,6.149888731,-2.060878603,5.141434781,-56.62646043,-1.490153869,1.240300571,1.473045155,-0.044316132,66.61265342,-10.36911272,2.261817489,0.534429415,,,,,,,,,,,,-0.065704475,-0.796092789,1.869926965,50,6.11135272,-3.757516116,-104.901417,-1.598323936,-0.072947886,18.34893004,-33.05790443,GEO_BUL,LIP_BIS,UGeorgia,D1,SEC,20210313-UGeorgia-1,78b73220-842c-11eb-ae82-181deafaf045
81,3/13/21,1:47:11 PM,2,6,"Habegger, Max",1000026996,Left,LIP_BIS,"Anderson, Ben",1000025449,Left,GEO_BUL,Undefined,3,Bottom,0,3,2,Fastball,Undefined,FoulBall,Undefined,Undefined,Undefined,0,0,,85.18104837,-1.872025756,4.846400561,2097.627039,114.8398936,9:45,5.799901838,-2.233067177,5.830752601,-24.7754456,13.87082321,-30.04289633,1.988536352,-0.221572564,77.97244112,-6.504858622,-0.785621683,0.44743021,61.98403794,-28.75245511,163.4612412,,,,,1.802504354,1.035292029,134.8196564,0.047280884,17.48371454,7.973229779,1.855011958,50,5.632159848,-9.530301767,-123.5096335,-4.828048922,27.05932668,24.15219195,-19.83398038,GEO_BUL,LIP_BIS,UGeorgia,D1,SEC,20210313-UGeorgia-1,84965545-842c-11eb-ae82-181deafaf045
82,3/13/21,1:47:35 PM,2,7,"Habegger, Max",1000026996,Left,LIP_BIS,"Anderson, Ben",1000025449,Left,GEO_BUL,Undefined,3,Bottom,0,3,2,Curveball,Undefined,BallCalled,Walk,Undefined,Undefined,0,0,,71.14653106,-0.53827413,1.037368338,2113.560487,273.5675912,3:00,6.215277322,-1.70075742,5.009962381,-57.61609426,-0.466660244,6.623065271,0.905849181,-0.169726367,65.66359132,-11.09696082,2.267229177,0.544098446,,,,,,,,,,,,-3.160794475,-0.0853977,1.596161547,50,6.118394057,-2.068763114,-103.3653591,-2.685710496,-3.399371046,18.18526747,-32.26589207,GEO_BUL,LIP_BIS,UGeorgia,D1,SEC,20210313-UGeorgia-1,93fa7caa-842c-11eb-ae82-181deafaf045
83,3/13/21,1:48:15 PM,3,1,"Habegger, Max",1000026996,Left,LIP_BIS,"Tate, Cole",8899710,Right,GEO_BUL,Undefined,3,Bottom,0,0,0,Fastball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,84.25364204,-1.148473672,1.623885622,2056.363445,155.9305364,11:15,5.791470331,-2.032923985,5.731598438,-19.18772525,20.25150344,-9.062549124,3.122529139,-1.275664633,77.01422713,-4.739423807,-0.076550908,0.451997179,,,,,,,,,,,,5.310283118,11.17837804,1.903327207,50,5.684112936,-3.188093322,-122.5606074,-3.064526691,8.078639575,24.18085364,-15.16815918,GEO_BUL,LIP_BIS,UGeorgia,D1,SEC,20210313-UGeorgia-1,a8610973-842c-11eb-ae82-181deafaf045
84,3/13/21,1:48:36 PM,3,2,"Habegger, Max",1000026996,Left,LIP_BIS,"Tate, Cole",8899710,Right,GEO_BUL,Undefined,3,Bottom,0,1,0,ChangeUp,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,77.13109309,-2.097387454,5.970799568,1389.372748,128.3214449,10:15,5.854717558,-2.282160795,6.21252933,-33.18981433,13.49324635,-17.12780682,1.1421148,1.820092565,70.77112911,-8.323618467,2.748247086,0.491757712,,,,,,,,,,,,11.00285466,7.945403335,1.842507908,50,5.680154802,-11.22794651,-111.670314,-4.986953028,13.89953237,20.03095575,-22.13689054,GEO_BUL,LIP_BIS,UGeorgia,D1,SEC,20210313-UGeorgia-1,b8058c5f-842c-11eb-ae82-181deafaf045
85,3/13/21,1:48:59 PM,3,3,"Habegger, Max",1000026996,Left,LIP_BIS,"Tate, Cole",8899710,Right,GEO_BUL,Undefined,3,Bottom,0,2,0,Fastball,Undefined,StrikeCalled,Undefined,Undefined,Undefined,0,0,,85.74659655,-1.879659514,3.692171429,2185.271473,126.8995737,10:15,5.666585305,-2.192242966,5.806650814,-25.47887927,12.48040656,-16.67013413,1.791315421,-0.143564375,78.83931537,-6.631458048,0.57160468,0.443435578,,,,,,,,,,,,9.928606656,7.200006306,1.899420472,50,5.497062689,-7.505942576,-124.5372965,-4.906294634,15.6693421,23.86247096,-20.81098767,GEO_BUL,LIP_BIS,UGeorgia,D1,SEC,20210313-UGeorgia-1,c3391079-842c-11eb-ae82-181deafaf045
86,3/13/21,1:49:17 PM,3,4,"Habegger, Max",1000026996,Left,LIP_BIS,"Tate, Cole",8899710,Right,GEO_BUL,Undefined,3,Bottom,0,2,1,ChangeUp,Undefined,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,78.54001131,-0.956402902,4.795935171,1508.508238,99.85760839,9:15,5.594419606,-2.393007707,5.968949739,-41.78457849,3.41912668,-19.92124872,1.222589564,0.403125936,72.27373362,-8.761474965,1.053962479,0.483903246,,,,,,,,,,,,12.09206424,2.11241412,2.024078047,50,5.49520471,-8.999062082,-113.9520641,-3.086980319,15.91741106,20.71878869,-29.39336833,GEO_BUL,LIP_BIS,UGeorgia,D1,SEC,20210313-UGeorgia-1,cc2bbec4-842c-11eb-ae82-181deafaf045
87,3/13/21,1:49:44 PM,3,5,"Habegger, Max",1000026996,Left,LIP_BIS,"Tate, Cole",8899710,Right,GEO_BUL,Undefined,3,Bottom,0,2,2,Fastball,Undefined,FoulBall,Undefined,Undefined,Undefined,0,0,,86.17063765,-1.58712727,2.332372165,2096.533369,131.0500127,10:15,6.064482034,-2.086939912,5.502553267,-20.54697291,17.6831404,-20.34757731,2.866439418,-1.600274139,78.49160312,-5.41922425,-1.477064506,0.445014653,,,,,,,,,,,,11.50857897,9.874483006,1.89696993,50,5.912277914,-4.418370864,-125.1889295,-4.158824138,18.19167459,26.20604861,-16.56539852,GEO_BUL,LIP_BIS,UGeorgia,D1,SEC,20210313-UGeorgia-1,de111776-842c-11eb-ae82-181deafaf045
88,3/13/21,1:50:11 PM,3,6,"Habegger, Max",1000026996,Left,LIP_BIS,"Tate, Cole",8899710,Right,GEO_BUL,Undefined,3,Bottom,0,2,2,Fastball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,85.87929685,0.385889632,2.396229482,2116.267881,145.2127296,10:45,6.134513409,-2.079506338,5.814311697,-23.3038373,14.83206129,-10.32857375,4.551607029,-0.711152342,77.81735811,-4.004828209,0.448490173,0.444465965,,,,,,,,,,,,6.287291044,7.876748778,1.889565889,50,6.152360088,-4.898227326,-124.8348202,0.106718705,9.843066216,26.98376569,-19.84260736,GEO_BUL,LIP_BIS,UGeorgia,D1,SEC,20210313-UGeorgia-1,eff672c1-842c-11eb-ae82-181deafaf045
89,3/13/21,1:50:38 PM,3,7,"Habegger, Max",1000026996,Left,LIP_BIS,"Tate, Cole",8899710,Right,GEO_BUL,Undefined,3,Bottom,0,3,2,ChangeUp,Undefined,InPlay,Undefined,FlyBall,Out,1,0,,77.39893668,-0.765611011,5.125558762,1453.862359,112.134187,9:45,5.647280222,-2.562588116,6.249960565,-34.57355422,11.85969262,-29.26431221,2.057308882,-0.262385441,70.38651916,-7.303146594,-0.425552183,0.490440182,90.67978296,50.16928174,-25.64580952,4724.20468,100.05997,122.604224,-45.69418518,256.5982918,111.6367677,-28.48423143,6.007688599,17.55780567,6.721694787,2.195909674,50,5.573234018,-9.302294195,-112.2345013,-2.409430967,22.22736291,21.73796421,-23.66469652,GEO_BUL,LIP_BIS,UGeorgia,D1,SEC,20210313-UGeorgia-1,01dbcba6-842d-11eb-ae82-181deafaf045
90,3/13/21,1:51:20 PM,4,1,"Habegger, Max",1000026996,Left,LIP_BIS,"Collins, Corey",1000013088,Left,GEO_BUL,Undefined,3,Bottom,1,0,0,Curveball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,72.57760364,0.761126535,1.164519874,2059.200935,271.4555583,3:00,6.190440504,-1.876107175,5.124593278,-56.14197224,-0.486352501,17.08099244,2.228912883,0.64412951,65.59743741,-9.67562907,4.368567805,0.536940336,,,,,,,,,,,,-8.61236348,-0.524848077,1.754139151,50,6.220024547,-2.64169879,-105.29531,-0.24857204,-9.425749122,22.0700881,-32.74846536,GEO_BUL,LIP_BIS,UGeorgia,D1,SEC,20210313-UGeorgia-1,19f4a64a-842d-11eb-ae82-181deafaf045
91,3/13/21,1:51:45 PM,4,2,"Habegger, Max",1000026996,Left,LIP_BIS,"Collins, Corey",1000013088,Left,GEO_BUL,Undefined,3,Bottom,1,1,0,Curveball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,72.17828108,2.224692308,-1.897866212,2065.088261,275.2391321,3:15,6.336165249,-1.901186735,5.013315127,-58.48641161,-2.15245806,22.89626396,3.563898399,-1.784793861,65.19827402,-8.644843565,2.385057485,0.540202555,,,,,,,,,,,,-12.66482197,-1.876629939,2.065168234,50,6.503950898,2.785238563,-104.6358356,2.325018463,-13.76792818,20.85848739,-34.214133,GEO_BUL,LIP_BIS,UGeorgia,D1,SEC,20210313-UGeorgia-1,25a680c0-842d-11eb-ae82-181deafaf045
92,3/13/21,1:52:10 PM,4,3,"Habegger, Max",1000026996,Left,LIP_BIS,"Collins, Corey",1000013088,Left,GEO_BUL,Undefined,3,Bottom,1,2,0,Curveball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,73.69179029,-2.680287439,5.795726895,2230.480422,50.56064395,7:45,6.220647967,-1.931972805,5.39420544,-61.12758853,-7.488403929,-9.042463467,-1.399574189,2.763856492,67.80160608,-13.88185843,4.107289805,0.527123772,,,,,,,,,,,,6.71086824,-3.103774147,1.420041872,50,5.938662225,-10.54111284,-106.4038087,-6.757463854,7.565342767,21.09792943,-35.67301687,GEO_BUL,LIP_BIS,UGeorgia,D1,SEC,20210313-UGeorgia-1,378bd9e9-842d-11eb-ae82-181deafaf045
93,3/13/21,1:52:56 PM,4,4,"Habegger, Max",1000026996,Left,LIP_BIS,"Collins, Corey",1000013088,Left,GEO_BUL,Undefined,3,Bottom,1,3,0,Curveball,Undefined,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,73.10174603,2.039021564,1.178127647,2236.661738,261.6558442,2:45,5.597466861,-2.361568061,5.263187816,-51.29760578,2.680605725,18.62229268,3.239167063,0.297080378,66.53472792,-7.49828949,4.655478636,0.528786993,,,,,,,,,,,,-9.482229177,0.778860147,2.240518459,50,5.747047738,-2.727634923,-106.1322942,2.278080162,-10.6840024,20.22508209,-31.29647604,GEO_BUL,LIP_BIS,UGeorgia,D1,SEC,20210313-UGeorgia-1,5263e29a-842d-11eb-ae82-181deafaf045
94,3/13/21,1:53:16 PM,4,5,"Habegger, Max",1000026996,Left,LIP_BIS,"Collins, Corey",1000013088,Left,GEO_BUL,Undefined,3,Bottom,1,3,1,Curveball,Undefined,StrikeCalled,Undefined,Undefined,Undefined,0,0,,72.32801988,0.761142342,1.581937872,2022.919531,247.757368,2:15,5.506194621,-2.385513156,5.267153531,-50.56869018,4.079072746,10.09987997,2.007352626,-0.057647984,66.49634543,-8.586603772,3.461290858,0.53205645,,,,,,,,,,,,-4.876825572,1.934435065,2.233732144,50,5.539171213,-3.197791819,-105.1211646,-0.07821186,-5.439088386,18.36724094,-30.01658708,GEO_BUL,LIP_BIS,UGeorgia,D1,SEC,20210313-UGeorgia-1,5b568eba-842d-11eb-ae82-181deafaf045
95,3/13/21,1:53:38 PM,4,6,"Habegger, Max",1000026996,Left,LIP_BIS,"Collins, Corey",1000013088,Left,GEO_BUL,Undefined,3,Bottom,1,3,2,Curveball,Undefined,InPlay,Undefined,FlyBall,HomeRun,0,3,,71.13691819,1.122834858,1.845768043,1943.696058,180,12:00,5.402892384,-2.446028921,5.15485355,-54.30056866,2.512676694,1.97E-14,1.935349334,-0.708177386,65.28797965,-8.908352,1.845768043,0.542495722,103.3559852,34.99733909,21.22695317,3424.000245,102.7634333,74.18177004,39.23751545,413.3604354,133.2827052,19.58969058,5.793794556,0.535574564,0.995558603,2.27381797,50,5.466932472,-3.330179095,-103.3386607,0.443305887,0.576710497,17.89588147,-31.10202398,GEO_BUL,LIP_BIS,UGeorgia,D1,SEC,20210313-UGeorgia-1,6d34c267-842d-11eb-ae82-181deafaf045
96,3/13/21,1:54:44 PM,5,1,"Habegger, Max",1000026996,Left,LIP_BIS,"Tate, Connor",8899711,Right,GEO_BUL,Undefined,3,Bottom,1,0,0,Fastball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,86.16179774,-2.430221468,2.743665712,2169.747247,121.6005736,10:00,5.894753395,-2.358773997,5.627238666,-24.65290653,13.07548069,-21.31107321,1.569074522,-1.573000908,79.50970336,-6.999653757,-1.232082897,0.442084857,,,,,,,,,,,,12.0693311,7.597581696,2.138976862,50,5.671967281,-5.295388436,-125.2007631,-6.134767167,19.30039171,23.51112752,-20.02455149,GEO_BUL,LIP_BIS,UGeorgia,D1,SEC,20210313-UGeorgia-1,91069f2b-842d-11eb-ae82-181deafaf045
97,3/13/21,1:55:06 PM,5,2,"Habegger, Max",1000026996,Left,LIP_BIS,"Tate, Connor",8899711,Right,GEO_BUL,Undefined,3,Bottom,1,1,0,Fastball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,87.63475861,-1.111020486,4.690685033,2148.683564,140.1957149,10:45,5.788015539,-2.64863779,5.805917059,-23.07256986,13.25943322,-11.07748897,2.828623914,0.799614364,80.5803854,-5.414056905,2.624759664,0.433826612,,,,,,,,,,,,7.154211298,7.403412396,2.270218004,50,5.682888586,-10.07482536,-127.1828765,-3.226062492,11.80369149,24.30122576,-19.95920162,GEO_BUL,LIP_BIS,UGeorgia,D1,SEC,20210313-UGeorgia-1,a0803970-842d-11eb-ae82-181deafaf045
98,3/13/21,1:55:28 PM,5,3,"Habegger, Max",1000026996,Left,LIP_BIS,"Tate, Connor",8899711,Right,GEO_BUL,Undefined,3,Bottom,1,2,0,Fastball,Undefined,FoulBall,Undefined,Undefined,Undefined,0,0,,86.39010239,-1.07518412,4.027523693,2140.015795,110.5570932,9:45,5.633047932,-2.716672323,5.759515663,-27.59307423,9.882257343,-26.44517555,2.330405752,-1.166020388,79.34694044,-6.222554105,-0.920643468,0.440599764,69.57087995,37.58780197,140.9565388,3887.652072,,,,,,,,15.24696693,5.583958099,2.399068841,50,5.52710343,-7.97879212,-125.4566592,-3.25201183,24.4133885,24.27459472,-23.23303497,GEO_BUL,LIP_BIS,UGeorgia,D1,SEC,20210313-UGeorgia-1,abdea5a5-842d-11eb-ae82-181deafaf045
99,3/13/21,1:55:52 PM,5,4,"Habegger, Max",1000026996,Left,LIP_BIS,"Tate, Connor",8899711,Right,GEO_BUL,Undefined,3,Bottom,1,2,1,ChangeUp,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,78.03280522,-1.447737151,5.913272485,1485.801669,109.7509245,9:45,5.427058265,-2.848812185,6.094902195,-39.03783361,6.638946491,-18.60966902,0.82758887,1.088477766,71.84793374,-8.74412992,2.422077475,0.486428776,,,,,,,,,,,,11.7028408,3.996761197,2.402572336,50,5.294434659,-11.19746584,-113.0249973,-3.939504747,15.18306878,20.03100741,-26.98871781,GEO_BUL,LIP_BIS,UGeorgia,D1,SEC,20210313-UGeorgia-1,bc35eec4-842d-11eb-ae82-181deafaf045
100,3/13/21,1:56:12 PM,5,5,"Habegger, Max",1000026996,Left,LIP_BIS,"Tate, Connor",8899711,Right,GEO_BUL,Undefined,3,Bottom,1,3,1,Fastball,Undefined,StrikeCalled,Undefined,Undefined,Undefined,0,0,,86.88103917,-1.193894939,4.595606051,2074.78593,152.2750234,11:00,5.637308509,-2.721998797,5.766191843,-21.15156655,16.0330615,-8.444838018,2.759969474,0.859842288,79.50122133,-5.145243516,3.018306819,0.438887528,,,,,,,,,,,,5.783332674,8.929535675,2.346705384,50,5.525558848,-9.858634654,-126.0492802,-3.31997075,9.324715459,25.10307903,-17.77657498,GEO_BUL,LIP_BIS,UGeorgia,D1,SEC,20210313-UGeorgia-1,c6b6ae27-842d-11eb-ae82-181deafaf045
101,3/13/21,1:56:32 PM,5,6,"Habegger, Max",1000026996,Left,LIP_BIS,"Tate, Connor",8899711,Right,GEO_BUL,Undefined,3,Bottom,1,3,2,ChangeUp,Undefined,BallCalled,Walk,Undefined,Undefined,0,0,,77.31484957,-1.562927393,4.717373811,1380.992187,131.7038645,10:30,5.712911394,-2.780796417,6.363705048,-36.63932218,9.360653403,-10.55327694,1.21632522,0.690095699,71.09620269,-8.454178553,2.722158985,0.488146656,,,,,,,,,,,,7.108849197,5.573340294,2.444551162,50,5.582422316,-8.989413034,-112.2208276,-4.013493103,9.062353457,20.37087104,-25.06916023,GEO_BUL,LIP_BIS,UGeorgia,D1,SEC,20210313-UGeorgia-1,cfa95a6b-842d-11eb-ae82-181deafaf045
102,3/13/21,1:57:14 PM,6,1,"Habegger, Max",1000026996,Left,LIP_BIS,"King, Riley",10000432,Right,GEO_BUL,Undefined,3,Bottom,1,0,0,ChangeUp,Undefined,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,78.83729462,-1.594619,4.431818253,1477.148329,129.2620306,10:15,5.694729294,-2.222575707,5.739622443,-35.15023841,10.22010096,-12.55560831,1.276113823,0.865399843,72.24700753,-8.144209487,2.080431833,0.484794331,,,,,,,,,,,,7.998232139,5.938812712,1.861375902,50,5.540423712,-8.493279734,-114.3471499,-4.226217094,10.56848379,21.47960261,-24.32678371,GEO_BUL,LIP_BIS,UGeorgia,D1,SEC,20210313-UGeorgia-1,ea816223-842d-11eb-ae82-181deafaf045
103,3/13/21,1:57:34 PM,6,2,"Habegger, Max",1000026996,Left,LIP_BIS,"King, Riley",10000432,Right,GEO_BUL,Undefined,3,Bottom,1,0,1,Fastball,Undefined,FoulBall,Undefined,Undefined,Undefined,0,0,,85.06529085,-1.705062182,3.935890009,2126.400433,116.0737148,9:45,5.702204632,-2.510574029,5.740437042,-24.85304678,13.94952019,-28.58216684,2.039504197,-1.222384488,77.91567804,-6.343822475,-1.419400214,0.448334074,,,,,,,,,,,,16.40573889,7.948153194,2.2006556,50,5.545041129,-7.586067908,-123.4821823,-4.475586017,25.36790863,24.24827569,-19.88395755,GEO_BUL,LIP_BIS,UGeorgia,D1,SEC,20210313-UGeorgia-1,f3740f3a-842d-11eb-ae82-181deafaf045
